date,start_time,comp,round,dayofweek,venue,result,goals_for,goals_against,opponent,xg_for,xg_against,possession,attendance,captain,formation,referee,match_report,Notes
2020-01-01,20:00 (13:00),Premier League,Matchweek 21,Wed,Away,L,0,2,Arsenal,0.7,1.5,51,"60,328",Harry Maguire,4-2-3-1,Chris Kavanagh,Match Report,
,,,,,,,,,,,,,,,,,,
2020-01-04,17:31 (10:31),FA Cup,Third round,Sat,Away,D,0,0,Wolves,,,51,"31,381",Ashley Young,4-2-3-1,Paul Tierney,Match Report,
2020-01-07,20:00 (13:00),EFL Cup,Semi-finals,Tue,Home,L,1,3,Manchester City,,,43,"69,023",Marcus Rashford,4-2-3-1,Mike Dean,Match Report,Leg 1 of 2
2020-01-11,15:00 (08:00),Premier League,Matchweek 22,Sat,Home,W,4,0,Norwich City,2.9,0.3,60,"73,271",Harry Maguire,4-2-3-1,Anthony Taylor,Match Report,
2020-01-15,19:45 (12:45),FA Cup,Third round,Wed,Home,W,1,0,Wolves,,,57,"67,025",Harry Maguire,4-2-3-1,Kevin Friend,Match Report,
2020-01-19,16:30 (09:30),Premier League,Matchweek 23,Sun,Away,L,0,2,Liverpool,1.3,1.9,47,"52,916",Harry Maguire,3-4-1-2,Craig Pawson,Match Report,
2020-01-22,20:15 (13:15),Premier League,Matchweek 24,Wed,Home,L,0,2,Burnley,1.4,0.6,72,"73,198",Harry Maguire,4-2-3-1,Jonathan Moss,Match Report,
2020-01-26,15:00 (08:00),FA Cup,Fourth round,Sun,Away,W,6,0,Tranmere Rovers,,,72,"13,779",Harry Maguire,3-4-1-2,Lee Mason,Match Report,
2020-01-29,19:45 (12:45),EFL Cup,Semi-finals,Wed,Away,W,1,0,Manchester City,,,39,"51,000",Harry Maguire,3-4-1-2,Kevin Friend,Match Report,Leg 2 of 2; Manchester City won
2020-02-01,17:30 (10:30),Premier League,Matchweek 25,Sat,Home,D,0,0,Wolves,1.0,1.3,64,"73,363",Harry Maguire,4-2-3-1,Paul Tierney,Match Report,
2020-02-17,20:00 (13:00),Premier League,Matchweek 26,Mon,Away,W,2,0,Chelsea,0.6,0.9,39,"40,504",Harry Maguire,3-4-1-2,Anthony Taylor,Match Report,
2020-02-20,18:55 (10:55),Europa Lg,Round of 32,Thu,Away,D,1,1,be Club Brugge,1.2,1.4,59,"27,006",Harry Maguire,3-4-3,Aliaksei Kulbakou,Match Report,Leg 1 of 2
2020-02-23,14:00 (07:00),Premier League,Matchweek 27,Sun,Home,W,3,0,Watford,2.4,0.3,57,"73,347",Harry Maguire,4-2-3-1,Martin Atkinson,Match Report,
2020-02-27,20:00 (13:00),Europa Lg,Round of 32,Thu,Home,W,5,0,be Club Brugge,3.5,0.3,67,"70,397",Harry Maguire,4-2-3-1,Serdar Gözübüyük,Match Report,Leg 2 of 2; Manchester Utd won
2020-03-01,14:00 (07:00),Premier League,Matchweek 28,Sun,Away,D,1,1,Everton,1.1,2.1,56,"39,374",Harry Maguire,4-1-2-1-2◆,Chris Kavanagh,Match Report,
2020-03-05,19:45 (12:45),FA Cup,Fifth round,Thu,Away,W,3,0,Derby County,,,62,"31,379",Juan Mata,4-2-3-1,Craig Pawson,Match Report,
2020-03-08,16:30 (09:30),Premier League,Matchweek 29,Sun,Home,W,2,0,Manchester City,1.6,0.6,28,"73,288",Harry Maguire,3-4-1-2,Mike Dean,Match Report,
2020-03-12,18:55 (10:55),Europa Lg,Round of 16,Thu,Away,W,5,0,at LASK,3.0,0.5,56,,Harry Maguire,4-2-3-1,Artur Soares Dias,Match Report,Leg 1 of 2
2020-06-19,20:15 (12:15),Premier League,Matchweek 30,Fri,Away,D,1,1,Tottenham,1.7,0.4,61,,Harry Maguire,4-2-3-1,Jonathan Moss,Match Report,
2020-06-24,18:00 (10:00),Premier League,Matchweek 31,Wed,Home,W,3,0,Sheffield Utd,2.4,0.1,68,,Harry Maguire,4-2-3-1,Anthony Taylor,Match Report,
2020-06-27,17:30 (09:30),FA Cup,Quarter-finals,Sat,Away,W,2,1,Norwich City,,,66,,Harry Maguire,4-2-3-1,Jonathan Moss,Match Report,Required Extra Time
2020-06-30,20:15 (12:15),Premier League,Matchweek 32,Tue,Away,W,3,0,Brighton,1.0,0.4,62,,Harry Maguire,4-2-3-1,Andre Marriner,Match Report,
2020-07-04,15:00 (07:00),Premier League,Matchweek 33,Sat,Home,W,5,2,Bournemouth,2.5,1.8,68,,Harry Maguire,4-2-3-1,Mike Dean,Match Report,
2020-07-09,20:15 (12:15),Premier League,Matchweek 34,Thu,Away,W,3,0,Aston Villa,2.3,0.5,66,,Harry Maguire,4-2-3-1,Jonathan Moss,Match Report,
2020-07-13,20:00 (12:00),Premier League,Matchweek 35,Mon,Home,D,2,2,Southampton,1.5,1.6,48,,Harry Maguire,4-2-3-1,Chris Kavanagh,Match Report,
2020-07-16,20:15 (12:15),Premier League,Matchweek 36,Thu,Away,W,2,0,Crystal Palace,2.2,0.6,59,,Harry Maguire,4-2-3-1,Graham Scott,Match Report,
2020-07-19,18:00 (10:00),FA Cup,Semi-finals,Sun,Neutral,L,1,3,Chelsea,,,51,,Harry Maguire,3-4-1-2,Mike Dean,Match Report,
2020-07-22,18:00 (10:00),Premier League,Matchweek 37,Wed,Home,D,1,1,West Ham,0.6,1.5,57,,Harry Maguire,4-2-3-1,Paul Tierney,Match Report,
2020-07-26,16:00 (08:00),Premier League,Matchweek 38,Sun,Away,W,2,0,Leicester City,1.3,0.8,54,,Harry Maguire,4-2-3-1,Martin Atkinson,Match Report,
2020-08-05,20:00 (12:00),Europa Lg,Round of 16,Wed,Home,W,2,1,at LASK,1.5,1.0,63,,Harry Maguire,4-2-3-1,Anastasios Sidiropoulos,Match Report,Leg 2 of 2; Manchester Utd won
2020-08-10,21:00 (12:00),Europa Lg,Quarter-finals,Mon,Neutral,W,1,0,dk FC Copenhagen,3.0,0.6,56,,Harry Maguire,4-2-3-1,Clément Turpin,Match Report,Required Extra Time
2020-08-16,21:00 (12:00),Europa Lg,Semi-finals,Sun,Neutral,L,1,2,es Sevilla,2.4,1.2,47,,Harry Maguire,4-2-3-1,Felix Brych,Match Report,
2020-09-19,17:30 (09:30),Premier League,Matchweek 2,Sat,Home,L,1,3,Crystal Palace,1.2,1.6,75,,Harry Maguire,4-2-3-1,Martin Atkinson,Match Report,
2020-09-22,20:15 (12:15),EFL Cup,Third round,Tue,Away,W,3,0,Luton Town,,,58,,Harry Maguire,4-2-3-1,Tim Robinson,Match Report,
2020-09-26,12:30 (04:30),Premier League,Matchweek 3,Sat,Away,W,3,2,Brighton,1.5,2.5,47,,Harry Maguire,4-2-3-1,Chris Kavanagh,Match Report,
2020-09-30,19:45 (11:45),EFL Cup,Fourth round,Wed,Away,W,3,0,Brighton,,,49,,Juan Mata,4-2-3-1,Graham Scott,Match Report,
2020-10-04,16:30 (08:30),Premier League,Matchweek 4,Sun,Home,L,1,6,Tottenham,0.9,3.4,39,,Harry Maguire,4-2-3-1,Anthony Taylor,Match Report,
2020-10-17,20:00 (12:00),Premier League,Matchweek 5,Sat,Away,W,4,1,Newcastle Utd,2.3,0.9,63,,Harry Maguire,4-2-3-1,Craig Pawson,Match Report,
2020-10-20,21:00 (12:00),Champions Lg,Group stage,Tue,Away,W,2,1,fr Paris S-G,1.4,1.4,39,,Bruno Fernandes,3-4-1-2,Antonio Matéu Lahoz,Match Report,
2020-10-24,17:30 (09:30),Premier League,Matchweek 6,Sat,Home,D,0,0,Chelsea,0.6,0.2,51,,Harry Maguire,4-2-3-1,Martin Atkinson,Match Report,
2020-10-28,20:00 (13:00),Champions Lg,Group stage,Wed,Home,W,5,0,de RB Leipzig,3.2,0.5,47,577,Harry Maguire,4-1-2-1-2◆,Matej Jug,Match Report,
2020-11-01,16:30 (09:30),Premier League,Matchweek 7,Sun,Home,L,0,1,Arsenal,0.4,1.0,54,,Harry Maguire,4-1-2-1-2◆,Mike Dean,Match Report,
2020-11-04,20:55 (10:55),Champions Lg,Group stage,Wed,Away,L,1,2,tr Başakşehir,0.7,1.0,68,350,Harry Maguire,4-2-3-1,Davide Massa,Match Report,
2020-11-07,12:30 (05:30),Premier League,Matchweek 8,Sat,Away,W,3,1,Everton,1.5,0.4,45,,Harry Maguire,4-2-3-1,Paul Tierney,Match Report,
2020-11-21,20:00 (13:00),Premier League,Matchweek 9,Sat,Home,W,1,0,West Brom,2.4,0.6,63,,Harry Maguire,4-2-3-1,David Coote,Match Report,
2020-11-24,20:00 (13:00),Champions Lg,Group stage,Tue,Home,W,4,1,tr Başakşehir,2.9,1.3,52,545,Harry Maguire,4-2-3-1,Ovidiu Hațegan,Match Report,
2020-11-29,14:00 (07:00),Premier League,Matchweek 10,Sun,Away,W,3,2,Southampton,2.1,0.5,50,,Harry Maguire,4-3-1-2,Jonathan Moss,Match Report,
2020-12-02,20:00 (13:00),Champions Lg,Group stage,Wed,Home,L,1,3,fr Paris S-G,1.2,2.8,45,,Harry Maguire,4-2-3-1,Daniele Orsato,Match Report,
2020-12-05,17:30 (10:30),Premier League,Matchweek 11,Sat,Away,W,3,1,West Ham,1.7,2.0,60,"2,000",Harry Maguire,4-2-3-1,Andre Marriner,Match Report,
2020-12-08,21:00 (13:00),Champions Lg,Group stage,Tue,Away,L,2,3,de RB Leipzig,2.0,1.5,55,,Harry Maguire,3-4-1-2,Antonio Matéu Lahoz,Match Report,
2020-12-12,17:30 (10:30),Premier League,Matchweek 12,Sat,Home,D,0,0,Manchester City,0.6,1.3,46,,Harry Maguire,4-2-3-1,Chris Kavanagh,Match Report,
2020-12-17,20:00 (13:00),Premier League,Matchweek 13,Thu,Away,W,3,2,Sheffield Utd,1.9,1.5,60,,Harry Maguire,4-2-3-1,Michael Oliver,Match Report,
2020-12-20,16:30 (09:30),Premier League,Matchweek 14,Sun,Home,W,6,2,Leeds United,3.6,1.8,41,,Harry Maguire,4-2-3-1,Anthony Taylor,Match Report,
2020-12-23,20:00 (13:00),EFL Cup,Quarter-finals,Wed,Away,W,2,0,Everton,,,65,"2,000",Harry Maguire,4-2-3-1,Andy Madley,Match Report,
2020-12-26,12:30 (05:30),Premier League,Matchweek 15,Sat,Away,D,2,2,Leicester City,1.7,0.9,46,,Harry Maguire,4-2-3-1,Mike Dean,Match Report,
2020-12-29,20:00 (13:00),Premier League,Matchweek 16,Tue,Home,W,1,0,Wolves,1.5,0.5,58,,Harry Maguire,4-2-3-1,Jonathan Moss,Match Report,
2021-01-01,20:00 (13:00),Premier League,Matchweek 17,Fri,Home,W,2,1,Aston Villa,2.1,1.4,48,,Harry Maguire,4-2-3-1,Michael Oliver,Match Report,
2021-01-06,19:45 (12:45),EFL Cup,Semi-finals,Wed,Home,L,0,2,Manchester City,,,40,,Harry Maguire,4-3-1-2,Martin Atkinson,Match Report,
2021-01-09,20:00 (13:00),FA Cup,Third round proper,Sat,Home,W,1,0,Watford,,,66,,Scott McTominay,4-2-3-1,Andy Madley,Match Report,
2021-01-12,20:15 (13:15),Premier League,Matchweek 1,Tue,Away,W,1,0,Burnley,1.2,0.9,62,,Harry Maguire,4-2-3-1,Kevin Friend,Match Report,
2021-01-17,16:30 (09:30),Premier League,Matchweek 19,Sun,Away,D,0,0,Liverpool,1.1,1.2,35,,Harry Maguire,4-2-3-1,Paul Tierney,Match Report,
2021-01-20,20:15 (13:15),Premier League,Matchweek 18,Wed,Away,W,2,1,Fulham,1.7,0.9,62,,Harry Maguire,4-2-3-1,Martin Atkinson,Match Report,
,,,,,,,,,,,,,,,,,,
2021-01-24,17:00 (10:00),FA Cup,Fourth round proper,Sun,Home,W,3,2,Liverpool,,,42,,Harry Maguire,4-2-3-1,Craig Pawson,Match Report,
2021-01-27,20:15 (13:15),Premier League,Matchweek 20,Wed,Home,L,1,2,Sheffield Utd,1.1,1.0,75,,Harry Maguire,4-2-3-1,Peter Bankes,Match Report,
2021-01-30,17:30 (10:30),Premier League,Matchweek 21,Sat,Away,D,0,0,Arsenal,1.6,0.9,57,,Harry Maguire,4-2-3-1,Michael Oliver,Match Report,
2021-02-02,20:15 (13:15),Premier League,Matchweek 22,Tue,Home,W,9,0,Southampton,4.7,0.5,74,,Harry Maguire,4-2-3-1,Mike Dean,Match Report,
2021-02-06,20:00 (13:00),Premier League,Matchweek 23,Sat,Home,D,3,3,Everton,1.8,1.5,61,,Harry Maguire,4-2-3-1,Jonathan Moss,Match Report,
2021-02-09,19:30 (12:30),FA Cup,Fifth round proper,Tue,Home,W,1,0,West Ham,,,62,,Harry Maguire,4-2-3-1,Paul Tierney,Match Report,Required Extra Time
2021-02-14,14:00 (07:00),Premier League,Matchweek 24,Sun,Away,D,1,1,West Brom,0.5,1.0,73,,Harry Maguire,4-2-3-1,Craig Pawson,Match Report,
2021-02-18,18:55 (10:55),Europa Lg,Round of 32,Thu,Neutral,W,4,0,es Real Sociedad,3.0,0.7,41,,Harry Maguire,4-2-3-1,Sandro Schärer,Match Report,Leg 1 of 2
2021-02-21,19:00 (12:00),Premier League,Matchweek 25,Sun,Home,W,3,1,Newcastle Utd,1.7,0.4,71,,Harry Maguire,4-2-3-1,Paul Tierney,Match Report,
2021-02-25,20:00 (13:00),Europa Lg,Round of 32,Thu,Home,D,0,0,es Real Sociedad,0.6,1.4,57,,Bruno Fernandes,4-2-3-1,Lawrence Visser,Match Report,Leg 2 of 2; Manchester Utd won
2021-02-28,16:30 (09:30),Premier League,Matchweek 26,Sun,Away,D,0,0,Chelsea,0.4,1.1,43,,Harry Maguire,4-2-3-1,Stuart Attwell,Match Report,
2021-03-03,20:15 (13:15),Premier League,Matchweek 29,Wed,Away,D,0,0,Crystal Palace,0.9,0.9,63,,Harry Maguire,4-2-3-1,Andre Marriner,Match Report,
2021-03-07,16:30 (09:30),Premier League,Matchweek 27,Sun,Away,W,2,0,Manchester City,1.7,1.3,34,,Harry Maguire,4-2-3-1,Anthony Taylor,Match Report,
2021-03-11,17:55 (10:55),Europa Lg,Round of 16,Thu,Home,D,1,1,it Milan,1.4,1.0,51,,Harry Maguire,4-2-3-1,Slavko Vinčič,Match Report,Leg 1 of 2
2021-03-14,19:15 (12:15),Premier League,Matchweek 28,Sun,Home,W,1,0,West Ham,1.5,0.6,61,,Harry Maguire,4-2-3-1,Martin Atkinson,Match Report,
2021-03-18,21:00 (13:00),Europa Lg,Round of 16,Thu,Away,W,1,0,it Milan,0.8,0.9,49,,Harry Maguire,4-2-3-1,Felix Brych,Match Report,Leg 2 of 2; Manchester Utd won
2021-03-21,17:00 (10:00),FA Cup,Quarter-finals,Sun,Away,L,1,3,Leicester City,,,52,,Harry Maguire,4-2-3-1,Craig Pawson,Match Report,
2021-04-04,19:30 (11:30),Premier League,Matchweek 30,Sun,Home,W,2,1,Brighton,1.5,1.2,57,,Harry Maguire,4-2-3-1,Mike Dean,Match Report,
2021-04-08,21:00 (12:00),Europa Lg,Quarter-finals,Thu,Away,W,2,0,es Granada,2.2,0.4,66,,Harry Maguire,4-2-3-1,Artur Soares Dias,Match Report,Leg 1 of 2
2021-04-11,16:30 (08:30),Premier League,Matchweek 31,Sun,Away,W,3,1,Tottenham,2.1,0.9,53,,Harry Maguire,4-2-3-1,Chris Kavanagh,Match Report,
2021-04-15,20:00 (12:00),Europa Lg,Quarter-finals,Thu,Home,W,2,0,es Granada,1.3,0.7,58,,Paul Pogba,4-2-3-1,István Kovács,Match Report,Leg 2 of 2; Manchester Utd won
2021-04-18,16:00 (08:00),Premier League,Matchweek 32,Sun,Home,W,3,1,Burnley,2.5,0.9,69,,Harry Maguire,4-2-3-1,Jonathan Moss,Match Report,
2021-04-25,14:00 (06:00),Premier League,Matchweek 33,Sun,Away,D,0,0,Leeds United,1.2,0.3,56,,Harry Maguire,4-2-3-1,Craig Pawson,Match Report,
2021-04-29,20:00 (12:00),Europa Lg,Semi-finals,Thu,Home,W,6,2,it Roma,4.1,1.8,63,,Harry Maguire,4-2-3-1,Carlos del Cerro,Match Report,Leg 1 of 2
2021-05-06,21:00 (12:00),Europa Lg,Semi-finals,Thu,Away,L,2,3,it Roma,2.0,4.3,47,,Harry Maguire,4-2-3-1,Felix Brych,Match Report,Leg 2 of 2; Manchester Utd won
2021-05-09,14:05 (06:05),Premier League,Matchweek 35,Sun,Away,W,3,1,Aston Villa,1.7,0.5,59,,Harry Maguire,4-2-3-1,Chris Kavanagh,Match Report,
2021-05-11,18:00 (10:00),Premier League,Matchweek 36,Tue,Home,L,1,2,Leicester City,0.2,0.9,53,,Nemanja Matić,4-2-3-1,Craig Pawson,Match Report,
2021-05-13,20:15 (12:15),Premier League,Matchweek 34,Thu,Home,L,2,4,Liverpool,1.9,2.7,53,,Bruno Fernandes,4-2-3-1,Anthony Taylor,Match Report,
2021-05-18,18:00 (10:00),Premier League,Matchweek 37,Tue,Home,D,1,1,Fulham,0.9,0.9,57,"10,000",Bruno Fernandes,4-2-3-1,Lee Mason,Match Report,
2021-05-23,16:00 (08:00),Premier League,Matchweek 38,Sun,Away,W,2,1,Wolves,2.0,0.9,43,"4,500",Nemanja Matić,4-2-3-1,Mike Dean,Match Report,
2021-05-26,21:00 (12:00),Europa Lg,Final,Wed,Neutral,D,1 (10),1 (11),es Villarreal,0.9,0.9,60,"9,412",Bruno Fernandes,4-2-3-1,Clément Turpin,Match Report,Villarreal won on penalty kicks following extra time
2021-08-14,12:30 (04:30),Premier League,Matchweek 1,Sat,Home,W,5,1,Leeds United,1.5,0.5,49,"72,732",Harry Maguire,4-2-3-1,Paul Tierney,Match Report,
2021-08-22,14:00 (06:00),Premier League,Matchweek 2,Sun,Away,D,1,1,Southampton,1.8,0.7,63,"32,000",Harry Maguire,4-2-3-1,Craig Pawson,Match Report,
2021-08-29,16:30 (08:30),Premier League,Matchweek 3,Sun,Away,W,1,0,Wolves,0.6,2.1,56,"30,621",Harry Maguire,4-2-3-1,Mike Dean,Match Report,
2021-09-11,15:00 (07:00),Premier League,Matchweek 4,Sat,Home,W,4,1,Newcastle Utd,2.5,0.4,63,"72,732",Harry Maguire,4-2-3-1,Anthony Taylor,Match Report,
2021-09-14,18:45 (09:45),Champions Lg,Group stage,Tue,Away,L,1,2,ch Young Boys,0.5,1.4,46,"31,120",Harry Maguire,4-2-3-1,François Letexier,Match Report,
2021-09-19,14:00 (06:00),Premier League,Matchweek 5,Sun,Away,W,2,1,West Ham,2.0,1.6,60,"60,000",Harry Maguire,4-2-3-1,Martin Atkinson,Match Report,
2021-09-22,19:45 (11:45),EFL Cup,Third round,Wed,Home,L,0,1,West Ham,,,61,"72,568",Nemanja Matić,4-3-3,Jonathan Moss,Match Report,
2021-09-25,12:30 (04:30),Premier League,Matchweek 6,Sat,Home,L,0,1,Aston Villa,2.2,1.0,59,"72,922",Harry Maguire,4-2-3-1,Mike Dean,Match Report,
2021-09-29,20:00 (12:00),Champions Lg,Group stage,Wed,Home,W,2,1,es Villarreal,1.1,2.3,56,"73,130",Bruno Fernandes,4-2-3-1,Felix Zwayer,Match Report,
2021-10-02,12:30 (04:30),Premier League,Matchweek 7,Sat,Home,D,1,1,Everton,1.0,1.3,72,"73,128",Bruno Fernandes,4-2-3-1,Michael Oliver,Match Report,
2021-10-16,15:00 (07:00),Premier League,Matchweek 8,Sat,Away,L,2,4,Leicester City,1.2,2.4,51,"32,219",Harry Maguire,4-2-3-1,Craig Pawson,Match Report,
2021-10-20,20:00 (12:00),Champions Lg,Group stage,Wed,Home,W,3,2,it Atalanta,2.8,1.6,56,"72,279",Harry Maguire,4-2-3-1,Szymon Marciniak,Match Report,
2021-10-24,16:30 (08:30),Premier League,Matchweek 9,Sun,Home,L,0,5,Liverpool,1.6,3.4,38,"73,088",Harry Maguire,4-2-3-1,Anthony Taylor,Match Report,
2021-10-30,17:30 (09:30),Premier League,Matchweek 10,Sat,Away,W,3,0,Tottenham,1.5,1.0,42,"60,356",Harry Maguire,3-5-2,Stuart Attwell,Match Report,
2021-11-02,21:00 (13:00),Champions Lg,Group stage,Tue,Away,D,2,2,it Atalanta,1.1,1.5,53,"14,443",Harry Maguire,3-4-3,Slavko Vinčič,Match Report,
2021-11-06,12:30 (05:30),Premier League,Matchweek 11,Sat,Home,L,0,2,Manchester City,0.9,1.6,33,"73,086",Harry Maguire,3-5-2,Michael Oliver,Match Report,
2021-11-20,15:00 (08:00),Premier League,Matchweek 12,Sat,Away,L,1,4,Watford,1.4,2.7,61,"21,087",Harry Maguire,4-2-3-1,Jonathan Moss,Match Report,
2021-11-23,18:45 (10:45),Champions Lg,Group stage,Tue,Away,W,2,0,es Villarreal,1.2,0.6,49,"20,875",Harry Maguire,4-2-3-1,Felix Brych,Match Report,
2021-11-28,16:30 (09:30),Premier League,Matchweek 13,Sun,Away,D,1,1,Chelsea,0.9,2.7,35,"40,041",Bruno Fernandes,4-3-1-2,Anthony Taylor,Match Report,
2021-12-02,20:15 (13:15),Premier League,Matchweek 14,Thu,Home,W,3,2,Arsenal,1.9,1.4,44,"73,123",Harry Maguire,4-2-3-1,Martin Atkinson,Match Report,
2021-12-05,14:00 (07:00),Premier League,Matchweek 15,Sun,Home,W,1,0,Crystal Palace,0.9,0.5,61,"73,172",Harry Maguire,4-2-2-2,Craig Pawson,Match Report,
2021-12-08,20:00 (13:00),Champions Lg,Group stage,Wed,Home,D,1,1,ch Young Boys,1.2,1.3,49,"73,156",Nemanja Matić,4-1-4-1,Benoît Bastien,Match Report,
2021-12-11,17:30 (10:30),Premier League,Matchweek 16,Sat,Away,W,1,0,Norwich City,2.0,1.2,52,"27,606",Harry Maguire,4-2-2-2,Darren England,Match Report,
2021-12-27,20:00 (13:00),Premier League,Matchweek 19,Mon,Away,D,1,1,Newcastle Utd,1.6,1.3,68,"52,178",Harry Maguire,4-2-2-2,Craig Pawson,Match Report,
2021-12-30,20:15 (13:15),Premier League,Matchweek 20,Thu,Home,W,3,1,Burnley,2.4,1.1,57,"73,121",Harry Maguire,4-2-2-2,Jonathan Moss,Match Report,
2022-01-03,17:30 (10:30),Premier League,Matchweek 21,Mon,Home,L,0,1,Wolves,0.8,0.7,51,"73,045",Cristiano Ronaldo,4-2-2-2,Mike Dean,Match Report,
2022-01-10,19:55 (12:55),FA Cup,Third round proper,Mon,Home,W,1,0,Aston Villa,,,54,"72,911",Bruno Fernandes,4-2-2-2,Michael Oliver,Match Report,
2022-01-15,17:30 (10:30),Premier League,Matchweek 22,Sat,Away,D,2,2,Aston Villa,1.0,1.9,46,"41,968",Bruno Fernandes,4-3-3,David Coote,Match Report,
2022-01-19,20:00 (13:00),Premier League,Matchweek 17,Wed,Away,W,3,1,Brentford,2.3,2.3,56,"17,094",Bruno Fernandes,4-2-3-1,Andre Marriner,Match Report,
2022-01-22,15:00 (08:00),Premier League,Matchweek 23,Sat,Home,W,1,0,West Ham,1.9,0.3,57,"73,130",Harry Maguire,4-2-3-1,Jonathan Moss,Match Report,
2022-02-04,20:00 (13:00),FA Cup,Fourth round proper,Fri,Home,D,1 (7),1 (8),Middlesbrough,,,71,"71,871",Harry Maguire,4-2-3-1,Anthony Taylor,Match Report,
2022-02-08,20:00 (13:00),Premier League,Matchweek 24,Tue,Away,D,1,1,Burnley,1.8,0.4,63,"21,233",Harry Maguire,4-2-3-1,Mike Dean,Match Report,
2022-02-12,12:30 (05:30),Premier League,Matchweek 25,Sat,Home,D,1,1,Southampton,2.1,0.8,53,"73,084",Harry Maguire,4-2-3-1,Stuart Attwell,Match Report,
2022-02-15,20:15 (13:15),Premier League,Matchweek 18,Tue,Home,W,2,0,Brighton,1.7,0.7,50,"73,012",Harry Maguire,4-2-3-1,Peter Bankes,Match Report,
2022-02-20,14:00 (07:00),Premier League,Matchweek 26,Sun,Away,W,4,2,Leeds United,2.2,1.8,46,"36,715",Harry Maguire,4-2-3-1,Paul Tierney,Match Report,
,,,,,,,,,,,,,,,,,,
2022-02-23,21:00 (13:00),Champions Lg,Round of 16,Wed,Away,D,1,1,es Atlético Madrid,0.6,1.3,62,"63,273",Harry Maguire,4-2-3-1,Ovidiu Hațegan,Match Report,Leg 1 of 2
2022-02-26,15:00 (08:00),Premier League,Matchweek 27,Sat,Home,D,0,0,Watford,2.8,0.6,67,"73,152",Bruno Fernandes,4-2-3-1,Kevin Friend,Match Report,
2022-03-06,16:30 (09:30),Premier League,Matchweek 28,Sun,Away,L,1,4,Manchester City,0.5,2.7,31,"53,165",Harry Maguire,4-2-3-1,Michael Oliver,Match Report,
2022-03-12,17:30 (10:30),Premier League,Matchweek 29,Sat,Home,W,3,2,Tottenham,1.0,1.5,43,"73,458",Harry Maguire,4-2-3-1,Jonathan Moss,Match Report,
2022-03-15,20:00 (13:00),Champions Lg,Round of 16,Tue,Home,L,0,1,es Atlético Madrid,1.0,0.5,60,"73,008",Harry Maguire,4-2-3-1,Slavko Vinčič,Match Report,Leg 2 of 2; Atlético Madrid won
2022-04-02,17:30 (09:30),Premier League,Matchweek 31,Sat,Home,D,1,1,Leicester City,0.9,0.8,54,"73,444",Harry Maguire,4-2-3-1,Andre Marriner,Match Report,
2022-04-09,12:30 (04:30),Premier League,Matchweek 32,Sat,Away,L,0,1,Everton,0.8,0.4,67,"39,080",Harry Maguire,4-2-3-1,Jonathan Moss,Match Report,
2022-04-16,15:00 (07:00),Premier League,Matchweek 33,Sat,Home,W,3,2,Norwich City,1.9,1.5,61,"73,381",Harry Maguire,4-3-3,Andy Madley,Match Report,
2022-04-19,20:00 (12:00),Premier League,Matchweek 30,Tue,Away,L,0,4,Liverpool,0.1,2.0,29,"52,686",Harry Maguire,3-4-3,Martin Atkinson,Match Report,
2022-04-23,12:30 (04:30),Premier League,Matchweek 34,Sat,Away,L,1,3,Arsenal,1.8,2.3,46,"60,223",Bruno Fernandes,4-2-3-1,Craig Pawson,Match Report,
2022-04-28,19:45 (11:45),Premier League,Matchweek 37,Thu,Home,D,1,1,Chelsea,0.5,1.9,36,"73,564",Bruno Fernandes,4-2-3-1,Mike Dean,Match Report,
2022-05-02,20:00 (12:00),Premier League,Matchweek 35,Mon,Home,W,3,0,Brentford,2.0,0.6,63,"73,482",Bruno Fernandes,4-2-3-1,Chris Kavanagh,Match Report,
2022-05-07,17:30 (09:30),Premier League,Matchweek 36,Sat,Away,L,0,4,Brighton,0.9,2.3,58,"31,637",Bruno Fernandes,4-2-3-1,Andy Madley,Match Report,
2022-05-22,16:00 (08:00),Premier League,Matchweek 38,Sun,Away,L,0,1,Crystal Palace,0.7,0.6,61,"25,434",Harry Maguire,4-2-3-1,Martin Atkinson,Match Report,
2022-08-07,14:00 (06:00),Premier League,Matchweek 1,Sun,Home,L,1,2,Brighton,1.4,1.5,62,"73,711",Harry Maguire,4-3-3,Paul Tierney,Match Report,
2022-08-13,17:30 (09:30),Premier League,Matchweek 2,Sat,Away,L,0,4,Brentford,0.9,1.6,66,"17,051",Harry Maguire,4-2-3-1,Stuart Attwell,Match Report,
2022-08-22,20:00 (12:00),Premier League,Matchweek 3,Mon,Home,W,2,1,Liverpool,1.8,1.3,30,"74,147",Bruno Fernandes,4-2-3-1,Michael Oliver,Match Report,
2022-08-27,12:30 (04:30),Premier League,Matchweek 4,Sat,Away,W,1,0,Southampton,1.1,1.4,51,"31,196",Bruno Fernandes,4-2-3-1,Andy Madley,Match Report,
2022-09-01,20:00 (12:00),Premier League,Matchweek 5,Thu,Away,W,1,0,Leicester City,1.5,0.7,47,"32,226",Bruno Fernandes,4-2-3-1,Craig Pawson,Match Report,
2022-09-04,16:30 (08:30),Premier League,Matchweek 6,Sun,Home,W,3,1,Arsenal,1.5,1.3,40,"73,431",Bruno Fernandes,4-2-3-1,Paul Tierney,Match Report,
2022-09-08,20:00 (12:00),Europa Lg,Group stage,Thu,Home,L,0,1,es Real Sociedad,0.8,1.1,55,"74,310",Harry Maguire,4-2-3-1,Marco Di Bello,Match Report,
