date,start_time,comp,round,dayofweek,venue,result,goals_for,goals_against,opponent,xg_for,xg_against,possession,attendance,captain,formation,referee,match_report,Notes
2020-09-19,12:30 (04:30),Championship,Matchweek 2,Sat,Home,L,0,2,Cardiff City,2.0,1.6,58,,Lewis Grabban,4-2-3-1,James Linington,Match Report,
2020-09-25,19:45 (11:45),Championship,Matchweek 3,Fri,Away,L,0,1,Huddersfield,0.8,2.7,54,,Jack Colback,4-3-3,Oliver Langford,Match Report,
2020-10-03,15:00 (07:00),Championship,Matchweek 4,Sat,Home,L,1,2,Bristol City,1.6,0.5,52,,Lewis Grabban,4-2-3-1,Keith Stroud,Match Report,
2020-10-17,15:00 (07:00),Championship,Matchweek 5,Sat,Away,W,1,0,Blackburn,1.5,0.2,40,,Lewis Grabban,4-2-3-1,Jarred Gillett,Match Report,
2020-10-20,19:45 (11:45),Championship,Matchweek 6,Tue,Home,D,1,1,Rotherham Utd,3.2,1.1,53,,Lewis Grabban,4-2-3-1,Steve Martin,Match Report,
2020-10-23,19:45 (11:45),Championship,Matchweek 7,Fri,Home,D,1,1,Derby County,1.1,0.8,59,,Lewis Grabban,4-4-2,Tony Harrington,Match Report,
2020-10-28,19:45 (12:45),Championship,Matchweek 8,Wed,Away,D,1,1,Luton Town,0.2,0.4,44,,Jack Colback,4-2-3-1,Tim Robinson,Match Report,
2020-10-31,15:00 (08:00),Championship,Matchweek 9,Sat,Away,L,0,1,Middlesbrough,0.3,1.7,55,,Jack Colback,4-2-3-1,Lee Mason,Match Report,
2020-11-04,19:45 (12:45),Championship,Matchweek 10,Wed,Home,W,2,1,Coventry City,2.0,1.6,52,,Jack Colback,4-2-3-1,Geoff Eltringham,Match Report,
2020-11-07,15:00 (08:00),Championship,Matchweek 11,Sat,Home,W,2,0,Wycombe,1.7,0.7,60,,Jack Colback,4-4-1-1,Matt Donohue,Match Report,
2020-11-21,15:00 (08:00),Championship,Matchweek 12,Sat,Away,L,0,2,Barnsley,1.6,2.1,59,,Jack Colback,4-4-1-1,Andy Woolmer,Match Report,
2020-11-24,20:00 (13:00),Championship,Matchweek 13,Tue,Away,L,0,2,Bournemouth,1.1,1.7,44,,Jack Colback,4-2-3-1,Simon Hooper,Match Report,
2020-11-29,12:00 (05:00),Championship,Matchweek 14,Sun,Home,L,0,1,Swansea City,1.2,0.9,49,,Jack Colback,4-2-3-1,Tony Harrington,Match Report,
2020-12-02,19:45 (12:45),Championship,Matchweek 15,Wed,Home,D,0,0,Watford,0.7,0.3,41,,Joe Worrall,4-3-3,David Webb,Match Report,
2020-12-05,12:30 (05:30),Championship,Matchweek 16,Sat,Away,L,0,2,Reading,0.5,3.0,35,"2,000",Joe Worrall,4-3-3,Gavin Ward,Match Report,
2020-12-09,19:45 (12:45),Championship,Matchweek 17,Wed,Away,L,1,2,Norwich City,0.8,0.9,42,,Joe Worrall,4-2-3-1,Darren Bond,Match Report,
2020-12-12,15:00 (08:00),Championship,Matchweek 18,Sat,Home,L,1,3,Brentford,0.6,1.0,51,,Joe Worrall,4-1-4-1,Geoff Eltringham,Match Report,
2020-12-15,19:45 (12:45),Championship,Matchweek 19,Tue,Home,W,2,0,Sheffield Weds,1.4,0.3,46,,Joe Worrall,4-2-3-1,Steve Martin,Match Report,
2020-12-19,15:00 (08:00),Championship,Matchweek 20,Sat,Away,D,1,1,Millwall,0.6,1.1,48,,Lewis Grabban,4-2-3-1,Oliver Langford,Match Report,
2020-12-26,15:00 (08:00),Championship,Matchweek 21,Sat,Home,D,0,0,Birmingham City,1.2,0.4,55,,Lewis Grabban,4-2-3-1,Jeremy Simpson,Match Report,
2020-12-29,20:00 (13:00),Championship,Matchweek 22,Tue,Away,D,1,1,Stoke City,0.9,0.5,53,,Lewis Grabban,4-2-3-1,Dean Whitestone,Match Report,
2021-01-02,15:00 (08:00),Championship,Matchweek 23,Sat,Away,W,1,0,Preston,1.2,0.8,51,,Lewis Grabban,4-2-3-1,Tim Robinson,Match Report,
2021-01-09,12:00 (05:00),FA Cup,Third round proper,Sat,Home,W,1,0,Cardiff City,,,39,,Joe Worrall,4-2-3-1,David Webb,Match Report,
2021-01-16,15:00 (08:00),Championship,Matchweek 24,Sat,Home,W,3,1,Millwall,1.4,0.7,45,,Lewis Grabban,4-2-3-1,Keith Stroud,Match Report,
2021-01-20,19:00 (12:00),Championship,Matchweek 25,Wed,Home,L,1,2,Middlesbrough,0.3,1.4,64,,Lewis Grabban,4-2-3-1,Andy Woolmer,Match Report,
2021-01-23,15:00 (08:00),FA Cup,Fourth round proper,Sat,Away,L,1,5,Swansea City,,,52,,Joe Worrall,4-2-3-1,Kevin Friend,Match Report,
2021-01-30,15:00 (08:00),Championship,Matchweek 27,Sat,Home,D,0,0,Barnsley,0.4,1.1,57,,Lewis Grabban,4-2-3-1,Leigh Doughty,Match Report,
2021-02-02,19:00 (12:00),Championship,Matchweek 26,Tue,Away,W,2,1,Coventry City,0.4,0.7,40,,Lewis Grabban,4-2-3-1,Tony Harrington,Match Report,
2021-02-06,15:00 (08:00),Championship,Matchweek 28,Sat,Away,W,3,0,Wycombe,2.1,0.6,59,,Joe Worrall,4-2-3-1,James Linington,Match Report,
2021-02-13,12:30 (05:30),Championship,Matchweek 29,Sat,Home,D,0,0,Bournemouth,0.4,0.8,37,,Joe Worrall,4-2-3-1,Chris Kavanagh,Match Report,
2021-02-17,19:00 (12:00),Championship,Matchweek 30,Wed,Away,L,0,1,Swansea City,0.5,0.2,47,,Lewis Grabban,4-2-3-1,Geoff Eltringham,Match Report,
2021-02-20,15:00 (08:00),Championship,Matchweek 31,Sat,Home,W,1,0,Blackburn,1.6,1.3,38,,Joe Worrall,4-2-3-1,Keith Stroud,Match Report,
2021-02-23,19:45 (12:45),Championship,Matchweek 32,Tue,Away,W,1,0,Rotherham Utd,0.9,0.5,55,,Joe Worrall,4-2-3-1,Matt Donohue,Match Report,
,,,,,,,,,,,,,,,,,,
2021-02-26,19:45 (12:45),Championship,Matchweek 33,Fri,Away,D,1,1,Derby County,0.8,1.2,44,,Joe Worrall,4-2-3-1,Oliver Langford,Match Report,
2021-03-02,19:45 (12:45),Championship,Matchweek 34,Tue,Home,L,0,1,Luton Town,1.7,0.8,59,,Joe Worrall,4-2-3-1,Jeremy Simpson,Match Report,
2021-03-06,12:30 (05:30),Championship,Matchweek 35,Sat,Away,L,0,1,Watford,0.4,1.3,44,,Joe Worrall,4-2-3-1,Jonathan Moss,Match Report,
2021-03-13,15:00 (08:00),Championship,Matchweek 36,Sat,Home,D,1,1,Reading,0.6,2.0,41,,Scott McKenna,4-2-3-1,Steve Martin,Match Report,
2021-03-17,19:00 (12:00),Championship,Matchweek 37,Wed,Home,L,0,2,Norwich City,0.6,1.5,35,,Lewis Grabban,4-2-3-1,Leigh Doughty,Match Report,
2021-03-20,12:30 (05:30),Championship,Matchweek 38,Sat,Away,D,1,1,Brentford,0.6,3.1,52,,Lewis Grabban,4-2-3-1,Graham Scott,Match Report,
2021-04-02,15:00 (07:00),Championship,Matchweek 39,Fri,Away,W,1,0,Cardiff City,0.4,1.3,48,,Lewis Grabban,4-2-3-1,Gavin Ward,Match Report,
2021-04-05,15:00 (07:00),Championship,Matchweek 40,Mon,Home,W,3,1,QPR,2.2,1.0,41,,Lewis Grabban,4-2-3-1,Keith Stroud,Match Report,
2021-04-10,15:00 (07:00),Championship,Matchweek 41,Sat,Away,D,0,0,Bristol City,0.8,0.3,62,,Lewis Grabban,4-2-3-1,Steve Martin,Match Report,
2021-04-17,12:30 (04:30),Championship,Matchweek 42,Sat,Home,L,0,2,Huddersfield,0.7,1.3,59,,Lewis Grabban,4-2-3-1,Andy Woolmer,Match Report,
2021-04-21,19:45 (11:45),Championship,Matchweek 43,Wed,Away,D,1,1,Birmingham City,1.6,1.9,54,,Joe Worrall,4-2-3-1,Jeremy Simpson,Match Report,
2021-04-24,15:00 (07:00),Championship,Matchweek 44,Sat,Home,D,1,1,Stoke City,0.9,0.5,61,,Lewis Grabban,4-2-3-1,Andrew Davies,Match Report,
2021-05-01,12:30 (04:30),Championship,Matchweek 45,Sat,Away,D,0,0,Sheffield Weds,1.8,0.8,49,,Lewis Grabban,4-3-3,Tim Robinson,Match Report,
2021-05-08,12:30 (04:30),Championship,Matchweek 46,Sat,Home,L,1,2,Preston,1.1,1.8,55,,Lewis Grabban,4-2-3-1,Darren Bond,Match Report,
2021-08-08,16:30 (08:30),Championship,Matchweek 1,Sun,Away,L,1,2,Coventry City,1.1,1.4,38,"20,843",Ryan Yates,4-2-3-1,James Linington,Match Report,
2021-08-11,19:45 (11:45),EFL Cup,First round,Wed,Home,W,2,1,Bradford City,,,62,"9,514",Cafú,4-2-3-1,Peter Wright,Match Report,
2021-08-14,15:00 (07:00),Championship,Matchweek 2,Sat,Home,L,1,2,Bournemouth,0.8,0.6,55,"25,035",Ryan Yates,4-2-3-1,Geoff Eltringham,Match Report,
2021-08-18,19:45 (11:45),Championship,Matchweek 3,Wed,Home,L,1,2,Blackburn,0.3,0.9,60,"23,964",Lewis Grabban,4-4-1-1,Gavin Ward,Match Report,
2021-08-21,15:00 (07:00),Championship,Matchweek 4,Sat,Away,L,0,1,Stoke City,0.1,1.0,42,"21,346",Ryan Yates,4-2-3-1,Oliver Langford,Match Report,
2021-08-24,20:00 (12:00),EFL Cup,Second round,Tue,Home,L,0,4,Wolves,,,26,"10,769",Lewis Grabban,4-2-3-1,Andrew Davies,Match Report,
2021-08-28,12:30 (04:30),Championship,Matchweek 5,Sat,Away,D,1,1,Derby County,0.7,1.2,49,"22,991",Joe Worrall,4-2-3-1,Tim Robinson,Match Report,
2021-09-12,14:30 (06:30),Championship,Matchweek 6,Sun,Home,L,1,2,Cardiff City,1.0,1.6,53,"24,153",Lewis Grabban,4-4-1-1,Dean Whitestone,Match Report,
2021-09-15,19:45 (11:45),Championship,Matchweek 7,Wed,Home,L,0,2,Middlesbrough,0.9,2.0,59,"23,830",Lewis Grabban,4-4-1-1,Andy Woolmer,Match Report,
2021-09-18,15:00 (07:00),Championship,Matchweek 8,Sat,Away,W,2,0,Huddersfield,0.6,0.8,30,"17,462",Lewis Grabban,3-4-3,Chris Kavanagh,Match Report,
2021-09-25,15:00 (07:00),Championship,Matchweek 9,Sat,Home,D,1,1,Millwall,0.7,1.1,54,"25,589",Lewis Grabban,3-4-3,Jeremy Simpson,Match Report,
2021-09-29,19:45 (11:45),Championship,Matchweek 10,Wed,Away,W,3,1,Barnsley,2.7,1.2,62,"13,657",Joe Worrall,3-4-3,Geoff Eltringham,Match Report,
2021-10-02,15:00 (07:00),Championship,Matchweek 11,Sat,Away,W,3,0,Birmingham City,1.1,2.1,48,"15,148",Lewis Grabban,3-4-3,Keith Stroud,Match Report,
2021-10-16,15:00 (07:00),Championship,Matchweek 12,Sat,Home,W,2,1,Blackpool,2.1,1.0,47,"27,946",Lewis Grabban,3-4-3,Kevin Friend,Match Report,
2021-10-19,19:45 (11:45),Championship,Matchweek 13,Tue,Away,W,2,1,Bristol City,2.6,2.2,66,"24,691",Lewis Grabban,3-4-1-2,Steve Martin,Match Report,
2021-10-24,15:00 (07:00),Championship,Matchweek 14,Sun,Home,L,0,4,Fulham,0.6,1.8,49,"27,470",Lewis Grabban,3-4-1-2,James Linington,Match Report,
2021-10-29,19:45 (11:45),Championship,Matchweek 15,Fri,Away,D,1,1,QPR,0.6,1.2,59,"15,089",Lewis Grabban,3-4-1-2,Andrew Davies,Match Report,
2021-11-02,19:45 (12:45),Championship,Matchweek 16,Tue,Home,D,1,1,Sheffield Utd,1.2,0.6,44,"25,238",Joe Worrall,3-4-3,Leigh Doughty,Match Report,
2021-11-06,15:00 (08:00),Championship,Matchweek 17,Sat,Home,W,3,0,Preston,1.6,0.4,40,"27,129",Lewis Grabban,4-2-3-1,Simon Hooper,Match Report,
2021-11-20,15:00 (08:00),Championship,Matchweek 18,Sat,Away,D,1,1,Reading,1.2,1.1,43,"14,907",Lewis Grabban,4-2-3-1,Andy Woolmer,Match Report,
2021-11-23,19:45 (12:45),Championship,Matchweek 19,Tue,Home,D,0,0,Luton Town,0.4,1.2,52,"25,715",Joe Worrall,4-2-3-1,Jeremy Simpson,Match Report,
2021-11-26,20:00 (13:00),Championship,Matchweek 20,Fri,Away,D,0,0,West Brom,0.7,1.7,56,"22,424",Lewis Grabban,3-4-3,Gavin Ward,Match Report,
2021-12-04,15:00 (08:00),Championship,Matchweek 21,Sat,Home,W,2,0,P'borough Utd,2.0,0.9,55,"28,308",Lewis Grabban,4-2-3-1,Thomas Bramall,Match Report,
2021-12-11,15:00 (08:00),Championship,Matchweek 22,Sat,Away,W,4,1,Swansea City,1.6,1.1,26,"17,659",Lewis Grabban,3-4-3,Matt Donohue,Match Report,
2021-12-18,15:00 (08:00),Championship,Matchweek 23,Sat,Home,W,2,1,Hull City,1.7,0.7,53,"26,513",Lewis Grabban,3-4-3,John Busby,Match Report,
2021-12-26,15:00 (08:00),Championship,Matchweek 24,Sun,Away,L,0,2,Middlesbrough,0.7,2.1,47,"29,832",Lewis Grabban,3-4-1-2,Joshua Smith,Match Report,
2021-12-30,19:45 (12:45),Championship,Matchweek 25,Thu,Home,L,0,1,Huddersfield,2.0,0.8,58,"27,159",Lewis Grabban,4-2-3-1,Gavin Ward,Match Report,
2022-01-09,17:10 (10:10),FA Cup,Third round proper,Sun,Home,W,1,0,Arsenal,,,33,"24,938",Joe Worrall,3-4-3,Craig Pawson,Match Report,
2022-01-15,15:00 (08:00),Championship,Matchweek 27,Sat,Away,W,1,0,Millwall,3.2,1.5,50,"13,297",Lewis Grabban,3-4-1-2,Peter Bankes,Match Report,
2022-01-22,12:30 (05:30),Championship,Matchweek 28,Sat,Home,W,2,1,Derby County,1.9,1.3,47,"29,256",Lewis Grabban,3-4-3,Tim Robinson,Match Report,
,,,,,,,,,,,,,,,,,,
2022-01-25,19:45 (12:45),Championship,Matchweek 26,Tue,Home,W,3,0,Barnsley,3.1,0.6,55,"27,504",Lewis Grabban,4-2-3-1,Michael Salisbury,Match Report,
2022-01-30,16:00 (09:00),Championship,Matchweek 29,Sun,Away,L,1,2,Cardiff City,0.6,1.5,68,"18,866",Lewis Grabban,4-2-3-1,David Webb,Match Report,
2022-02-06,16:00 (09:00),FA Cup,Fourth round proper,Sun,Home,W,4,1,Leicester City,,,38,"28,762",Joe Worrall,3-4-1-2,Paul Tierney,Match Report,
2022-02-09,19:45 (12:45),Championship,Matchweek 31,Wed,Away,W,2,0,Blackburn,2.5,1.1,43,"13,869",Joe Worrall,3-5-2,Joshua Smith,Match Report,
2022-02-12,15:00 (08:00),Championship,Matchweek 32,Sat,Home,D,2,2,Stoke City,1.6,2.8,38,"28,990",Joe Worrall,3-4-1-2,Leigh Doughty,Match Report,
2022-02-22,19:45 (12:45),Championship,Matchweek 34,Tue,Away,D,0,0,Preston,0.6,1.5,48,"12,598",Joe Worrall,3-4-1-2,Geoff Eltringham,Match Report,
2022-02-26,15:00 (08:00),Championship,Matchweek 35,Sat,Home,W,2,0,Bristol City,1.5,0.4,54,"28,506",Joe Worrall,3-4-1-2,Darren Bond,Match Report,
2022-03-04,19:45 (12:45),Championship,Matchweek 36,Fri,Away,D,1,1,Sheffield Utd,2.1,0.8,50,"28,841",Joe Worrall,3-4-1-2,Joshua Smith,Match Report,
2022-03-07,19:30 (12:30),FA Cup,Fifth round proper,Mon,Home,W,2,1,Huddersfield,,,54,"27,417",Joe Worrall,3-4-1-2,Graham Scott,Match Report,
2022-03-12,15:00 (08:00),Championship,Matchweek 37,Sat,Home,W,4,0,Reading,0.9,0.8,61,"28,128",Joe Worrall,3-4-1-2,Thomas Bramall,Match Report,
2022-03-16,19:45 (12:45),Championship,Matchweek 38,Wed,Home,W,3,1,QPR,2.4,1.1,59,"27,872",Joe Worrall,3-4-1-2,Peter Bankes,Match Report,
2022-03-20,18:00 (11:00),FA Cup,Quarter-finals,Sun,Home,L,0,1,Liverpool,,,35,"28,584",Joe Worrall,4-2-3-1,Craig Pawson,Match Report,
2022-04-02,12:30 (04:30),Championship,Matchweek 40,Sat,Away,W,4,1,Blackpool,1.7,1.6,51,"13,986",Joe Worrall,3-4-1-2,Jarred Gillett,Match Report,
2022-04-06,19:45 (11:45),Championship,Matchweek 30,Wed,Home,W,2,0,Coventry City,2.6,1.2,53,"28,977",Joe Worrall,3-4-1-2,Tim Robinson,Match Report,
2022-04-09,15:00 (07:00),Championship,Matchweek 41,Sat,Home,W,2,0,Birmingham City,1.3,1.0,53,"29,293",Joe Worrall,3-4-1-2,Gavin Ward,Match Report,
2022-04-15,12:30 (04:30),Championship,Matchweek 42,Fri,Away,L,0,1,Luton Town,1.0,0.6,64,"10,070",Lewis Grabban,3-4-1-2,James Linington,Match Report,
2022-04-18,20:00 (12:00),Championship,Matchweek 43,Mon,Home,W,4,0,West Brom,1.6,0.1,69,"28,926",Joe Worrall,3-4-1-2,David Webb,Match Report,
2022-04-23,15:00 (07:00),Championship,Matchweek 44,Sat,Away,W,1,0,P'borough Utd,1.9,0.6,52,"12,870",Joe Worrall,3-4-1-2,Michael Salisbury,Match Report,
2022-04-26,19:45 (11:45),Championship,Matchweek 39,Tue,Away,W,1,0,Fulham,1.1,2.2,27,"19,218",Joe Worrall,3-4-1-2,Joshua Smith,Match Report,
2022-04-30,15:00 (07:00),Championship,Matchweek 45,Sat,Home,W,5,1,Swansea City,4.1,1.1,30,"28,659",Joe Worrall,3-4-1-2,Graham Scott,Match Report,
2022-05-03,19:00 (11:00),Championship,Matchweek 33,Tue,Away,L,0,1,Bournemouth,1.2,0.5,41,"10,563",Joe Worrall,3-4-1-2,Stuart Attwell,Match Report,
2022-05-07,12:30 (04:30),Championship,Matchweek 46,Sat,Away,D,1,1,Hull City,2.9,1.4,61,"18,399",Joe Worrall,3-4-1-2,Simon Hooper,Match Report,
2022-05-14,15:00 (07:00),Championship,Semi-finals,Sat,Away,W,2,1,Sheffield Utd,2.7,1.1,41,"30,225",Joe Worrall,3-4-1-2,Andre Marriner,Match Report,Leg 1 of 2
2022-05-17,19:45 (11:45),Championship,Semi-finals,Tue,Home,L,1 (3),2 (2),Sheffield Utd,1.8,2.8,48,"29,015",Joe Worrall,3-4-1-2,Michael Oliver,Match Report,Leg 2 of 2; Nott'ham Forest won; Nott'ham Forest won on penalty kicks following extra time
2022-05-29,16:30 (08:30),Championship,Final,Sun,Neutral,W,1,0,Huddersfield,0.5,0.4,52,"80,019",Joe Worrall,3-4-1-2,Jonathan Moss,Match Report,
2022-08-06,15:00 (07:00),Premier League,Matchweek 1,Sat,Away,L,0,2,Newcastle Utd,0.3,1.7,39,"52,245",Joe Worrall,3-4-1-2,Simon Hooper,Match Report,
2022-08-14,14:00 (06:00),Premier League,Matchweek 2,Sun,Home,W,1,0,West Ham,1.3,2.1,43,"29,281",Joe Worrall,3-4-1-2,Robert Jones,Match Report,
2022-08-20,15:00 (07:00),Premier League,Matchweek 3,Sat,Away,D,1,1,Everton,1.0,1.5,51,"39,271",Joe Worrall,3-4-1-2,Andre Marriner,Match Report,
2022-08-23,19:45 (11:45),EFL Cup,Second round,Tue,Away,W,3,0,Grimsby Town,,,59,"8,418",Ryan Yates,3-4-1-2,Seb Stockbridge,Match Report,
2022-08-28,16:30 (08:30),Premier League,Matchweek 4,Sun,Home,L,0,2,Tottenham,0.9,2.4,55,"29,296",Joe Worrall,3-4-3,Craig Pawson,Match Report,
2022-08-31,19:30 (11:30),Premier League,Matchweek 5,Wed,Away,L,0,6,Manchester City,0.7,3.3,26,"53,409",Joe Worrall,5-3-2,Paul Tierney,Match Report,
2022-09-03,15:00 (07:00),Premier League,Matchweek 6,Sat,Home,L,2,3,Bournemouth,1.9,0.8,52,"28,720",Joe Worrall,3-4-3,Michael Oliver,Match Report,
2022-09-16,20:00 (12:00),Premier League,Matchweek 8,Fri,Home,L,2,3,Fulham,1.4,0.9,41,"28,654",Ryan Yates,3-4-1-2,Jarred Gillett,Match Report,
2022-10-03,20:00 (12:00),Premier League,Matchweek 9,Mon,Away,L,0,4,Leicester City,1.1,1.3,49,"32,202",Steve Cook,4-2-3-1,Robert Jones,Match Report,
2022-10-10,20:00 (12:00),Premier League,Matchweek 10,Mon,Home,D,1,1,Aston Villa,0.3,0.7,40,"29,208",Ryan Yates,4-3-3,Anthony Taylor,Match Report,
2022-10-15,15:00 (07:00),Premier League,Matchweek 11,Sat,Away,L,0,1,Wolves,1.5,1.3,42,"31,554",Ryan Yates,4-3-3,Thomas Bramall,Match Report,
2022-10-18,19:30 (11:30),Premier League,Matchweek 12,Tue,Away,D,0,0,Brighton,0.1,1.7,30,"31,463",Ryan Yates,4-3-3,Darren England,Match Report,
2022-10-22,12:30 (04:30),Premier League,Matchweek 13,Sat,Home,W,1,0,Liverpool,1.9,1.6,25,"29,245",Ryan Yates,4-3-3,Paul Tierney,Match Report,
2022-10-30,14:00 (07:00),Premier League,Matchweek 14,Sun,Away,L,0,5,Arsenal,0.4,2.3,31,"60,263",Ryan Yates,4-3-3,Simon Hooper,Match Report,
2022-11-05,15:00 (08:00),Premier League,Matchweek 15,Sat,Home,D,2,2,Brentford,1.5,1.5,48,"28,869",Ryan Yates,4-3-1-2,Andre Marriner,Match Report,
2022-11-09,19:45 (12:45),EFL Cup,Third round,Wed,Home,W,2,0,Tottenham,,,41,"28,384",Joe Worrall,4-3-1-2,Peter Bankes,Match Report,
2022-11-12,15:00 (08:00),Premier League,Matchweek 16,Sat,Home,W,1,0,Crystal Palace,1.1,1.2,32,"29,045",Joe Worrall,4-3-3,John Brooks,Match Report,
2022-12-21,19:45 (12:45),EFL Cup,Fourth round,Wed,Away,W,4,1,Blackburn,,,49,"15,138",Joe Worrall,4-3-3,Robert Jones,Match Report,
2022-12-27,20:00 (13:00),Premier League,Matchweek 17,Tue,Away,L,0,3,Manchester Utd,0.7,2.4,35,"73,608",Joe Worrall,4-3-3,Anthony Taylor,Match Report,
2023-01-01,16:30 (09:30),Premier League,Matchweek 18,Sun,Home,D,1,1,Chelsea,1.4,0.9,29,"29,229",Joe Worrall,4-3-3,Peter Bankes,Match Report,
2023-01-04,19:30 (12:30),Premier League,Matchweek 19,Wed,Away,W,1,0,Southampton,1.4,0.5,37,"30,150",Joe Worrall,4-3-1-2,Thomas Bramall,Match Report,
2023-01-07,15:00 (08:00),FA Cup,Third round proper,Sat,Away,L,1,4,Blackpool,,,62,"8,750",Steve Cook,4-3-1-2,James Linington,Match Report,
2023-01-11,19:45 (12:45),EFL Cup,Quarter-finals,Wed,Home,D,1 (4),1 (3),Wolves,,,35,"28,656",Joe Worrall,4-3-1-2,Graham Scott,Match Report,Nott'ham Forest won on penalty kicks following extra time
2023-01-14,15:00 (08:00),Premier League,Matchweek 20,Sat,Home,W,2,0,Leicester City,2.4,1.0,39,"29,301",Joe Worrall,4-3-1-2,Paul Tierney,Match Report,
2023-01-21,15:00 (08:00),Premier League,Matchweek 21,Sat,Away,D,1,1,Bournemouth,1.9,1.4,57,"10,248",Joe Worrall,4-3-1-2,Andy Madley,Match Report,
2023-01-25,20:00 (13:00),EFL Cup,Semi-finals,Wed,Home,L,0,3,Manchester Utd,,,33,"29,325",Joe Worrall,4-3-3,Michael Oliver,Match Report,Leg 1 of 2
2023-02-01,20:00 (13:00),EFL Cup,Semi-finals,Wed,Away,L,0,2,Manchester Utd,,,26,"72,315",Remo Freuler,4-2-3-1,Peter Bankes,Match Report,Leg 2 of 2; Manchester Utd won
2023-02-05,14:00 (07:00),Premier League,Matchweek 22,Sun,Home,W,1,0,Leeds United,0.4,0.9,30,"29,363",Remo Freuler,4-3-1-2,Robert Jones,Match Report,
2023-02-11,15:00 (08:00),Premier League,Matchweek 23,Sat,Away,L,0,2,Fulham,0.7,1.5,50,"24,244",Remo Freuler,4-2-3-1,Andy Madley,Match Report,
2023-02-18,15:00 (08:00),Premier League,Matchweek 24,Sat,Home,D,1,1,Manchester City,0.9,2.4,27,"29,365",Joe Worrall,4-3-2-1,Graham Scott,Match Report,
,,,,,,,,,,,,,,,,,,
2023-02-25,15:00 (08:00),Premier League,Matchweek 25,Sat,Away,L,0,4,West Ham,0.4,2.7,51,"62,469",Joe Worrall,4-3-2-1,Jarred Gillett,Match Report,
2023-03-05,14:00 (07:00),Premier League,Matchweek 26,Sun,Home,D,2,2,Everton,0.8,1.7,57,"29,353",Joe Worrall,4-3-2-1,John Brooks,Match Report,
2023-03-11,15:00 (08:00),Premier League,Matchweek 27,Sat,Away,L,1,3,Tottenham,1.5,2.0,45,"61,460",Joe Worrall,4-3-2-1,Craig Pawson,Match Report,
2023-03-17,20:00 (13:00),Premier League,Matchweek 28,Fri,Home,L,1,2,Newcastle Utd,0.4,2.4,39,"29,362",Ryan Yates,4-2-3-1,Paul Tierney,Match Report,
2023-04-01,15:00 (07:00),Premier League,Matchweek 29,Sat,Home,D,1,1,Wolves,1.3,0.5,29,"29,368",Remo Freuler,4-3-2-1,Chris Kavanagh,Match Report,
2023-04-04,19:45 (11:45),Premier League,Matchweek 7,Tue,Away,L,1,2,Leeds United,0.8,1.8,39,"36,740",Remo Freuler,4-3-2-1,Robert Jones,Match Report,
2023-04-08,15:00 (07:00),Premier League,Matchweek 30,Sat,Away,L,0,2,Aston Villa,0.2,1.3,37,"42,076",Joe Worrall,3-4-3,Anthony Taylor,Match Report,
2023-04-16,16:30 (08:30),Premier League,Matchweek 31,Sun,Home,L,0,2,Manchester Utd,0.7,3.5,32,"29,435",Remo Freuler,3-4-1-2,Simon Hooper,Match Report,
2023-04-22,15:00 (07:00),Premier League,Matchweek 32,Sat,Away,L,2,3,Liverpool,0.9,2.8,20,"53,254",Remo Freuler,3-4-3,Michael Oliver,Match Report,
2023-04-26,19:30 (11:30),Premier League,Matchweek 33,Wed,Home,W,3,1,Brighton,2.4,2.3,26,"28,808",Serge Aurier,3-4-3,Jarred Gillett,Match Report,
2023-04-29,15:00 (07:00),Premier League,Matchweek 34,Sat,Away,L,1,2,Brentford,0.7,1.6,32,"17,080",Joe Worrall,3-4-3,Peter Bankes,Match Report,
2023-05-08,20:00 (12:00),Premier League,Matchweek 35,Mon,Home,W,4,3,Southampton,1.8,3.1,36,"29,154",Ryan Yates,4-3-3,Michael Oliver,Match Report,
2023-05-13,15:00 (07:00),Premier League,Matchweek 36,Sat,Away,D,2,2,Chelsea,1.3,1.2,25,"40,030",Joe Worrall,3-4-3,Paul Tierney,Match Report,
2023-05-20,17:30 (09:30),Premier League,Matchweek 37,Sat,Home,W,1,0,Arsenal,0.6,0.6,19,"29,514",Joe Worrall,3-4-3,Anthony Taylor,Match Report,
2023-05-28,16:30 (08:30),Premier League,Matchweek 38,Sun,Away,D,1,1,Crystal Palace,0.5,1.4,34,"25,198",Joe Worrall,3-4-3,Thomas Bramall,Match Report,
2023-08-12,12:30 (04:30),Premier League,Matchweek 1,Sat,Away,L,1,2,Arsenal,1.2,0.8,22,"59,984",Joe Worrall,3-4-3,Michael Oliver,Match Report,
2023-08-18,19:45 (11:45),Premier League,Matchweek 2,Fri,Home,W,2,1,Sheffield Utd,1.4,0.5,50,"29,432",Joe Worrall,3-4-3,Peter Bankes,Match Report,
2023-08-26,15:00 (07:00),Premier League,Matchweek 3,Sat,Away,L,2,3,Manchester Utd,1.2,2.8,34,"73,595",Joe Worrall,3-4-3,Stuart Attwell,Match Report,
2023-08-30,19:45 (11:45),EFL Cup,Second round,Wed,Home,L,0,1,Burnley,,,40,"27,766",Ryan Yates,5-3-2,Robert Madley,Match Report,
2023-09-02,15:00 (07:00),Premier League,Matchweek 4,Sat,Away,W,1,0,Chelsea,0.8,2.3,25,"39,820",Joe Worrall,3-4-3,Tim Robinson,Match Report,
