Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Matches
Jack Stephens,eng ENG,DF,28,15,13,"1,173",13.0,0,0,0,0,0,0,3,0,0.4,0.4,0.2,0.6,7,34,3,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches
Kieffer Moore,wls WAL,FW,29,27,12,"1,279",14.2,4,0,4,4,0,0,1,0,4.4,4.4,0.3,4.7,10,23,56,0.28,0.00,0.28,0.28,0.28,0.31,0.02,0.33,0.31,0.33,Matches
Joe Rothwell,eng ENG,MF,27,20,12,"1,016",11.3,0,1,1,0,0,0,1,0,0.2,0.2,1.0,1.2,12,33,12,0.00,0.09,0.09,0.00,0.09,0.01,0.09,0.10,0.01,0.10,Matches
Jaidon Anthony,eng ENG,"MF,FW",22,30,11,"1,257",14.0,3,1,4,3,0,0,2,0,2.2,2.2,1.0,3.3,31,49,72,0.21,0.07,0.29,0.21,0.29,0.16,0.07,0.24,0.16,0.24,Matches
Mark Travers,ie IRL,GK,23,12,11,"1,035",11.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Ryan Fredericks,eng ENG,DF,29,12,5,533,5.9,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,13,15,28,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
Matías Viña,uy URU,DF,24,12,5,458,5.1,2,0,2,2,0,0,1,0,0.9,0.9,0.2,1.0,10,17,19,0.39,0.00,0.39,0.39,0.39,0.17,0.03,0.20,0.17,0.20,Matches
Hamed Junior Traorè,ci CIV,"FW,MF",22,7,5,427,4.7,0,0,0,0,0,0,0,0,0.9,0.9,1.1,2.1,19,26,21,0.00,0.00,0.00,0.00,0.00,0.19,0.24,0.43,0.19,0.43,Matches
Jack Stacey,eng ENG,DF,26,10,3,299,3.3,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,9,2,15,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
Illia Zabarnyi,ua UKR,DF,19,5,3,299,3.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,11,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Ben Pearson,eng ENG,MF,27,7,3,286,3.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,5,4,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
Antoine Semenyo,gh GHA,"FW,MF",22,11,2,258,2.9,1,0,1,1,0,0,0,0,0.3,0.3,0.1,0.4,5,5,11,0.35,0.00,0.35,0.35,0.35,0.09,0.03,0.12,0.09,0.12,Matches
David Brooks,wls WAL,"FW,MF",25,6,2,173,1.9,0,0,0,0,0,0,1,0,0.3,0.3,0.2,0.5,5,11,10,0.00,0.00,0.00,0.00,0.00,0.13,0.11,0.25,0.13,0.25,Matches
Siriki Dembélé,ci CIV,"FW,MF",25,6,0,110,1.2,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,5,4,11,0.00,0.00,0.00,0.00,0.00,0.15,0.25,0.41,0.15,0.41,Matches
Junior Stanislas,eng ENG,MF,32,4,0,61,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,0,4,5,0.00,0.00,0.00,0.00,0.00,0.05,0.19,0.25,0.05,0.25,Matches
Jamal Lowe,jm JAM,"MF,FW",28,2,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Owen Bevan,wls WAL,DF,18,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
