Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Matches
Jeffrey Schlupp,gh GHA,"FW,MF",31-008,17,15,"1,081",12.0,1,1,2,1,0,0,0,0,1.6,1.6,1.7,3.3,15,26,35,0.08,0.08,0.17,0.08,0.17,0.13,0.14,0.27,0.13,0.27,Matches
Eberechi Eze,eng ENG,"MF,FW",25-185,14,11,995,11.1,3,1,4,2,1,1,2,0,4.1,3.3,2.1,5.3,27,47,60,0.27,0.09,0.36,0.18,0.27,0.37,0.19,0.55,0.30,0.48,Matches
Will Hughes,eng ENG,MF,28-258,15,11,969,10.8,0,0,0,0,0,0,3,0,0.2,0.2,0.6,0.8,7,38,5,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07,Matches
Cheick Doucouré,ml MLI,MF,23-357,11,11,919,10.2,0,0,0,0,0,0,2,0,0.3,0.3,0.7,1.0,9,49,5,0.00,0.00,0.00,0.00,0.00,0.03,0.07,0.10,0.03,0.10,Matches
Chris Richards,us USA,"MF,DF",23-278,11,8,744,8.3,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0,11,1,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
Jean-Philippe Mateta,fr FRA,FW,26-186,17,7,807,9.0,2,3,5,1,1,1,2,0,2.6,1.8,2.0,3.8,10,11,51,0.22,0.33,0.56,0.11,0.45,0.29,0.22,0.51,0.20,0.42,Matches
Michael Olise,fr FRA,"FW,MF",22-019,9,7,677,7.5,5,1,6,4,1,1,0,0,2.9,2.2,2.7,4.8,28,34,69,0.66,0.13,0.80,0.53,0.66,0.39,0.35,0.74,0.29,0.64,Matches
Nathaniel Clyne,eng ENG,DF,32-270,9,6,643,7.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7,18,13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Dean Henderson,eng ENG,GK,26-294,4,4,360,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Jaïro Riedewald,nl NED,"MF,FW",27-113,4,2,176,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Jesuran Rak Sakyi,eng ENG,"MF,FW",21-087,6,0,136,1.5,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.6,7,2,18,0.00,0.00,0.00,0.00,0.00,0.28,0.10,0.38,0.28,0.38,Matches
Naouirou Ahamada,fr FRA,"MF,FW",21-277,10,0,132,1.5,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,9,9,15,0.00,0.00,0.00,0.00,0.00,0.13,0.02,0.15,0.13,0.15,Matches
David Ozoh,eng ENG,MF,18-214,4,0,94,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Matheus França,br BRA,"FW,MF",19-274,5,0,49,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,3,2,4,0.00,0.00,0.00,0.00,0.00,0.24,0.57,0.81,0.24,0.81,Matches
Remi Matthews,eng ENG,GK,29-324,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
James Tomkins,eng ENG,DF,34-277,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Omotayo Adaramola,ie IRL,DF,20-047,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Malcolm Ebiowei,eng ENG,MF,20-118,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
John-Kymani Gordon,eng ENG,FW,20-321,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Rob Holding,eng ENG,DF,28-102,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ademola Ola-Adebomi,eng ENG,FW,19-312,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jadan Raymond,wls WAL,MF,20-077,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Joseph Whitworth,eng ENG,GK,19-305,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
