Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Matches
Kenedy,br BRA,DF,25,1,1,58,0.6,0,1,1,0,0,0,0,0,0.0,0.0,0.6,0.6,2,5,10,0.00,1.55,1.55,0.00,1.55,0.06,0.94,1.00,0.06,1.00,Matches
Emerson Palmieri,it ITA,DF,26,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Tammy Abraham,eng ENG,FW,23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Marcus Bettinelli,eng ENG,GK,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Lewis Hall,eng ENG,MF,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Harvey Vale,eng ENG,MF,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Kurt Zouma,fr FRA,DF,26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Kai Havertz,de GER,"FW,MF",23,35,30,"2,569",28.5,7,1,8,6,1,1,5,0,11.6,10.8,3.8,14.6,59,89,218,0.25,0.04,0.28,0.21,0.25,0.41,0.13,0.54,0.38,0.51,Matches
Kepa Arrizabalaga,es ESP,GK,27,29,29,"2,565",28.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Thiago Silva,br BRA,DF,37,27,26,"2,352",26.1,0,2,2,0,0,0,2,0,1.5,1.5,0.5,2.0,8,104,2,0.00,0.08,0.08,0.00,0.08,0.06,0.02,0.08,0.06,0.08,Matches
Raheem Sterling,eng ENG,"FW,MF",27,28,23,"1,891",21.0,6,3,9,6,0,0,4,0,6.2,6.2,4.6,10.8,81,59,186,0.29,0.14,0.43,0.29,0.43,0.29,0.22,0.51,0.29,0.51,Matches
Marc Cucurella,es ESP,DF,24,24,21,"1,671",18.6,0,2,2,0,0,0,4,0,0.4,0.4,0.6,1.0,30,73,65,0.00,0.11,0.11,0.00,0.11,0.02,0.03,0.06,0.02,0.06,Matches
Kalidou Koulibaly,sn SEN,DF,31,23,20,"1,800",20.0,2,1,3,2,0,0,7,1,0.9,0.9,0.4,1.4,10,81,4,0.10,0.05,0.15,0.10,0.15,0.05,0.02,0.07,0.05,0.07,Matches
Mason Mount,eng ENG,"MF,FW",23,24,20,"1,648",18.3,3,2,5,3,0,0,4,0,2.0,2.0,3.0,5.0,48,98,114,0.16,0.11,0.27,0.16,0.27,0.11,0.16,0.27,0.11,0.27,Matches
Ruben Loftus-Cheek,eng ENG,"MF,DF",26,25,19,"1,536",17.1,0,1,1,0,0,0,1,0,0.8,0.8,1.5,2.4,56,90,86,0.00,0.06,0.06,0.00,0.06,0.05,0.09,0.14,0.05,0.14,Matches
Conor Gallagher,eng ENG,MF,22,35,18,"1,621",18.0,3,1,4,3,0,0,11,1,2.5,2.5,2.3,4.7,40,105,104,0.17,0.06,0.22,0.17,0.22,0.14,0.13,0.26,0.14,0.26,Matches
Trevoh Chalobah,eng ENG,DF,23,25,18,"1,608",17.9,0,0,0,0,0,0,4,0,0.9,0.9,0.3,1.2,17,71,27,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.06,0.05,0.06,Matches
Enzo Fernández,ar ARG,MF,21,18,18,"1,547",17.2,0,2,2,0,0,0,3,0,0.8,0.8,2.4,3.2,22,168,18,0.00,0.12,0.12,0.00,0.12,0.05,0.14,0.19,0.05,0.19,Matches
Mateo Kovačić,hr CRO,MF,28,27,17,"1,707",19.0,1,2,3,1,0,0,8,0,1.8,1.8,2.1,3.9,37,153,30,0.05,0.11,0.16,0.05,0.16,0.09,0.11,0.20,0.09,0.20,Matches
César Azpilicueta,es ESP,DF,32,25,16,"1,527",17.0,0,0,0,0,0,0,3,0,0.4,0.4,1.1,1.5,23,71,81,0.00,0.00,0.00,0.00,0.00,0.02,0.07,0.09,0.02,0.09,Matches
Ben Chilwell,eng ENG,"DF,MF",25,23,15,"1,408",15.6,2,2,4,2,0,0,3,0,1.4,1.4,2.2,3.7,43,41,131,0.13,0.13,0.26,0.13,0.26,0.09,0.14,0.23,0.09,0.23,Matches
Jorginho,it ITA,MF,30,18,15,"1,279",14.2,2,0,2,0,2,2,4,0,1.7,0.1,0.4,0.5,13,80,10,0.14,0.00,0.14,0.00,0.00,0.12,0.03,0.14,0.01,0.03,Matches
Reece James,eng ENG,"DF,MF",22,16,14,"1,244",13.8,1,1,2,1,0,0,4,0,1.0,1.0,3.0,4.0,52,90,115,0.07,0.07,0.14,0.07,0.14,0.07,0.22,0.29,0.07,0.29,Matches
Wesley Fofana,fr FRA,DF,21,15,12,"1,183",13.1,1,0,1,1,0,0,3,0,0.7,0.7,0.1,0.8,29,43,12,0.08,0.00,0.08,0.08,0.08,0.05,0.00,0.06,0.05,0.06,Matches
João Félix,pt POR,"FW,MF",22,16,11,941,10.5,4,0,4,4,0,0,1,1,4.9,4.9,0.5,5.4,34,47,79,0.38,0.00,0.38,0.38,0.38,0.47,0.05,0.52,0.47,0.52,Matches
Benoît Badiashile,fr FRA,DF,21,11,10,905,10.1,1,0,1,1,0,0,2,0,1.2,1.2,0.5,1.6,11,56,2,0.10,0.00,0.10,0.10,0.10,0.12,0.05,0.16,0.12,0.16,Matches
Edouard Mendy,sn SEN,GK,30,10,9,855,9.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Christian Pulisic,us USA,"FW,DF",23,24,8,821,9.1,1,1,2,1,0,0,1,0,1.7,1.7,0.7,2.3,35,23,76,0.11,0.11,0.22,0.11,0.22,0.18,0.07,0.26,0.18,0.26,Matches
Lewis Hall,eng ENG,DF,17,9,8,654,7.3,0,0,0,0,0,0,1,0,0.9,0.9,2.2,3.1,19,25,40,0.00,0.00,0.00,0.00,0.00,0.12,0.30,0.42,0.12,0.42,Matches
Mykhailo Mudryk,ua UKR,"FW,MF",21,15,7,657,7.3,0,2,2,0,0,0,1,0,1.9,1.9,0.9,2.8,25,20,43,0.00,0.27,0.27,0.00,0.27,0.25,0.13,0.38,0.25,0.38,Matches
Noni Madueke,eng ENG,FW,20,12,7,643,7.1,1,0,1,1,0,0,0,0,0.9,0.9,0.5,1.5,48,36,100,0.14,0.00,0.14,0.14,0.14,0.13,0.07,0.20,0.13,0.20,Matches
Hakim Ziyech,ma MAR,"FW,MF",29,18,6,661,7.3,0,3,3,0,0,0,1,0,0.6,0.6,2.2,2.8,20,42,69,0.00,0.41,0.41,0.00,0.41,0.08,0.30,0.38,0.08,0.38,Matches
N'Golo Kanté,fr FRA,MF,31,7,6,518,5.8,0,1,1,0,0,0,1,0,0.3,0.3,1.9,2.2,19,34,36,0.00,0.17,0.17,0.00,0.17,0.05,0.32,0.38,0.05,0.38,Matches
Pierre-Emerick Aubameyang,ga GAB,FW,33,15,5,554,6.2,1,0,1,1,0,0,1,0,1.5,1.5,0.4,1.9,9,3,29,0.16,0.00,0.16,0.16,0.16,0.24,0.07,0.30,0.24,0.30,Matches
Denis Zakaria,ch SUI,MF,25,7,5,411,4.6,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,9,6,3,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches
Carney Chukwuemeka,eng ENG,"MF,FW",18,14,2,354,3.9,0,0,0,0,0,0,0,0,0.4,0.4,0.6,1.0,21,23,21,0.00,0.00,0.00,0.00,0.00,0.10,0.16,0.26,0.10,0.26,Matches
Armando Broja,al ALB,FW,20,12,2,294,3.3,1,0,1,1,0,0,0,0,0.8,0.8,0.1,0.9,8,4,17,0.31,0.00,0.31,0.31,0.31,0.26,0.02,0.27,0.26,0.27,Matches
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Datro Fofana,ci CIV,FW,19,3,1,70,0.8,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.4,2,2,9,0.00,0.00,0.00,0.00,0.00,0.31,0.17,0.47,0.31,0.47,Matches
Omari Hutchinson,eng ENG,FW,18,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.18,0.00,0.18,Matches
Ethan Ampadu,wls WAL,"DF,MF",21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Marcus Bettinelli,eng ENG,GK,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Alfie Gilchrist,eng ENG,DF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Billy Gilmour,sct SCO,MF,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Callum Hudson-Odoi,eng ENG,"FW,MF",21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Bashir Humphreys,eng ENG,DF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Harvey Vale,eng ENG,MF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ethan Wady,eng ENG,GK,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Conor Gallagher,eng ENG,MF,23-328,19,19,"1,597",17.7,0,4,4,0,0,0,6,1,1.4,1.4,2.6,4.0,35,103,55,0.00,0.23,0.23,0.00,0.23,0.08,0.15,0.22,0.08,0.22,Matches
Thiago Silva,br BRA,DF,39-100,19,18,"1,653",18.4,1,0,1,1,0,0,2,0,0.3,0.3,0.6,0.8,1,59,2,0.05,0.00,0.05,0.05,0.05,0.01,0.03,0.05,0.01,0.05,Matches
Axel Disasi,fr FRA,DF,25-295,18,18,"1,596",17.7,1,0,1,1,0,0,3,0,0.8,0.8,0.2,1.0,18,73,17,0.06,0.00,0.06,0.06,0.06,0.04,0.01,0.06,0.04,0.06,Matches
Levi Colwill,eng ENG,DF,20-308,19,17,"1,509",16.8,1,1,2,1,0,0,2,0,1.2,1.2,1.1,2.3,17,57,24,0.06,0.06,0.12,0.06,0.12,0.07,0.07,0.14,0.07,0.14,Matches
Nicolas Jackson,sn SEN,FW,22-194,19,16,"1,449",16.1,7,2,9,7,0,0,8,0,10.6,10.6,2.4,13.0,33,35,93,0.43,0.12,0.56,0.43,0.56,0.66,0.15,0.81,0.66,0.81,Matches
Robert Sánchez,es ESP,GK,26-043,16,16,"1,433",15.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Raheem Sterling,eng ENG,"FW,MF",29-023,18,16,"1,419",15.8,5,3,8,5,0,0,5,0,4.1,4.1,3.5,7.6,92,53,189,0.32,0.19,0.51,0.32,0.51,0.26,0.22,0.49,0.26,0.49,Matches
Moisés Caicedo,ec ECU,MF,22-059,17,15,"1,364",15.2,0,0,0,0,0,0,4,0,0.2,0.2,1.0,1.2,9,76,14,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.08,0.01,0.08,Matches
Enzo Fernández,ar ARG,MF,22-348,17,15,"1,263",14.0,2,0,2,1,1,2,4,0,4.8,3.2,1.1,4.3,33,114,31,0.14,0.00,0.14,0.07,0.07,0.34,0.08,0.42,0.23,0.31,Matches
Cole Palmer,eng ENG,"FW,MF",21-239,16,12,"1,142",12.7,8,4,12,4,4,4,5,0,7.0,3.9,5.3,9.2,43,94,72,0.63,0.32,0.95,0.32,0.63,0.55,0.42,0.97,0.31,0.72,Matches
Mykhailo Mudryk,ua UKR,FW,22-360,17,9,807,9.0,3,1,4,3,0,0,3,0,1.7,1.7,1.8,3.4,50,19,76,0.33,0.11,0.45,0.33,0.45,0.18,0.20,0.38,0.18,0.38,Matches
Malo Gusto,fr FRA,DF,20-226,13,9,801,8.9,0,3,3,0,0,0,3,1,0.3,0.3,1.1,1.4,35,29,56,0.00,0.34,0.34,0.00,0.34,0.04,0.12,0.16,0.04,0.16,Matches
Marc Cucurella,es ESP,DF,25-162,9,8,703,7.8,0,0,0,0,0,0,5,0,0.8,0.8,0.2,1.0,16,26,31,0.00,0.00,0.00,0.00,0.00,0.10,0.02,0.13,0.10,0.13,Matches
Benoît Badiashile,fr FRA,DF,22-280,6,5,460,5.1,0,1,1,0,0,0,1,0,0.1,0.1,0.5,0.7,0,17,0,0.00,0.20,0.20,0.00,0.20,0.02,0.11,0.13,0.02,0.13,Matches
Armando Broja,al ALB,FW,22-112,12,5,389,4.3,1,0,1,1,0,0,0,0,2.1,2.1,0.1,2.2,11,4,30,0.23,0.00,0.23,0.23,0.23,0.48,0.03,0.51,0.48,0.51,Matches
Reece James,eng ENG,DF,24-023,8,5,388,4.3,0,1,1,0,0,0,2,1,0.3,0.3,1.5,1.8,19,20,33,0.00,0.23,0.23,0.00,0.23,0.07,0.34,0.41,0.07,0.41,Matches
Đorđe Petrović,rs SRB,GK,24-084,5,4,367,4.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Ben Chilwell,eng ENG,"DF,MF",27-010,6,4,336,3.7,0,1,1,0,0,0,3,0,1.0,1.0,1.8,2.8,12,10,23,0.00,0.27,0.27,0.00,0.27,0.26,0.49,0.74,0.26,0.74,Matches
Lesley Ugochukwu,fr FRA,MF,19-280,10,3,273,3.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,6,15,2,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
Noni Madueke,eng ENG,FW,21-296,9,2,234,2.6,2,0,2,1,1,1,1,0,1.1,0.3,0.5,0.8,20,12,45,0.77,0.00,0.77,0.38,0.38,0.43,0.18,0.61,0.12,0.30,Matches
Carney Chukwuemeka,eng ENG,MF,20-072,2,2,125,1.4,1,0,1,1,0,0,2,0,0.1,0.1,0.1,0.2,2,4,9,0.72,0.00,0.72,0.72,0.72,0.08,0.09,0.16,0.08,0.16,Matches
Ian Maatsen,nl NED,"FW,MF",21-296,12,1,209,2.3,0,0,0,0,0,0,1,0,0.8,0.8,0.1,0.9,9,8,15,0.00,0.00,0.00,0.00,0.00,0.35,0.04,0.39,0.35,0.39,Matches
Christopher Nkunku,fr FRA,"MF,FW",26-047,3,1,131,1.5,1,0,1,1,0,0,0,0,0.9,0.9,0.1,0.9,4,6,8,0.69,0.00,0.69,0.69,0.69,0.59,0.06,0.65,0.59,0.65,Matches
Roméo Lavia,be BEL,MF,19-359,1,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Deivid Washington,br BRA,DF,18-209,1,0,10,0.1,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,0,0,1,0.00,0.00,0.00,0.00,0.00,4.19,0.00,4.19,4.19,4.19,Matches
Mason Burstow,eng ENG,FW,20-149,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Alfie Gilchrist,eng ENG,"DF,FW",20-033,2,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Alex Matos,eng ENG,MF,19-089,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Marcus Bettinelli,eng ENG,GK,31-221,0,0,,0.0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,Matches
Eddie Beach,wls WAL,GK,20-083,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucas Bergström,fi FIN,GK,21-117,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Joshua Brooking,eng ENG,DF,21-121,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Leo Castledine,eng ENG,MF,18-133,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Bashir Humphreys,eng ENG,DF,20-291,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Diego Moreira,pt POR,MF,19-147,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Andrey Santos,br BRA,MF,19-242,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ronnie Stutter,eng ENG,FW,18-359,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
