Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Matches
David Raya,es ESP,GK,26,38,38,"3,420",38.0,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.3,0,13,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,Matches
Ben Mee,eng ENG,DF,32,37,37,"3,269",36.3,3,1,4,3,0,0,2,0,3.2,3.2,1.3,4.5,8,84,14,0.08,0.03,0.11,0.08,0.11,0.09,0.04,0.12,0.09,0.12,Matches
Rico Henry,eng ENG,DF,25,37,37,"3,238",36.0,0,2,2,0,0,0,4,0,1.6,1.6,2.7,4.2,55,107,111,0.00,0.06,0.06,0.00,0.06,0.04,0.07,0.12,0.04,0.12,Matches
Mathias Jensen,dk DEN,MF,26,37,37,"2,803",31.1,5,6,11,5,0,0,5,0,2.2,2.2,5.0,7.2,21,141,77,0.16,0.19,0.35,0.16,0.35,0.07,0.16,0.23,0.07,0.23,Matches
Bryan Mbeumo,cm CMR,FW,22,38,36,"2,906",32.3,9,8,17,8,1,1,5,0,9.8,9.0,7.6,16.5,66,88,235,0.28,0.25,0.53,0.25,0.50,0.30,0.23,0.54,0.28,0.51,Matches
Ivan Toney,eng ENG,FW,26,33,33,"2,951",32.8,20,4,24,14,6,7,9,0,18.7,13.2,5.1,18.3,14,79,165,0.61,0.12,0.73,0.43,0.55,0.57,0.15,0.73,0.40,0.56,Matches
Ethan Pinnock,jm JAM,DF,29,30,30,"2,700",30.0,3,0,3,3,0,0,0,0,3.0,3.0,1.0,4.0,2,52,16,0.10,0.00,0.10,0.10,0.10,0.10,0.03,0.13,0.10,0.13,Matches
Vitaly Janelt,de GER,"MF,DF",24,35,24,"2,208",24.5,3,1,4,3,0,0,3,0,2.4,2.4,1.4,3.8,14,82,28,0.12,0.04,0.16,0.12,0.16,0.10,0.06,0.15,0.10,0.15,Matches
Aaron Hickey,sct SCO,DF,20,26,23,"1,916",21.3,0,1,1,0,0,0,7,0,0.4,0.4,0.4,0.8,41,81,47,0.00,0.05,0.05,0.00,0.05,0.02,0.02,0.04,0.02,0.04,Matches
Christian Nørgaard,dk DEN,MF,28,22,21,"1,763",19.6,1,3,4,1,0,0,6,0,1.6,1.6,3.1,4.7,4,73,8,0.05,0.15,0.20,0.05,0.20,0.08,0.16,0.24,0.08,0.24,Matches
Yoane Wissa,cd COD,FW,25,38,16,"1,606",17.8,7,3,10,7,0,0,3,0,5.6,5.6,2.5,8.2,24,27,104,0.39,0.17,0.56,0.39,0.56,0.32,0.14,0.46,0.32,0.46,Matches
Josh Dasilva,eng ENG,MF,23,36,14,"1,389",15.4,4,2,6,4,0,0,1,0,1.5,1.5,1.5,3.0,60,62,69,0.26,0.13,0.39,0.26,0.39,0.10,0.09,0.19,0.10,0.19,Matches
Mads Roerslev,dk DEN,DF,23,20,12,"1,108",12.3,0,0,0,0,0,0,0,0,0.3,0.3,1.2,1.5,8,19,36,0.00,0.00,0.00,0.00,0.00,0.03,0.10,0.12,0.03,0.12,Matches
Mathias Jørgensen,dk DEN,DF,32,18,11,"1,103",12.3,0,0,0,0,0,0,2,0,0.9,0.9,0.2,1.1,1,35,1,0.00,0.00,0.00,0.00,0.00,0.07,0.01,0.09,0.07,0.09,Matches
Mikkel Damsgaard,dk DEN,"MF,FW",22,26,9,988,11.0,0,0,0,0,0,0,4,0,2.6,2.6,1.4,4.0,9,44,45,0.00,0.00,0.00,0.00,0.00,0.24,0.13,0.36,0.24,0.36,Matches
Kristoffer Ajer,no NOR,DF,24,9,9,763,8.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,10,31,12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,Matches
Pontus Jansson,se SWE,DF,31,12,9,724,8.0,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.3,1,14,0,0.12,0.00,0.12,0.12,0.12,0.04,0.00,0.04,0.04,0.04,Matches
Frank Onyeka,ng NGA,MF,24,21,8,848,9.4,0,2,2,0,0,0,0,0,1.0,1.0,0.6,1.7,9,28,21,0.00,0.21,0.21,0.00,0.21,0.11,0.07,0.18,0.11,0.18,Matches
Kevin Schade,de GER,FW,20,18,7,732,8.1,0,1,1,0,0,0,2,0,2.1,2.1,1.1,3.2,24,15,57,0.00,0.12,0.12,0.00,0.12,0.25,0.14,0.39,0.25,0.39,Matches
Shandon Baptiste,gd GRN,MF,24,23,4,618,6.9,0,1,1,0,0,0,3,1,0.4,0.4,1.1,1.4,8,39,23,0.00,0.15,0.15,0.00,0.15,0.05,0.16,0.21,0.05,0.21,Matches
Keane Lewis-Potter,eng ENG,"FW,MF",21,10,3,321,3.6,0,1,1,0,0,0,0,0,0.5,0.5,1.2,1.7,8,6,39,0.00,0.28,0.28,0.00,0.28,0.14,0.35,0.49,0.14,0.49,Matches
Saman Ghoddos,ir IRN,"MF,FW",28,15,0,139,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.5,1,8,6,0.00,0.00,0.00,0.00,0.00,0.03,0.27,0.30,0.03,0.30,Matches
Sergi Canós,es ESP,"FW,DF",25,5,0,77,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,2,7,0.00,0.00,0.00,0.00,0.00,0.09,0.03,0.11,0.09,0.11,Matches
Mads Bech Sørensen,dk DEN,"DF,MF",23,4,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Halil Dervişoğlu,tr TUR,MF,22,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.31,0.31,0.31,Matches
Matthew Cox,eng ENG,GK,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Tristan Crama,fr FRA,MF,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Charlie Goode,eng ENG,DF,26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Michael Olakigbe,eng ENG,FW,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Finley Stevens,wls WAL,DF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Thomas Strakosha,al ALB,GK,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ryan Trevitt,eng ENG,MF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Yehor Yarmoliuk,ua UKR,MF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ethan Pinnock,jm JAM,DF,30-216,19,19,"1,710",19.0,1,0,1,1,0,0,0,0,1.6,1.6,1.0,2.6,8,49,11,0.05,0.00,0.05,0.05,0.05,0.08,0.05,0.13,0.08,0.13,Matches
Vitaly Janelt,de GER,"MF,DF",25-235,19,19,"1,543",17.1,0,1,1,0,0,0,3,0,1.1,1.1,3.4,4.5,13,73,55,0.00,0.06,0.06,0.00,0.06,0.06,0.20,0.26,0.06,0.26,Matches
Mark Flekken,nl NED,GK,30-201,18,18,"1,575",17.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
