Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Matches
Rodrigo Bentancur,uy URU,"MF,FW",26-189,4,1,90,1.0,0,0,0,0,0,0,1,0,0.6,0.6,0.1,0.7,0,7,0,0.00,0.00,0.00,0.00,0.00,0.56,0.12,0.67,0.56,0.67,Matches
Ivan Perišić,hr CRO,FW,34-332,5,0,103,1.1,0,1,1,0,0,0,2,0,0.1,0.1,0.9,1.0,15,9,17,0.00,0.87,0.87,0.00,0.87,0.10,0.75,0.85,0.10,0.85,Matches
Davinson Sánchez,co COL,DF,27-202,1,0,77,0.9,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,2,0,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14,Matches
Alejo Véliz,ar ARG,"FW,MF",20-103,7,0,41,0.5,1,0,1,1,0,0,1,0,0.2,0.2,0.0,0.2,0,0,2,2.20,0.00,2.20,2.20,2.20,0.53,0.00,0.53,0.53,0.53,Matches
Jamie Donley,eng ENG,FW,18-362,2,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Brandon Austin,eng ENG,GK,24-357,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Alfie Dorrington,eng ENG,DF,18-255,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Fraser Forster,eng ENG,GK,35-289,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ashley Phillips,wls WAL,DF,18-158,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Yago Santiago,es ESP,"FW,MF",20-260,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
