Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Matches
Aymeric Laporte,es ESP,DF,24,35,34,"3,057",34.0,3,3,6,3,0,0,3,0,3.0,3.0,0.8,3.8,94,294,9,0.09,0.09,0.18,0.09,0.18,0.09,0.02,0.11,0.09,0.11,Matches
Bernardo Silva,pt POR,"MF,FW",23,36,31,"2,854",31.7,7,7,14,7,0,0,3,0,7.4,7.4,7.8,15.2,152,156,277,0.22,0.22,0.44,0.22,0.44,0.23,0.25,0.48,0.23,0.48,Matches
Raheem Sterling,eng ENG,FW,23,34,31,"2,771",30.8,17,9,26,17,0,0,3,0,13.7,13.7,9.6,23.3,155,87,436,0.55,0.29,0.84,0.55,0.84,0.44,0.31,0.76,0.44,0.76,Matches
Sergio Agüero,ar ARG,FW,30,33,31,"2,459",27.3,21,8,29,19,2,2,4,0,18.1,16.5,5.0,21.5,81,76,253,0.77,0.29,1.06,0.70,0.99,0.66,0.18,0.85,0.60,0.79,Matches
Kyle Walker,eng ENG,DF,28,33,30,"2,779",30.9,1,1,2,1,0,0,3,0,0.8,0.8,1.9,2.7,83,220,92,0.03,0.03,0.06,0.03,0.06,0.03,0.06,0.09,0.03,0.09,Matches
David Silva,es ESP,MF,32,33,28,"2,401",26.7,6,8,14,6,0,0,2,0,7.8,7.8,8.5,16.3,118,270,222,0.22,0.30,0.52,0.22,0.52,0.29,0.32,0.61,0.29,0.61,Matches
Fernandinho,br BRA,MF,33,29,27,"2,377",26.4,1,3,4,1,0,0,5,0,1.6,1.6,3.0,4.5,58,236,29,0.04,0.11,0.15,0.04,0.15,0.06,0.11,0.17,0.06,0.17,Matches
İlkay Gündoğan,de GER,MF,27,31,23,"2,137",23.7,6,3,9,6,0,0,3,0,4.1,4.1,4.3,8.4,82,205,91,0.25,0.13,0.38,0.25,0.38,0.17,0.18,0.35,0.17,0.35,Matches
Leroy Sané,de GER,FW,22,31,21,"1,867",20.7,10,10,20,10,0,0,1,0,6.7,6.7,7.4,14.1,84,67,341,0.48,0.48,0.96,0.48,0.96,0.32,0.36,0.68,0.32,0.68,Matches
John Stones,eng ENG,DF,24,24,20,"1,764",19.6,0,0,0,0,0,0,1,0,0.3,0.3,0.2,0.6,44,118,5,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
Riyad Mahrez,dz ALG,"FW,MF",27,27,14,"1,343",14.9,7,4,11,7,0,1,0,0,5.5,4.7,4.6,9.3,87,73,191,0.47,0.27,0.74,0.47,0.74,0.37,0.31,0.68,0.32,0.62,Matches
Nicolás Otamendi,ar ARG,DF,30,18,14,"1,236",13.7,0,0,0,0,0,0,1,0,1.3,1.3,0.2,1.5,27,92,3,0.00,0.00,0.00,0.00,0.00,0.10,0.01,0.11,0.10,0.11,Matches
Oleksandr Zinchenko,ua UKR,DF,21,14,14,"1,151",12.8,0,3,3,0,0,0,1,0,0.2,0.2,1.5,1.7,47,95,94,0.00,0.23,0.23,0.00,0.23,0.01,0.12,0.13,0.01,0.13,Matches
Vincent Kompany,be BEL,DF,32,17,13,"1,224",13.6,1,0,1,1,0,0,6,0,0.3,0.3,0.0,0.3,17,83,3,0.07,0.00,0.07,0.07,0.07,0.02,0.00,0.02,0.02,0.02,Matches
Kevin De Bruyne,be BEL,MF,27,19,11,975,10.8,2,2,4,2,0,0,2,0,1.4,1.4,5.7,7.0,50,109,88,0.18,0.18,0.37,0.18,0.37,0.13,0.52,0.65,0.13,0.65,Matches
Benjamin Mendy,fr FRA,DF,24,10,10,900,10.0,0,5,5,0,0,0,1,0,0.2,0.2,1.6,1.8,48,70,59,0.00,0.50,0.50,0.00,0.50,0.02,0.16,0.18,0.02,0.18,Matches
Danilo,br BRA,DF,27,11,9,807,9.0,1,0,1,1,0,0,1,0,0.4,0.4,0.2,0.6,20,77,33,0.11,0.00,0.11,0.11,0.11,0.05,0.02,0.07,0.05,0.07,Matches
Gabriel Jesus,br BRA,FW,21,29,8,"1,036",11.5,7,3,10,6,1,1,1,0,11.2,10.5,2.3,12.7,35,21,128,0.61,0.26,0.87,0.52,0.78,0.97,0.20,1.17,0.91,1.11,Matches
Fabian Delph,eng ENG,DF,28,11,8,725,8.1,0,1,1,0,0,0,1,1,0.1,0.1,0.3,0.4,20,59,23,0.00,0.12,0.12,0.00,0.12,0.01,0.04,0.06,0.01,0.06,Matches
Phil Foden,eng ENG,MF,18,13,3,335,3.7,1,0,1,1,0,0,0,0,2.1,2.1,0.9,3.0,23,18,35,0.27,0.00,0.27,0.27,0.27,0.57,0.23,0.80,0.57,0.80,Matches
Claudio Bravo,cl CHI,GK,35,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Arijanet Muric,xk KVX,GK,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Philippe Sandler,nl NED,DF,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ederson,br BRA,GK,25,35,35,"3,071",34.1,0,0,0,0,0,0,3,1,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Kevin De Bruyne,be BEL,MF,28,35,32,"2,791",31.0,13,20,33,11,2,2,3,0,7.3,5.8,20.0,25.8,139,280,257,0.42,0.64,1.06,0.35,1.00,0.24,0.65,0.88,0.19,0.83,Matches
Raheem Sterling,eng ENG,FW,24,33,30,"2,651",29.5,20,1,21,20,0,2,5,0,18.2,16.4,6.2,22.7,151,100,429,0.68,0.03,0.71,0.68,0.71,0.62,0.21,0.83,0.56,0.77,Matches
Rodri,es ESP,MF,23,35,29,"2,486",27.6,3,2,5,3,0,0,8,0,0.9,0.9,2.6,3.5,41,232,21,0.11,0.07,0.18,0.11,0.18,0.03,0.09,0.13,0.03,0.13,Matches
Kyle Walker,eng ENG,DF,29,29,28,"2,392",26.6,1,4,5,1,0,0,5,0,1.2,1.2,1.5,2.7,107,194,121,0.04,0.15,0.19,0.04,0.19,0.05,0.06,0.10,0.05,0.10,Matches
Fernandinho,br BRA,DF,34,30,26,"2,397",26.6,0,1,1,0,0,0,9,2,1.0,1.0,0.4,1.4,51,213,7,0.00,0.04,0.04,0.00,0.04,0.04,0.01,0.05,0.04,0.05,Matches
Bernardo Silva,pt POR,"FW,MF",24,34,23,"2,030",22.6,6,7,13,6,0,0,5,0,6.0,6.0,5.0,10.9,117,122,259,0.27,0.31,0.58,0.27,0.58,0.26,0.22,0.48,0.26,0.48,Matches
David Silva,es ESP,MF,33,27,22,"1,826",20.3,6,10,16,6,0,0,0,0,6.4,6.4,6.5,12.9,82,203,175,0.30,0.49,0.79,0.30,0.79,0.31,0.32,0.63,0.31,0.63,Matches
Gabriel Jesus,br BRA,FW,22,34,21,"2,030",22.6,14,7,21,14,0,1,3,0,18.2,17.4,3.2,20.6,55,37,203,0.62,0.31,0.93,0.62,0.93,0.81,0.14,0.95,0.77,0.91,Matches
İlkay Gündoğan,de GER,MF,28,31,21,"2,020",22.4,2,1,3,1,1,2,7,0,4.0,2.4,2.1,4.5,39,202,56,0.09,0.04,0.13,0.04,0.09,0.18,0.10,0.27,0.11,0.20,Matches
Riyad Mahrez,dz ALG,"FW,MF",28,33,21,"1,944",21.6,11,9,20,10,1,1,0,0,7.8,7.0,10.0,17.0,118,120,246,0.51,0.42,0.93,0.46,0.88,0.36,0.46,0.83,0.33,0.79,Matches
Nicolás Otamendi,ar ARG,DF,31,24,18,"1,715",19.1,2,0,2,2,0,0,3,0,1.9,1.9,0.2,2.1,14,78,4,0.10,0.00,0.10,0.10,0.10,0.10,0.01,0.11,0.10,0.11,Matches
Benjamin Mendy,fr FRA,DF,25,19,18,"1,492",16.6,0,2,2,0,0,0,3,0,0.4,0.4,1.4,1.8,60,87,176,0.00,0.12,0.12,0.00,0.12,0.02,0.09,0.11,0.02,0.11,Matches
Sergio Agüero,ar ARG,FW,31,24,18,"1,452",16.1,16,3,19,14,2,3,1,0,14.5,12.1,2.3,14.4,35,34,105,0.99,0.19,1.18,0.87,1.05,0.90,0.14,1.04,0.75,0.89,Matches
Aymeric Laporte,es ESP,DF,25,15,14,"1,097",12.2,1,0,1,1,0,0,1,0,0.5,0.5,0.1,0.7,23,112,3,0.08,0.00,0.08,0.08,0.08,0.04,0.01,0.05,0.04,0.05,Matches
Oleksandr Zinchenko,ua UKR,DF,22,19,13,"1,276",14.2,0,0,0,0,0,0,2,1,0.5,0.5,1.5,2.0,37,114,134,0.00,0.00,0.00,0.00,0.00,0.03,0.11,0.14,0.03,0.14,Matches
João Cancelo,pt POR,DF,25,17,13,"1,208",13.4,0,0,0,0,0,0,4,0,0.6,0.6,2.8,3.3,42,105,80,0.00,0.00,0.00,0.00,0.00,0.04,0.21,0.25,0.04,0.25,Matches
John Stones,eng ENG,DF,25,16,12,"1,122",12.5,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,22,83,1,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
Phil Foden,eng ENG,"FW,MF",19,23,9,901,10.0,5,2,7,5,0,0,0,0,3.3,3.3,1.2,4.5,36,49,102,0.50,0.20,0.70,0.50,0.70,0.33,0.12,0.45,0.33,0.45,Matches
Eric García,es ESP,DF,18,13,8,793,8.8,0,0,0,0,0,0,1,0,0.5,0.5,0.2,0.7,7,53,0,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.08,0.06,0.08,Matches
Angeliño,es ESP,DF,22,6,4,423,4.7,0,0,0,0,0,0,1,0,0.2,0.2,1.5,1.7,21,41,70,0.00,0.00,0.00,0.00,0.00,0.05,0.32,0.36,0.05,0.36,Matches
Claudio Bravo,cl CHI,GK,36,4,3,347,3.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Tommy Doyle,eng ENG,MF,17,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.24,0.24,0.24,Matches
Leroy Sané,de GER,FW,23,1,0,12,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,1,4,0.00,0.00,0.00,0.00,0.00,0.86,0.00,0.86,0.86,0.86,Matches
Scott Carson,eng ENG,GK,33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Taylor Harwood-Bellis,eng ENG,DF,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Cole Palmer,eng ENG,MF,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ederson,br BRA,GK,26,36,36,"3,240",36.0,0,1,1,0,0,0,3,0,0.0,0.0,0.3,0.3,0,1,0,0.00,0.03,0.03,0.00,0.03,0.00,0.01,0.01,0.00,0.01,Matches
Rúben Dias,pt POR,DF,23,32,32,"2,843",31.6,1,0,1,1,0,0,4,0,1.9,1.9,0.1,2.0,38,154,5,0.03,0.00,0.03,0.03,0.03,0.06,0.00,0.06,0.06,0.06,Matches
Rodri,es ESP,MF,24,34,31,"2,748",30.5,2,2,4,1,1,1,6,0,2.4,1.6,1.4,3.1,42,227,31,0.07,0.07,0.13,0.03,0.10,0.08,0.05,0.13,0.05,0.10,Matches
Raheem Sterling,eng ENG,FW,25,31,28,"2,536",28.2,10,7,17,10,0,1,4,0,11.0,10.2,5.7,15.9,129,67,351,0.35,0.25,0.60,0.35,0.60,0.39,0.20,0.59,0.36,0.57,Matches
João Cancelo,pt POR,"DF,MF",26,28,27,"2,299",25.5,2,3,5,2,0,0,5,1,1.6,1.6,4.6,6.2,80,200,150,0.08,0.12,0.20,0.08,0.20,0.06,0.18,0.24,0.06,0.24,Matches
Bernardo Silva,pt POR,"MF,FW",25,26,24,"2,065",22.9,2,6,8,2,0,0,5,0,2.8,2.8,3.8,6.5,123,116,173,0.09,0.26,0.35,0.09,0.35,0.12,0.16,0.29,0.12,0.29,Matches
İlkay Gündoğan,de GER,MF,29,28,23,"2,029",22.5,13,2,15,12,1,2,1,0,9.0,7.4,3.5,10.9,69,167,92,0.58,0.09,0.67,0.53,0.62,0.40,0.15,0.55,0.33,0.48,Matches
Kevin De Bruyne,be BEL,MF,29,25,23,"1,997",22.2,6,12,18,4,2,3,1,0,9.3,6.9,8.0,14.9,102,213,186,0.27,0.54,0.81,0.18,0.72,0.42,0.36,0.78,0.31,0.67,Matches
Riyad Mahrez,dz ALG,FW,29,27,23,"1,949",21.7,9,6,15,9,0,0,0,0,4.7,4.7,5.0,9.7,88,88,247,0.42,0.28,0.69,0.42,0.69,0.22,0.23,0.45,0.22,0.45,Matches
Gabriel Jesus,br BRA,FW,23,29,22,"2,063",22.9,9,4,13,9,0,0,2,0,8.7,8.7,2.7,11.4,54,41,202,0.39,0.17,0.57,0.39,0.57,0.38,0.12,0.50,0.38,0.50,Matches
Kyle Walker,eng ENG,DF,30,24,22,"1,946",21.6,1,1,2,1,0,0,1,0,0.3,0.3,0.6,0.9,80,130,71,0.05,0.05,0.09,0.05,0.09,0.01,0.03,0.04,0.01,0.04,Matches
John Stones,eng ENG,DF,26,22,22,"1,933",21.5,4,0,4,4,0,0,0,1,1.8,1.8,0.1,1.8,38,101,3,0.19,0.00,0.19,0.19,0.19,0.08,0.00,0.09,0.08,0.09,Matches
Phil Foden,eng ENG,"FW,MF",20,28,17,"1,616",18.0,9,5,14,9,0,0,0,0,5.0,5.0,3.6,8.6,81,69,213,0.50,0.28,0.78,0.50,0.78,0.28,0.20,0.48,0.28,0.48,Matches
Oleksandr Zinchenko,ua UKR,DF,23,20,15,"1,478",16.4,0,0,0,0,0,0,0,0,0.7,0.7,0.9,1.6,38,118,65,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.10,0.04,0.10,Matches
Ferrán Torres,es ESP,"FW,MF",20,24,15,"1,306",14.5,7,2,9,7,0,0,1,0,4.9,4.9,2.2,7.1,30,31,118,0.48,0.14,0.62,0.48,0.62,0.33,0.15,0.49,0.33,0.49,Matches
Aymeric Laporte,es ESP,DF,26,16,14,"1,344",14.9,0,0,0,0,0,0,1,0,0.8,0.8,0.4,1.1,28,99,1,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07,Matches
Fernandinho,br BRA,MF,35,21,12,"1,188",13.2,0,2,2,0,0,0,6,0,0.7,0.7,1.3,1.9,31,114,5,0.00,0.15,0.15,0.00,0.15,0.05,0.10,0.15,0.05,0.15,Matches
Benjamin Mendy,fr FRA,DF,26,13,11,953,10.6,2,1,3,2,0,0,2,0,0.3,0.3,0.2,0.6,13,29,74,0.19,0.09,0.28,0.19,0.28,0.03,0.02,0.06,0.03,0.06,Matches
Nathan Aké,nl NED,DF,25,10,9,797,8.9,1,0,1,1,0,0,4,0,0.3,0.3,0.0,0.3,12,52,6,0.11,0.00,0.11,0.11,0.11,0.03,0.00,0.03,0.03,0.03,Matches
Sergio Agüero,ar ARG,FW,32,12,7,559,6.2,4,1,5,3,1,2,0,0,3.5,1.9,1.2,3.1,12,12,39,0.64,0.16,0.81,0.48,0.64,0.56,0.19,0.75,0.31,0.50,Matches
Eric García,es ESP,DF,19,6,3,383,4.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,8,22,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
Scott Carson,eng ENG,GK,34,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Zack Steffen,us USA,GK,25,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Liam Delap,eng ENG,FW,17,1,0,40,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10,Matches
Adrian Bernabe,es ESP,MF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Tommy Doyle,eng ENG,MF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Claudio Gomes,fr FRA,MF,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Taylor Harwood-Bellis,eng ENG,DF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Luke Mbete-Tatu,eng ENG,DF,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Felix Nmecha,de GER,MF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Nicolás Otamendi,ar ARG,DF,32,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Cole Palmer,eng ENG,MF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
James Trafford,eng ENG,GK,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ederson,br BRA,GK,27,37,37,"3,330",37.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
João Cancelo,pt POR,DF,27,36,36,"3,227",35.9,1,7,8,1,0,0,7,0,4.0,4.0,5.4,9.3,125,357,270,0.03,0.20,0.22,0.03,0.22,0.11,0.15,0.26,0.11,0.26,Matches
Rodri,es ESP,MF,25,33,33,"2,884",32.0,7,2,9,7,0,0,5,0,2.3,2.3,1.4,3.7,43,285,47,0.22,0.06,0.28,0.22,0.28,0.07,0.04,0.11,0.07,0.11,Matches
Bernardo Silva,pt POR,"MF,FW",26,35,33,"2,857",31.7,8,4,12,8,0,0,6,0,6.7,6.7,6.5,13.2,146,170,277,0.25,0.13,0.38,0.25,0.38,0.21,0.21,0.42,0.21,0.42,Matches
Aymeric Laporte,es ESP,DF,27,33,33,"2,828",31.4,4,0,4,4,0,0,5,1,4.9,4.9,0.6,5.5,51,271,8,0.13,0.00,0.13,0.13,0.13,0.16,0.02,0.18,0.16,0.18,Matches
Rúben Dias,pt POR,DF,24,29,27,"2,402",26.7,2,4,6,2,0,0,5,0,2.7,2.7,3.2,5.9,33,139,4,0.07,0.15,0.22,0.07,0.22,0.10,0.12,0.22,0.10,0.22,Matches
