Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Matches
Cameron Archer,eng ENG,"FW,MF",22-163,17,15,"1,315",14.6,3,0,3,3,0,0,1,0,2.9,2.9,1.7,4.6,24,12,72,0.21,0.00,0.21,0.21,0.21,0.20,0.11,0.32,0.20,0.32,Matches
Oliver Norwood,nir NIR,MF,32-263,18,14,"1,275",14.2,1,0,1,0,1,1,6,0,1.1,0.3,0.6,0.9,2,61,9,0.07,0.00,0.07,0.00,0.00,0.08,0.04,0.12,0.02,0.06,Matches
Jayden Bogle,eng ENG,DF,23-157,16,14,"1,218",13.5,1,0,1,1,0,0,6,0,1.1,1.1,0.4,1.6,14,19,30,0.07,0.00,0.07,0.07,0.07,0.08,0.03,0.12,0.08,0.12,Matches
Anel Ahmedhodžić,ba BIH,DF,24-280,14,13,"1,215",13.5,1,0,1,1,0,0,5,0,1.2,1.2,0.0,1.3,4,15,14,0.07,0.00,0.07,0.07,0.07,0.09,0.00,0.09,0.09,0.09,Matches
Auston Trusty,us USA,DF,25-141,15,13,"1,184",13.2,0,0,0,0,0,0,3,0,0.2,0.2,0.0,0.2,4,14,6,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.02,0.01,0.02,Matches
James Mcatee,eng ENG,MF,21-074,15,11,"1,004",11.2,1,2,3,1,0,0,2,0,1.1,1.1,1.2,2.3,31,26,62,0.09,0.18,0.27,0.09,0.27,0.10,0.11,0.21,0.10,0.21,Matches
Luke Thomas,eng ENG,DF,22-204,12,11,917,10.2,0,0,0,0,0,0,3,0,0.5,0.5,0.1,0.6,8,33,22,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.06,0.05,0.06,Matches
George Baldock,gr GRE,DF,30-297,11,10,834,9.3,0,1,1,0,0,0,4,0,0.0,0.0,0.7,0.7,8,30,24,0.00,0.11,0.11,0.00,0.11,0.00,0.08,0.08,0.00,0.08,Matches
Oliver McBurnie,sct SCO,FW,27-210,11,8,676,7.5,3,1,4,2,1,1,5,2,3.0,2.2,0.9,3.1,2,19,33,0.40,0.13,0.53,0.27,0.40,0.40,0.12,0.52,0.29,0.41,Matches
William Osula,dk DEN,"FW,MF",20-149,11,6,518,5.8,0,0,0,0,0,0,4,0,0.9,0.9,0.1,0.9,6,2,24,0.00,0.00,0.00,0.00,0.00,0.15,0.01,0.16,0.15,0.16,Matches
