Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Matches
Beni Baningime,cd COD,MF,18,8,1,198,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,11,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Ademola Lookman,ng NGA,"FW,MF",19,7,1,159,1.8,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.6,8,6,7,0.00,0.00,0.00,0.00,0.00,0.06,0.26,0.32,0.06,0.32,Matches
Ramiro Funes Mori,ar ARG,DF,26,4,1,121,1.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,2,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
Muhamed Bešić,ba BIH,MF,24,2,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09,Matches
Luke Garbutt,eng ENG,"DF,MF",24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Joel Robles,es ESP,GK,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Maarten Stekelenburg,nl NED,GK,34,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jordan Pickford,eng ENG,GK,24,38,38,"3,420",38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Gylfi Sigurðsson,is ISL,MF,28,38,36,"3,117",34.6,13,6,19,11,2,5,3,0,10.7,6.7,6.9,13.6,51,172,144,0.38,0.17,0.55,0.32,0.49,0.31,0.20,0.51,0.19,0.39,Matches
Michael Keane,eng ENG,DF,25,33,33,"2,969",33.0,1,2,3,1,0,0,2,0,2.3,2.3,1.4,3.8,11,113,2,0.03,0.06,0.09,0.03,0.09,0.07,0.04,0.11,0.07,0.11,Matches
