Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Matches
Nordin Amrabat,ma MAR,FW,30,3,3,198,2.2,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,3,7,22,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.09,0.02,0.09,Matches
Younès Kaboul,fr FRA,DF,31,2,2,150,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Jerome Sinclair,eng ENG,"MF,FW",20,4,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.00,0.13,Matches
Dodi Lukebakio,be BEL,"MF,FW",19,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,3,0.00,0.00,0.00,0.00,0.00,0.15,0.59,0.75,0.15,0.75,Matches
Daniel Bachmann,at AUT,GK,23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Michael Folivi,eng ENG,FW,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Didier Ibrahim Ndong,ga GAB,"DF,MF",23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Joy Mukena,be BEL,DF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Costel Pantilimon,ro ROU,GK,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Carl Stewart,eng ENG,MF,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Isaac Success,ng NGA,"FW,MF",21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ben Foster,eng ENG,GK,35,38,38,"3,420",38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.3,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
Craig Cathcart,nir NIR,DF,29,36,35,"3,096",34.4,3,0,3,3,0,0,2,0,1.5,1.5,0.2,1.8,6,71,2,0.09,0.00,0.09,0.09,0.09,0.04,0.01,0.05,0.04,0.05,Matches
Abdoulaye Doucouré,ml MLI,MF,25,35,34,"3,062",34.0,5,6,11,5,0,0,7,0,6.2,6.2,4.7,10.8,58,202,83,0.15,0.18,0.32,0.15,0.32,0.18,0.14,0.32,0.18,0.32,Matches
Étienne Capoue,fr FRA,MF,30,33,33,"2,944",32.7,1,3,4,1,0,0,14,1,1.4,1.4,1.0,2.4,17,170,11,0.03,0.09,0.12,0.03,0.12,0.04,0.03,0.07,0.04,0.07,Matches
Roberto Pereyra,ar ARG,MF,27,33,33,"2,815",31.3,6,1,7,6,0,0,3,0,5.4,5.4,3.2,8.6,101,117,188,0.19,0.03,0.22,0.19,0.22,0.17,0.10,0.28,0.17,0.28,Matches
Will Hughes,eng ENG,MF,23,32,31,"2,418",26.9,2,4,6,2,0,0,5,0,2.5,2.5,2.6,5.1,50,102,134,0.07,0.15,0.22,0.07,0.22,0.09,0.10,0.19,0.09,0.19,Matches
Troy Deeney,eng ENG,FW,30,32,28,"2,545",28.3,9,5,14,8,1,1,4,1,9.5,8.7,4.6,13.4,23,87,161,0.32,0.18,0.50,0.28,0.46,0.34,0.16,0.50,0.31,0.47,Matches
José Holebas,gr GRE,DF,34,28,27,"2,393",26.6,3,6,9,3,0,0,12,1,1.0,1.0,4.1,5.1,44,77,58,0.11,0.23,0.34,0.11,0.34,0.04,0.15,0.19,0.04,0.19,Matches
Gerard Deulofeu,es ESP,"FW,MF",24,30,26,"2,066",23.0,10,5,15,10,0,0,3,0,8.0,8.0,4.1,12.1,100,67,193,0.44,0.22,0.65,0.44,0.65,0.35,0.18,0.53,0.35,0.53,Matches
Kiko Femenía,es ESP,DF,27,29,22,"2,049",22.8,1,1,2,1,0,0,1,0,0.4,0.4,1.6,2.0,41,106,84,0.04,0.04,0.09,0.04,0.09,0.02,0.07,0.09,0.02,0.09,Matches
Adrian Mariappa,jm JAM,DF,31,26,20,"1,927",21.4,0,0,0,0,0,0,3,0,0.7,0.7,0.6,1.3,3,41,0,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06,Matches
Christian Kabasele,be BEL,DF,27,21,19,"1,586",17.6,0,0,0,0,0,0,4,1,1.5,1.5,0.6,2.1,1,25,1,0.00,0.00,0.00,0.00,0.00,0.08,0.04,0.12,0.08,0.12,Matches
Daryl Janmaat,nl NED,DF,29,18,17,"1,520",16.9,0,2,2,0,0,0,3,0,0.5,0.5,0.8,1.2,32,67,51,0.00,0.12,0.12,0.00,0.12,0.03,0.05,0.07,0.03,0.07,Matches
Andre Gray,jm JAM,FW,27,29,13,"1,366",15.2,7,2,9,7,0,0,2,0,5.0,5.0,1.9,7.0,21,15,96,0.46,0.13,0.59,0.46,0.59,0.33,0.13,0.46,0.33,0.46,Matches
Adam Masina,ma MAR,DF,24,14,11,"1,004",11.2,0,1,1,0,0,0,5,0,0.1,0.1,0.8,0.9,10,39,13,0.00,0.09,0.09,0.00,0.09,0.01,0.07,0.08,0.01,0.08,Matches
Isaac Success,ng NGA,"FW,MF",22,30,9,"1,052",11.7,1,1,2,1,0,0,4,0,3.5,3.5,2.8,6.2,35,39,107,0.09,0.09,0.17,0.09,0.17,0.30,0.24,0.53,0.30,0.53,Matches
Ken Sema,se SWE,"MF,FW",24,17,9,754,8.4,1,2,3,1,0,0,1,0,0.8,0.8,0.6,1.4,30,17,60,0.12,0.24,0.36,0.12,0.36,0.10,0.07,0.17,0.10,0.17,Matches
Tom Cleverley,eng ENG,MF,28,13,4,478,5.3,1,0,1,1,0,0,2,0,0.2,0.2,0.1,0.3,6,17,6,0.19,0.00,0.19,0.19,0.19,0.04,0.02,0.06,0.04,0.06,Matches
Domingos Quina,pt POR,MF,18,8,3,338,3.8,1,0,1,1,0,0,0,0,0.2,0.2,0.1,0.2,8,20,6,0.27,0.00,0.27,0.27,0.27,0.04,0.02,0.06,0.04,0.06,Matches
Nathaniel Chalobah,eng ENG,MF,23,9,3,270,3.0,0,0,0,0,0,0,2,0,0.1,0.1,0.3,0.3,0,8,8,0.00,0.00,0.00,0.00,0.00,0.03,0.09,0.12,0.03,0.12,Matches
Miguel Britos,uy URU,DF,33,3,2,185,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Marc Navarro,es ESP,DF,23,2,1,84,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Ben Wilmot,eng ENG,"MF,DF",18,2,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Stefano Okaka,it ITA,"FW,MF",28,2,0,24,0.3,0,0,0,0,0,0,1,0,0.5,0.5,0.1,0.6,1,1,7,0.00,0.00,0.00,0.00,0.00,2.01,0.41,2.42,2.01,2.42,Matches
Sebastian Prödl,at AUT,DF,31,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
