Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Matches
Lewis Dunk,eng ENG,DF,26,36,36,"3,151",35.0,2,1,3,2,0,0,6,1,1.8,1.8,0.8,2.6,16,63,6,0.06,0.03,0.09,0.06,0.09,0.05,0.02,0.07,0.05,0.07,Matches
Shane Duffy,ie IRL,DF,26,35,35,"3,087",34.3,5,1,6,5,0,0,4,1,3.1,3.1,0.3,3.4,1,35,11,0.15,0.03,0.17,0.15,0.17,0.09,0.01,0.10,0.09,0.10,Matches
Mathew Ryan,au AUS,GK,26,34,34,"3,060",34.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Davy Pröpper,nl NED,MF,26,30,30,"2,546",28.3,1,1,2,1,0,0,2,0,0.9,0.9,1.3,2.1,28,165,58,0.04,0.04,0.07,0.04,0.07,0.03,0.05,0.08,0.03,0.08,Matches
Glenn Murray,eng ENG,FW,34,38,30,"2,508",27.9,13,1,14,9,4,4,5,0,11.4,8.1,1.3,9.4,12,41,136,0.47,0.04,0.50,0.32,0.36,0.41,0.05,0.46,0.29,0.34,Matches
Solly March,eng ENG,"FW,MF",24,35,30,"2,463",27.4,1,5,6,1,0,0,1,0,2.5,2.5,4.3,6.8,65,60,208,0.04,0.18,0.22,0.04,0.22,0.09,0.16,0.25,0.09,0.25,Matches
Dale Stephens,eng ENG,MF,29,30,29,"2,485",27.6,1,1,2,1,0,0,6,1,0.3,0.3,0.7,1.0,16,151,8,0.04,0.04,0.07,0.04,0.07,0.01,0.02,0.04,0.01,0.04,Matches
Martín Montoya,es ESP,DF,27,25,24,"2,167",24.1,0,1,1,0,0,0,4,0,0.2,0.2,1.2,1.4,35,88,36,0.00,0.04,0.04,0.00,0.04,0.01,0.05,0.06,0.01,0.06,Matches
Pascal Groß,de GER,"MF,FW",27,25,24,"1,864",20.7,3,3,6,2,1,2,1,0,4.4,2.8,5.5,8.4,26,110,106,0.14,0.14,0.29,0.10,0.24,0.21,0.27,0.48,0.14,0.40,Matches
Gaëtan Bong,cm CMR,DF,30,22,19,"1,808",20.1,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.6,36,66,40,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.00,0.03,Matches
Bernardo,br BRA,DF,23,22,19,"1,752",19.5,0,1,1,0,0,0,4,0,0.4,0.4,0.6,1.1,46,84,53,0.00,0.05,0.05,0.00,0.05,0.02,0.03,0.05,0.02,0.05,Matches
Anthony Knockaert,fr FRA,"MF,FW",26,30,18,"1,837",20.4,2,6,8,2,0,0,4,1,2.1,2.1,3.6,5.7,56,58,119,0.10,0.29,0.39,0.10,0.39,0.10,0.18,0.28,0.10,0.28,Matches
Yves Bissouma,ml MLI,MF,21,28,17,"1,774",19.7,0,0,0,0,0,0,5,0,1.8,1.8,1.0,2.8,53,83,39,0.00,0.00,0.00,0.00,0.00,0.09,0.05,0.14,0.09,0.14,Matches
Bruno,es ESP,DF,37,14,14,"1,131",12.6,0,1,1,0,0,0,2,0,0.1,0.1,0.6,0.7,4,52,26,0.00,0.08,0.08,0.00,0.08,0.01,0.05,0.06,0.01,0.06,Matches
Jürgen Locadia,nl NED,"FW,MF",24,26,12,"1,236",13.7,2,0,2,2,0,0,1,0,2.7,2.7,1.0,3.7,17,15,104,0.15,0.00,0.15,0.15,0.15,0.20,0.07,0.27,0.20,0.27,Matches
