Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Matches
Bernd Leno,de GER,GK,29,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Ainsley Maitland-Niles,eng ENG,MF,23,8,2,268,3.0,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.3,2,15,8,0.00,0.00,0.00,0.00,0.00,0.02,0.09,0.12,0.02,0.12,Matches
Pablo Marí,es ESP,DF,27,2,2,180,2.0,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,0,9,0,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.10,0.04,0.10,Matches
Calum Chambers,eng ENG,DF,26,2,2,170,1.9,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0,7,5,0.00,0.00,0.00,0.00,0.00,0.04,0.05,0.08,0.04,0.08,Matches
Sead Kolašinac,ba BIH,DF,28,2,1,91,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Folarin Balogun,us USA,FW,20,2,1,70,0.8,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,0,4,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.29,0.29,0.29,Matches
Reiss Nelson,eng ENG,FW,21,1,0,20,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,4,0.00,0.00,0.00,0.00,0.00,0.24,0.21,0.45,0.24,0.45,Matches
Ryan Alebiosu,eng ENG,DF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Zach Awe,eng ENG,DF,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Miguel Azeez,eng ENG,MF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Héctor Bellerín,es ESP,"DF,MF",26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Mika Biereth,dk DEN,FW,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Marcelo Flores,mx MEX,MF,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Omari Hutchinson,eng ENG,MF,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Karl Jakob Hein,ee EST,GK,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Alex Kirk,eng ENG,DF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Mazeed Ogungbo,ie IRL,DF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Arthur Okonkwo,eng ENG,GK,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Salah Oulad M'Hand,nl NED,MF,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Charlie Patino,eng ENG,MF,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Zak Swanson,eng ENG,DF,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Aaron Ramsdale,eng ENG,GK,24,38,38,"3,420",38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Gabriel Dos Santos,br BRA,DF,24,38,38,"3,409",37.9,3,0,3,3,0,0,5,0,5.1,5.1,0.3,5.3,18,153,16,0.08,0.00,0.08,0.08,0.08,0.13,0.01,0.14,0.13,0.14,Matches
Bukayo Saka,eng ENG,FW,20,38,37,"3,181",35.3,14,11,25,12,2,3,6,0,11.2,9.1,8.5,17.6,179,109,520,0.40,0.31,0.71,0.34,0.65,0.32,0.24,0.56,0.26,0.50,Matches
Martin Ødegaard,no NOR,MF,23,37,37,"3,127",34.7,15,7,22,15,0,0,4,0,10.0,10.0,8.1,18.1,83,266,193,0.43,0.20,0.63,0.43,0.63,0.29,0.23,0.52,0.29,0.52,Matches
Ben White,eng ENG,DF,24,38,36,"3,055",33.9,2,5,7,2,0,0,5,0,1.3,1.3,3.2,4.5,64,249,124,0.06,0.15,0.21,0.06,0.21,0.04,0.09,0.13,0.04,0.13,Matches
Granit Xhaka,ch SUI,MF,29,37,36,"2,993",33.3,7,7,14,7,0,0,4,0,4.7,4.7,5.2,9.9,42,196,175,0.21,0.21,0.42,0.21,0.42,0.14,0.16,0.30,0.14,0.30,Matches
Gabriel Martinelli,br BRA,FW,21,36,34,"2,789",31.0,15,5,20,15,0,0,3,0,9.3,9.3,9.1,18.4,124,94,350,0.48,0.16,0.65,0.48,0.65,0.30,0.29,0.59,0.30,0.59,Matches
Thomas Partey,gh GHA,MF,29,33,28,"2,483",27.6,3,0,3,3,0,0,5,0,2.2,2.2,1.5,3.8,34,231,35,0.11,0.00,0.11,0.11,0.11,0.08,0.06,0.14,0.08,0.14,Matches
William Saliba,fr FRA,DF,21,27,27,"2,415",26.8,2,1,3,2,0,0,4,0,0.9,0.9,1.2,2.1,13,99,2,0.07,0.04,0.11,0.07,0.11,0.03,0.04,0.08,0.03,0.08,Matches
Oleksandr Zinchenko,ua UKR,DF,25,27,26,"2,118",23.5,1,2,3,1,0,0,3,0,1.4,1.4,1.4,2.8,67,227,68,0.04,0.08,0.13,0.04,0.13,0.06,0.06,0.12,0.06,0.12,Matches
Gabriel Jesus,br BRA,FW,25,26,24,"2,064",22.9,11,6,17,10,1,1,6,0,14.0,13.2,3.9,17.1,44,64,194,0.48,0.26,0.74,0.44,0.70,0.61,0.17,0.78,0.58,0.75,Matches
Leandro Trossard,be BEL,FW,27,20,10,931,10.3,1,10,11,1,0,0,0,0,1.8,1.8,4.7,6.6,36,57,102,0.10,0.97,1.06,0.10,1.06,0.18,0.46,0.64,0.18,0.64,Matches
Eddie Nketiah,eng ENG,FW,23,30,9,"1,089",12.1,4,1,5,4,0,0,3,0,8.2,8.2,1.3,9.5,32,15,82,0.33,0.08,0.41,0.33,0.41,0.68,0.11,0.78,0.68,0.78,Matches
Jorginho,it ITA,MF,30,14,9,855,9.5,0,1,1,0,0,0,0,0,0.2,0.2,0.2,0.4,15,99,8,0.00,0.11,0.11,0.00,0.11,0.02,0.02,0.04,0.02,0.04,Matches
