Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Matches
Aaron Mooy,au AUS,"MF,FW",27,29,25,"2,330",25.9,3,1,4,2,1,1,4,0,2.8,2.1,2.6,4.6,61,154,94,0.12,0.04,0.15,0.08,0.12,0.11,0.10,0.21,0.08,0.18,Matches
Philip Billing,dk DEN,MF,22,27,25,"2,188",24.3,2,0,2,2,0,0,7,0,1.8,1.8,1.7,3.4,53,101,59,0.08,0.00,0.08,0.08,0.08,0.07,0.07,0.14,0.07,0.14,Matches
Mathias Jørgensen,dk DEN,DF,28,24,24,"2,147",23.9,3,1,4,3,0,0,6,0,1.4,1.4,0.3,1.7,21,93,6,0.13,0.04,0.17,0.13,0.17,0.06,0.01,0.07,0.06,0.07,Matches
Chris Löwe,de GER,"DF,MF",29,29,23,"2,057",22.9,0,2,2,0,0,0,2,0,0.6,0.6,1.7,2.4,46,64,86,0.00,0.09,0.09,0.00,0.09,0.03,0.08,0.10,0.03,0.10,Matches
Erik Durm,de GER,DF,26,28,21,"2,055",22.8,0,1,1,0,0,0,0,0,0.4,0.4,0.6,1.0,42,61,106,0.00,0.04,0.04,0.00,0.04,0.02,0.03,0.04,0.02,0.04,Matches
Florent Hadergjonaj,xk KVX,"DF,MF",24,24,19,"1,842",20.5,0,0,0,0,0,0,1,0,0.2,0.2,1.5,1.7,47,65,106,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.08,0.01,0.08,Matches
Steve Mounié,bj BEN,FW,23,31,19,"1,778",19.8,2,3,5,2,0,0,1,1,5.8,5.8,1.9,7.7,22,34,94,0.10,0.15,0.25,0.10,0.25,0.30,0.09,0.39,0.30,0.39,Matches
Juninho Bacuna,cw CUW,"MF,DF",20,21,16,"1,412",15.7,1,0,1,1,0,0,4,0,0.7,0.7,1.4,2.1,24,95,30,0.06,0.00,0.06,0.06,0.06,0.04,0.09,0.14,0.04,0.14,Matches
Elias Kachunga,cd COD,"FW,MF",26,20,13,"1,182",13.1,0,0,0,0,0,0,2,0,0.9,0.9,0.2,1.1,29,22,66,0.00,0.00,0.00,0.00,0.00,0.07,0.02,0.08,0.07,0.08,Matches
Tommy Smith,eng ENG,DF,26,15,13,"1,141",12.7,0,0,0,0,0,0,2,1,0.1,0.1,0.4,0.5,19,35,38,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
Laurent Depoitre,be BEL,FW,29,23,10,"1,068",11.9,0,1,1,0,0,0,1,0,2.5,2.5,0.7,3.2,10,20,72,0.00,0.08,0.08,0.00,0.08,0.21,0.06,0.27,0.21,0.27,Matches
Isaac Mbenza,be BEL,"FW,MF",22,22,10,986,11.0,1,1,2,1,0,0,1,0,1.0,1.0,0.9,1.9,25,18,57,0.09,0.09,0.18,0.09,0.18,0.09,0.09,0.17,0.09,0.17,Matches
Karlan Grant,eng ENG,FW,20,13,9,877,9.7,4,0,4,4,0,0,0,0,3.6,3.6,0.3,3.9,22,14,51,0.41,0.00,0.41,0.41,0.41,0.37,0.03,0.40,0.37,0.40,Matches
Jon Gorenc Stanković,si SVN,"MF,DF",22,11,9,715,7.9,1,0,1,1,0,0,2,0,1.0,1.0,0.1,1.1,5,17,4,0.13,0.00,0.13,0.13,0.13,0.13,0.01,0.14,0.13,0.14,Matches
Ben Hamer,eng ENG,GK,30,7,7,552,6.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Adama Diakhaby,fr FRA,"FW,MF",22,12,6,552,6.1,0,0,0,0,0,0,1,0,0.6,0.6,0.5,1.1,22,5,57,0.00,0.00,0.00,0.00,0.00,0.11,0.07,0.18,0.11,0.18,Matches
Rajiv van La Parra,nl NED,"FW,MF",27,5,5,405,4.5,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,19,7,18,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07,Matches
Jason Puncheon,eng ENG,MF,32,6,5,382,4.2,0,0,0,0,0,0,1,0,0.3,0.3,0.5,0.8,6,26,17,0.00,0.00,0.00,0.00,0.00,0.06,0.12,0.19,0.06,0.19,Matches
Danny Williams,us USA,MF,29,5,1,96,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,1,3,1,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06,Matches
Joel Coleman,eng ENG,GK,22,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Aaron Rowe,eng ENG,FW,17,2,1,69,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Abdelhamid Sabiri,ma MAR,FW,21,2,1,48,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Demeaco Duhaney,eng ENG,DF,19,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Ramadan Sobhi,eg EGY,"FW,MF",21,4,0,79,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,3,6,14,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.22,0.00,0.22,Matches
Matty Daly,eng ENG,MF,17,2,0,75,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Collin Quaner,de GER,FW,27,2,0,39,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,4,2,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.17,0.00,0.17,Matches
Ryan Schofield,eng ENG,GK,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
