Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Matches
Ashley Westwood,eng ENG,MF,29,35,35,"3,150",35.0,2,6,8,2,0,0,9,0,1.1,1.1,6.2,7.3,22,177,33,0.06,0.17,0.23,0.06,0.23,0.03,0.18,0.21,0.03,0.21,Matches
Ben Mee,eng ENG,DF,29,32,32,"2,880",32.0,1,1,2,1,0,0,7,0,1.7,1.7,1.6,3.2,5,56,5,0.03,0.03,0.06,0.03,0.06,0.05,0.05,0.10,0.05,0.10,Matches
Jack Cork,eng ENG,MF,30,30,30,"2,613",29.0,0,0,0,0,0,0,1,0,2.0,2.0,1.1,3.1,13,67,31,0.00,0.00,0.00,0.00,0.00,0.07,0.04,0.11,0.07,0.11,Matches
Chris Wood,nz NZL,FW,27,32,29,"2,437",27.1,14,1,15,13,1,1,1,0,15.7,14.9,1.8,16.7,13,16,160,0.52,0.04,0.55,0.48,0.52,0.58,0.07,0.64,0.55,0.62,Matches
Charlie Taylor,eng ENG,DF,25,24,22,"1,945",21.6,0,1,1,0,0,0,3,0,0.0,0.0,0.9,1.0,61,54,46,0.00,0.05,0.05,0.00,0.05,0.00,0.04,0.04,0.00,0.04,Matches
Jeff Hendrick,ie IRL,MF,27,24,22,"1,931",21.5,2,2,4,2,0,0,8,0,1.7,1.7,1.6,3.3,24,40,61,0.09,0.09,0.19,0.09,0.19,0.08,0.07,0.16,0.08,0.16,Matches
Phil Bardsley,sct SCO,DF,34,21,21,"1,890",21.0,0,1,1,0,0,0,6,0,0.3,0.3,1.4,1.7,23,70,27,0.00,0.05,0.05,0.00,0.05,0.02,0.07,0.08,0.02,0.08,Matches
Erik Pieters,nl NED,"DF,MF",30,24,21,"1,878",20.9,0,4,4,0,0,0,2,0,0.5,0.5,2.5,3.0,21,50,39,0.00,0.19,0.19,0.00,0.19,0.02,0.12,0.14,0.02,0.14,Matches
Jay Rodriguez,eng ENG,FW,30,36,20,"2,016",22.4,8,1,9,7,1,1,1,0,8.8,8.0,0.6,8.6,31,33,126,0.36,0.04,0.40,0.31,0.36,0.39,0.03,0.42,0.36,0.38,Matches
Matthew Lowton,eng ENG,DF,30,17,17,"1,530",17.0,0,1,1,0,0,0,2,0,0.0,0.0,1.2,1.2,17,64,42,0.00,0.06,0.06,0.00,0.06,0.00,0.07,0.07,0.00,0.07,Matches
Ashley Barnes,eng ENG,FW,29,19,17,"1,352",15.0,6,0,6,5,1,1,4,0,6.2,5.4,0.3,5.7,10,18,61,0.40,0.00,0.40,0.33,0.33,0.41,0.02,0.43,0.36,0.38,Matches
Josh Brownhill,eng ENG,MF,23,10,9,805,8.9,0,0,0,0,0,0,2,0,0.5,0.5,0.1,0.7,2,20,15,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.08,0.06,0.08,Matches
Matěj Vydra,cz CZE,FW,27,19,7,819,9.1,2,1,3,2,0,0,0,0,3.8,3.8,1.0,4.8,13,4,52,0.22,0.11,0.33,0.22,0.33,0.41,0.11,0.52,0.41,0.52,Matches
Jóhann Berg Guðmundsson,is ISL,MF,28,12,6,621,6.9,1,1,2,1,0,0,0,0,0.6,0.6,1.0,1.6,18,6,31,0.14,0.14,0.29,0.14,0.29,0.09,0.14,0.23,0.09,0.23,Matches
Kevin Long,ie IRL,DF,28,8,6,564,6.3,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,8,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
Robbie Brady,ie IRL,MF,27,17,5,454,5.0,1,2,3,1,0,0,1,0,1.1,1.1,0.4,1.5,5,20,23,0.20,0.40,0.59,0.20,0.59,0.22,0.07,0.29,0.22,0.29,Matches
Aaron Lennon,eng ENG,MF,32,16,4,496,5.5,0,0,0,0,0,0,4,0,0.0,0.0,0.1,0.2,11,7,18,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.03,0.01,0.03,Matches
Danny Drinkwater,eng ENG,MF,29,1,1,58,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Max Thompson,eng ENG,FW,17,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Josh Benson,eng ENG,MF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Anthony Driscoll-Glennon,eng ENG,"DF,MF",19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jimmy Dunne,ie IRL,DF,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ben Gibson,eng ENG,DF,26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Mace Goodridge,eng ENG,MF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Joe Hart,eng ENG,GK,32,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Lukas Jensen,dk DEN,GK,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ali Koiki,eng ENG,"DF,MF",19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Joel Mumbongo,se SWE,FW,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Bailey Peacock-Farrell,nir NIR,GK,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Bobby Thomas,eng ENG,DF,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ashley Westwood,eng ENG,MF,30,38,38,"3,410",37.9,3,3,6,3,0,0,7,0,1.2,1.2,6.8,8.0,21,231,39,0.08,0.08,0.16,0.08,0.16,0.03,0.18,0.21,0.03,0.21,Matches
James Tarkowski,eng ENG,DF,27,36,36,"3,240",36.0,1,0,1,1,0,0,6,0,3.4,3.4,1.2,4.5,4,83,13,0.03,0.00,0.03,0.03,0.03,0.09,0.03,0.13,0.09,0.13,Matches
Dwight McNeil,eng ENG,MF,20,36,34,"3,069",34.1,2,5,7,2,0,0,1,0,1.1,1.1,6.2,7.2,102,101,102,0.06,0.15,0.21,0.06,0.21,0.03,0.18,0.21,0.03,0.21,Matches
Matthew Lowton,eng ENG,DF,31,34,34,"3,060",34.0,1,1,2,1,0,0,5,0,0.8,0.8,3.1,3.9,49,127,59,0.03,0.03,0.06,0.03,0.06,0.02,0.09,0.12,0.02,0.12,Matches
Nick Pope,eng ENG,GK,28,32,32,"2,880",32.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Josh Brownhill,eng ENG,MF,24,33,32,"2,813",31.3,0,1,1,0,0,0,2,0,1.9,1.9,0.7,2.6,22,83,69,0.00,0.03,0.03,0.00,0.03,0.06,0.02,0.08,0.06,0.08,Matches
Chris Wood,nz NZL,FW,28,33,32,"2,741",30.5,12,3,15,10,2,2,0,0,13.0,11.4,1.9,13.4,17,20,217,0.39,0.10,0.49,0.33,0.43,0.43,0.06,0.49,0.38,0.44,Matches
Ben Mee,eng ENG,DF,30,30,30,"2,693",29.9,2,0,2,2,0,0,3,0,2.3,2.3,0.3,2.6,0,54,3,0.07,0.00,0.07,0.07,0.07,0.08,0.01,0.09,0.08,0.09,Matches
Charlie Taylor,eng ENG,DF,26,29,28,"2,426",27.0,0,1,1,0,0,0,1,0,0.1,0.1,1.4,1.5,62,73,68,0.00,0.04,0.04,0.00,0.04,0.00,0.05,0.06,0.00,0.06,Matches
Jóhann Berg Guðmundsson,is ISL,MF,29,22,16,"1,363",15.1,2,0,2,2,0,0,2,0,1.2,1.2,0.5,1.7,25,31,74,0.13,0.00,0.13,0.13,0.13,0.08,0.03,0.11,0.08,0.11,Matches
Matěj Vydra,cz CZE,FW,28,28,15,"1,371",15.2,3,2,5,3,0,0,0,0,5.2,5.2,1.8,7.0,19,19,112,0.20,0.13,0.33,0.20,0.33,0.34,0.12,0.46,0.34,0.46,Matches
Jack Cork,eng ENG,MF,31,16,15,"1,350",15.0,0,0,0,0,0,0,2,0,0.2,0.2,0.6,0.8,8,37,13,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.05,0.02,0.05,Matches
Ashley Barnes,eng ENG,FW,30,22,15,"1,331",14.8,3,0,3,2,1,1,4,0,4.1,3.3,0.8,4.1,8,20,79,0.20,0.00,0.20,0.14,0.14,0.27,0.05,0.33,0.22,0.27,Matches
Erik Pieters,nl NED,"DF,MF",31,20,13,"1,266",14.1,0,1,1,0,0,0,1,0,0.2,0.2,0.4,0.6,14,37,16,0.00,0.07,0.07,0.00,0.07,0.01,0.03,0.04,0.01,0.04,Matches
Jay Rodriguez,eng ENG,FW,31,31,12,"1,265",14.1,1,2,3,1,0,0,3,0,3.0,3.0,1.1,4.1,16,23,79,0.07,0.14,0.21,0.07,0.21,0.22,0.08,0.29,0.22,0.29,Matches
Robbie Brady,ie IRL,MF,28,19,12,"1,052",11.7,1,1,2,1,0,0,3,0,0.8,0.8,0.9,1.7,14,26,40,0.09,0.09,0.17,0.09,0.17,0.07,0.08,0.15,0.07,0.15,Matches
Kevin Long,ie IRL,DF,29,8,7,637,7.1,0,0,0,0,0,0,2,0,0.4,0.4,0.0,0.4,0,15,1,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
Bailey Peacock-Farrell,nir NIR,GK,23,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Phil Bardsley,sct SCO,DF,35,4,3,274,3.0,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,4,10,6,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
Jimmy Dunne,ie IRL,DF,22,3,3,270,3.0,1,0,1,1,0,0,1,0,0.5,0.5,0.1,0.6,0,4,1,0.33,0.00,0.33,0.33,0.33,0.17,0.04,0.20,0.17,0.20,Matches
Dale Stephens,eng ENG,MF,31,7,3,261,2.9,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,2,11,1,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
Josh Benson,eng ENG,MF,20,6,2,264,2.9,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,6,8,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches
Will Norris,eng ENG,GK,26,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
