Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Matches
Jonny Evans,nir NIR,DF,35-362,12,9,821,9.1,0,1,1,0,0,0,2,0,0.1,0.1,0.2,0.2,5,28,0,0.00,0.11,0.11,0.00,0.11,0.01,0.02,0.02,0.01,0.02,Matches
Aaron Wan-Bissaka,eng ENG,DF,26-035,11,9,794,8.8,0,1,1,0,0,0,2,0,0.1,0.1,1.2,1.3,16,34,22,0.00,0.11,0.11,0.00,0.11,0.01,0.13,0.14,0.01,0.14,Matches
Christian Eriksen,dk DEN,MF,31-320,14,8,792,8.8,1,1,2,1,0,0,1,0,0.7,0.7,1.2,2.0,14,42,18,0.11,0.11,0.23,0.11,0.23,0.08,0.14,0.22,0.08,0.22,Matches
Luke Shaw,eng ENG,DF,28-172,8,8,693,7.7,0,0,0,0,0,0,4,0,0.0,0.0,0.9,1.0,7,37,22,0.00,0.00,0.00,0.00,0.00,0.01,0.12,0.12,0.01,0.12,Matches
Casemiro,br BRA,MF,31-311,8,8,648,7.2,1,0,1,1,0,0,1,0,1.8,1.8,0.3,2.1,8,55,24,0.14,0.00,0.14,0.14,0.14,0.25,0.04,0.29,0.25,0.29,Matches
Sofyan Amrabat,ma MAR,"MF,DF",27-132,10,7,613,6.8,0,0,0,0,0,0,3,0,0.1,0.1,0.2,0.2,5,50,8,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.03,0.01,0.03,Matches
Raphaël Varane,fr FRA,DF,30-250,11,7,613,6.8,1,0,1,1,0,0,1,0,1.1,1.1,0.1,1.2,14,38,1,0.15,0.00,0.15,0.15,0.15,0.17,0.01,0.17,0.17,0.17,Matches
Kobbie Mainoo,eng ENG,MF,18-256,6,6,446,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,14,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,Matches
Anthony Martial,fr FRA,FW,28-026,13,5,448,5.0,1,0,1,1,0,0,0,0,1.2,1.2,0.2,1.5,6,12,36,0.20,0.00,0.20,0.20,0.20,0.25,0.05,0.29,0.25,0.29,Matches
Lisandro Martínez,ar ARG,DF,25-347,5,5,375,4.2,0,1,1,0,0,0,2,0,0.0,0.0,0.1,0.1,6,26,1,0.00,0.24,0.24,0.00,0.24,0.00,0.02,0.02,0.00,0.02,Matches
