date,start_time,comp,round,dayofweek,venue,result,goals_for,goals_against,opponent,xg_for,xg_against,possession,attendance,captain,formation,referee,match_report,Notes
2020-07-26,18:30 (10:30),Championship,Semi-finals,Sun,Home,W,1,0,Brentford,2.0,1.2,58,,Matt Grimes,3-4-1-2,Keith Stroud,Match Report,Leg 1 of 2
2020-07-29,19:45 (11:45),Championship,Semi-finals,Wed,Away,L,1,3,Brentford,0.7,1.7,57,,Matt Grimes,3-4-1-2,Chris Kavanagh,Match Report,Leg 2 of 2; Brentford won
2020-09-05,15:00 (07:00),EFL Cup,First round,Sat,Away,L,0,2,Newport County,,,64,,Matt Grimes,3-4-1-2,Kevin Johnson,Match Report,
2020-09-12,15:00 (07:00),Championship,Matchweek 1,Sat,Away,W,1,0,Preston,0.9,0.6,41,,Matt Grimes,3-4-1-2,Robert Jones,Match Report,
2020-09-19,15:00 (07:00),Championship,Matchweek 2,Sat,Home,D,0,0,Birmingham City,0.6,0.5,61,,Matt Grimes,3-4-1-2,Gavin Ward,Match Report,
2020-09-26,12:30 (04:30),Championship,Matchweek 3,Sat,Away,W,2,0,Wycombe,3.4,0.3,63,,Matt Grimes,3-4-3,Geoff Eltringham,Match Report,
2020-10-03,15:00 (07:00),Championship,Matchweek 4,Sat,Home,W,2,1,Millwall,1.5,0.6,58,,Matt Grimes,3-4-1-2,Steve Martin,Match Report,
2020-10-17,15:00 (07:00),Championship,Matchweek 5,Sat,Home,L,1,2,Huddersfield,3.0,1.4,51,,Matt Grimes,3-4-3,Tony Harrington,Match Report,
2020-10-20,19:45 (11:45),Championship,Matchweek 6,Tue,Away,D,1,1,Coventry City,0.3,1.0,50,,Matt Grimes,3-4-3,Keith Stroud,Match Report,
2020-10-24,15:00 (07:00),Championship,Matchweek 7,Sat,Away,D,1,1,Bristol City,0.7,1.4,42,,Matt Grimes,3-5-2,Oliver Langford,Match Report,
2020-10-27,19:45 (12:45),Championship,Matchweek 8,Tue,Home,W,2,0,Stoke City,1.7,0.3,49,,Matt Grimes,3-4-1-2,Andre Marriner,Match Report,
2020-10-31,15:00 (08:00),Championship,Matchweek 9,Sat,Home,W,2,0,Blackburn,0.9,0.9,41,,André Ayew,3-4-1-2,Dean Whitestone,Match Report,
2020-11-03,19:00 (12:00),Championship,Matchweek 10,Tue,Away,D,1,1,Brentford,1.1,1.5,46,,André Ayew,3-4-1-2,Steve Martin,Match Report,
2020-11-07,15:00 (08:00),Championship,Matchweek 11,Sat,Away,L,0,1,Norwich City,1.5,1.5,44,,André Ayew,3-4-1-2,Darren England,Match Report,
2020-11-21,15:00 (08:00),Championship,Matchweek 12,Sat,Home,W,1,0,Rotherham Utd,1.3,0.3,55,,Matt Grimes,4-3-1-2,Matt Donohue,Match Report,
2020-11-25,19:45 (12:45),Championship,Matchweek 13,Wed,Home,D,1,1,Sheffield Weds,0.5,0.2,63,,Matt Grimes,3-4-1-2,Andy Woolmer,Match Report,
2020-11-29,12:00 (05:00),Championship,Matchweek 14,Sun,Away,W,1,0,Nott'ham Forest,0.9,1.2,51,,Matt Grimes,3-4-1-2,Tony Harrington,Match Report,
2020-12-02,19:00 (12:00),Championship,Matchweek 15,Wed,Away,L,1,2,Middlesbrough,0.9,1.3,63,,André Ayew,3-4-1-2,Keith Stroud,Match Report,
2020-12-05,15:00 (08:00),Championship,Matchweek 16,Sat,Home,W,2,0,Luton Town,0.9,1.1,45,,Matt Grimes,3-4-1-2,Leigh Doughty,Match Report,
2020-12-08,19:45 (12:45),Championship,Matchweek 17,Tue,Home,D,0,0,Bournemouth,0.4,1.1,42,,Matt Grimes,3-4-1-2,Peter Bankes,Match Report,
2020-12-12,12:30 (05:30),Championship,Matchweek 18,Sat,Away,W,2,0,Cardiff City,1.1,0.6,58,,Matt Grimes,3-5-2,John Brooks,Match Report,
2020-12-16,17:30 (10:30),Championship,Matchweek 19,Wed,Away,L,0,2,Derby County,0.2,1.1,58,,Matt Grimes,3-5-2,Gavin Ward,Match Report,
2020-12-19,15:00 (08:00),Championship,Matchweek 20,Sat,Home,W,2,0,Barnsley,0.8,0.6,47,,Matt Grimes,3-4-1-2,Andrew Davies,Match Report,
2020-12-26,15:00 (08:00),Championship,Matchweek 21,Sat,Away,W,2,0,QPR,1.7,1.3,36,,Matt Grimes,3-4-1-2,Steve Martin,Match Report,
2020-12-30,20:00 (13:00),Championship,Matchweek 22,Wed,Home,D,0,0,Reading,1.3,0.6,58,,Matt Grimes,3-4-1-2,David Webb,Match Report,
2021-01-02,15:00 (08:00),Championship,Matchweek 23,Sat,Home,W,2,1,Watford,1.5,1.3,54,,Matt Grimes,3-4-1-2,Darren Bond,Match Report,
2021-01-09,15:00 (08:00),FA Cup,Third round proper,Sat,Away,W,2,0,Stevenage,,,50,,Wayne Routledge,3-4-1-2,Michael Salisbury,Match Report,
2021-01-16,19:45 (12:45),Championship,Matchweek 24,Sat,Away,W,2,0,Barnsley,0.5,0.7,47,,Matt Grimes,3-4-1-2,Jeremy Simpson,Match Report,
2021-01-23,15:00 (08:00),FA Cup,Fourth round proper,Sat,Home,W,5,1,Nott'ham Forest,,,48,,Matt Grimes,3-4-1-2,Kevin Friend,Match Report,
2021-01-27,19:00 (12:00),Championship,Matchweek 26,Wed,Home,D,1,1,Brentford,0.1,2.5,35,,Matt Grimes,3-1-4-2,John Brooks,Match Report,
2021-01-30,15:00 (08:00),Championship,Matchweek 27,Sat,Away,W,3,1,Rotherham Utd,0.5,1.2,52,,Matt Grimes,3-1-4-2,Tony Harrington,Match Report,
2021-02-05,20:15 (13:15),Championship,Matchweek 28,Fri,Home,W,2,0,Norwich City,0.7,0.7,39,,Matt Grimes,3-4-1-2,Simon Hooper,Match Report,
,,,,,,,,,,,,,,,,,,
2021-02-10,17:30 (10:30),FA Cup,Fifth round proper,Wed,Home,L,1,3,Manchester City,,,26,,Matt Grimes,3-4-1-2,Peter Bankes,Match Report,
2021-02-17,19:00 (12:00),Championship,Matchweek 30,Wed,Home,W,1,0,Nott'ham Forest,0.2,0.5,53,,Matt Grimes,3-1-4-2,Geoff Eltringham,Match Report,
2021-02-20,15:00 (08:00),Championship,Matchweek 31,Sat,Away,L,1,4,Huddersfield,0.4,1.1,42,,Matt Grimes,3-1-4-2,John Brooks,Match Report,
2021-02-24,19:00 (12:00),Championship,Matchweek 32,Wed,Home,W,1,0,Coventry City,1.4,0.4,47,,Matt Grimes,3-4-1-2,Andy Woolmer,Match Report,
2021-02-27,15:00 (08:00),Championship,Matchweek 33,Sat,Home,L,1,3,Bristol City,3.3,1.4,69,,Matt Grimes,3-4-1-2,Keith Stroud,Match Report,
2021-03-03,20:15 (13:15),Championship,Matchweek 34,Wed,Away,W,2,1,Stoke City,1.5,1.4,45,,Matt Grimes,3-5-2,David Webb,Match Report,
2021-03-06,15:00 (08:00),Championship,Matchweek 35,Sat,Home,W,2,1,Middlesbrough,1.0,1.0,49,,Matt Grimes,3-4-3,Gavin Ward,Match Report,
2021-03-09,18:00 (11:00),Championship,Matchweek 25,Tue,Away,D,1,1,Blackburn,1.1,1.2,42,,Matt Grimes,3-4-1-2,Robert Jones,Match Report,
2021-03-13,12:15 (05:15),Championship,Matchweek 36,Sat,Away,W,1,0,Luton Town,0.8,0.8,43,,Matt Grimes,3-4-3,Darren Bond,Match Report,
2021-03-16,19:45 (12:45),Championship,Matchweek 37,Tue,Away,L,0,3,Bournemouth,0.3,1.8,51,,Matt Grimes,3-4-1-2,James Linington,Match Report,
2021-03-20,17:30 (10:30),Championship,Matchweek 38,Sat,Home,L,0,1,Cardiff City,1.3,0.8,74,,Matt Grimes,3-4-1-2,Paul Tierney,Match Report,
2021-04-02,20:00 (12:00),Championship,Matchweek 39,Fri,Away,L,0,1,Birmingham City,0.3,2.0,56,,Matt Grimes,3-4-1-2,Tony Harrington,Match Report,
2021-04-05,15:00 (07:00),Championship,Matchweek 40,Mon,Home,L,0,1,Preston,0.4,1.5,54,,Matt Grimes,4-3-3,Peter Bankes,Match Report,
2021-04-10,12:30 (04:30),Championship,Matchweek 41,Sat,Away,W,3,0,Millwall,0.8,0.6,55,,Matt Grimes,4-3-3,Robert Jones,Match Report,
2021-04-13,18:00 (10:00),Championship,Matchweek 29,Tue,Away,W,2,0,Sheffield Weds,1.7,0.3,50,,Matt Grimes,4-3-3,Matt Donohue,Match Report,
2021-04-17,12:30 (04:30),Championship,Matchweek 42,Sat,Home,D,2,2,Wycombe,2.6,1.4,61,,Matt Grimes,3-4-1-2,Keith Stroud,Match Report,
2021-04-20,19:00 (11:00),Championship,Matchweek 43,Tue,Home,L,0,1,QPR,0.8,1.9,41,,Matt Grimes,3-5-2,Jarred Gillett,Match Report,
2021-04-25,12:00 (04:00),Championship,Matchweek 44,Sun,Away,D,2,2,Reading,2.5,1.0,48,,Matt Grimes,4-3-3,John Brooks,Match Report,
2021-05-01,15:00 (07:00),Championship,Matchweek 45,Sat,Home,W,2,1,Derby County,0.6,0.9,57,,Matt Grimes,4-3-3,Darren Bond,Match Report,
2021-05-08,12:30 (04:30),Championship,Matchweek 46,Sat,Away,L,0,2,Watford,0.8,1.3,52,,Matt Grimes,4-3-3,Geoff Eltringham,Match Report,
2021-05-17,20:15 (12:15),Championship,Semi-finals,Mon,Away,W,1,0,Barnsley,0.3,1.0,49,"3,787",Matt Grimes,4-3-3,Geoff Eltringham,Match Report,Leg 1 of 2
2021-05-22,18:30 (10:30),Championship,Semi-finals,Sat,Home,D,1,1,Barnsley,0.2,1.0,46,"3,000",Matt Grimes,4-3-3,John Brooks,Match Report,Leg 2 of 2; Swansea City won
2021-05-29,15:00 (07:00),Championship,Final,Sat,Away,L,0,2,Brentford,0.8,1.4,57,"11,689",Matt Grimes,3-1-4-2,Chris Kavanagh,Match Report,
2021-08-07,15:00 (07:00),Championship,Matchweek 1,Sat,Away,L,1,2,Blackburn,1.2,3.5,72,"10,260",Matt Grimes,3-4-1-2,David Webb,Match Report,
2021-08-10,20:00 (12:00),EFL Cup,First round,Tue,Away,W,3,0,Reading,,,73,"4,989",Matt Grimes,3-4-3,Samuel Barrott,Match Report,
2021-08-14,20:00 (12:00),Championship,Matchweek 2,Sat,Home,D,0,0,Sheffield Utd,0.4,0.8,62,"15,946",Matt Grimes,3-4-3,Keith Stroud,Match Report,
2021-08-17,19:45 (11:45),Championship,Matchweek 3,Tue,Home,L,1,3,Stoke City,0.6,1.7,64,"15,927",Matt Grimes,3-4-3,Joshua Smith,Match Report,
2021-08-20,19:45 (11:45),Championship,Matchweek 4,Fri,Away,W,1,0,Bristol City,0.8,1.8,53,"20,139",Matt Grimes,3-4-3,Geoff Eltringham,Match Report,
2021-08-24,19:00 (11:00),EFL Cup,Second round,Tue,Home,W,4,1,Plymouth Argyle,,,68,"17,491",Ryan Bennett,3-4-3,Robert Madley,Match Report,
2021-08-28,15:00 (07:00),Championship,Matchweek 5,Sat,Away,L,1,3,Preston,0.7,0.9,59,"10,180",Matt Grimes,3-4-3,Thomas Bramall,Match Report,
2021-09-11,15:00 (07:00),Championship,Matchweek 6,Sat,Home,D,0,0,Hull City,1.0,0.1,68,"16,317",Matt Grimes,3-4-3,Keith Stroud,Match Report,
2021-09-15,19:45 (11:45),Championship,Matchweek 7,Wed,Home,D,0,0,Millwall,1.3,1.0,63,"16,007",Matt Grimes,3-4-3,John Busby,Match Report,
2021-09-18,15:00 (07:00),Championship,Matchweek 8,Sat,Away,D,3,3,Luton Town,1.3,3.4,72,"9,721",Matt Grimes,3-4-3,Tony Harrington,Match Report,
2021-09-22,19:30 (11:30),EFL Cup,Third round,Wed,Away,L,0,2,Brighton,,,47,"8,838",Jay Fulton,3-4-3,Michael Salisbury,Match Report,
2021-09-25,15:00 (07:00),Championship,Matchweek 9,Sat,Home,W,1,0,Huddersfield,1.0,0.3,53,"17,091",Matt Grimes,3-4-3,Gavin Ward,Match Report,
2021-09-29,19:45 (11:45),Championship,Matchweek 10,Wed,Away,L,1,3,Fulham,1.1,1.2,62,"16,113",Matt Grimes,3-4-3,Joshua Smith,Match Report,
2021-10-02,15:00 (07:00),Championship,Matchweek 11,Sat,Away,D,0,0,Derby County,1.1,0.5,75,"21,640",Matt Grimes,3-4-3,Andy Madley,Match Report,
2021-10-17,12:00 (04:00),Championship,Matchweek 12,Sun,Home,W,3,0,Cardiff City,2.5,1.2,73,"19,288",Matt Grimes,3-4-3,James Linington,Match Report,
2021-10-20,19:45 (11:45),Championship,Matchweek 13,Wed,Home,W,2,1,West Brom,1.3,1.1,67,"16,694",Matt Grimes,3-4-3,Simon Hooper,Match Report,
2021-10-23,15:00 (07:00),Championship,Matchweek 14,Sat,Away,L,1,2,Birmingham City,1.6,1.8,71,"16,132",Matt Grimes,3-4-3,Oliver Langford,Match Report,
2021-10-30,15:00 (07:00),Championship,Matchweek 15,Sat,Home,W,3,0,P'borough Utd,2.5,0.3,67,"16,639",Matt Grimes,3-4-3,Matt Donohue,Match Report,
2021-11-02,19:45 (12:45),Championship,Matchweek 16,Tue,Away,W,2,1,Coventry City,1.1,0.6,54,"16,514",Matt Grimes,3-4-3,Andrew Davies,Match Report,
2021-11-06,15:00 (08:00),Championship,Matchweek 17,Sat,Away,L,0,4,Bournemouth,0.2,3.2,60,"9,725",Matt Grimes,3-4-3,Tony Harrington,Match Report,
2021-11-20,15:00 (08:00),Championship,Matchweek 18,Sat,Home,D,1,1,Blackpool,0.3,0.5,59,"16,886",Matt Grimes,3-4-3,Keith Stroud,Match Report,
2021-11-24,19:45 (12:45),Championship,Matchweek 19,Wed,Away,W,2,0,Barnsley,1.1,0.2,79,"11,342",Matt Grimes,3-4-3,David Webb,Match Report,
2021-11-27,15:00 (08:00),Championship,Matchweek 20,Sat,Home,L,2,3,Reading,1.6,1.2,73,"16,980",Matt Grimes,3-4-3,Tony Harrington,Match Report,
2021-12-04,15:00 (08:00),Championship,Matchweek 21,Sat,Away,L,0,1,Middlesbrough,1.4,1.6,67,"18,707",Matt Grimes,3-4-3,Andrew Davies,Match Report,
2021-12-11,15:00 (08:00),Championship,Matchweek 22,Sat,Home,L,1,4,Nott'ham Forest,1.1,1.6,74,"17,659",Matt Grimes,3-4-3,Matt Donohue,Match Report,
2022-01-08,17:30 (10:30),FA Cup,Third round proper,Sat,Home,L,2,3,Southampton,,,63,,Flynn Downes,4-3-3,Simon Hooper,Match Report,Required Extra Time
2022-01-15,15:00 (08:00),Championship,Matchweek 27,Sat,Away,D,1,1,Huddersfield,1.1,2.1,69,"20,535",Matt Grimes,3-4-3,David Webb,Match Report,
2022-01-22,15:00 (08:00),Championship,Matchweek 28,Sat,Home,W,1,0,Preston,0.6,1.0,56,"16,842",Matt Grimes,3-4-3,Joshua Smith,Match Report,
2022-01-25,19:45 (12:45),Championship,Matchweek 23,Tue,Away,D,0,0,QPR,0.9,0.5,57,"12,770",Matt Grimes,3-4-3,Andrew Davies,Match Report,
2022-01-29,15:00 (08:00),Championship,Matchweek 29,Sat,Away,L,0,2,Hull City,1.6,0.8,65,"13,101",Matt Grimes,3-4-3,Leigh Doughty,Match Report,
,,,,,,,,,,,,,,,,,,
2022-02-01,19:45 (12:45),Championship,Matchweek 25,Tue,Home,L,0,1,Luton Town,1.6,1.7,70,"16,598",Matt Grimes,3-4-3,Oliver Langford,Match Report,
2022-02-05,17:30 (10:30),Championship,Matchweek 30,Sat,Home,W,1,0,Blackburn,0.4,1.4,48,"16,933",Matt Grimes,3-1-4-2,Tim Robinson,Match Report,
2022-02-08,19:45 (12:45),Championship,Matchweek 31,Tue,Away,L,0,3,Stoke City,0.3,2.7,40,"17,720",Matt Grimes,3-5-1-1,Jeremy Simpson,Match Report,
2022-02-13,13:00 (06:00),Championship,Matchweek 32,Sun,Home,W,3,1,Bristol City,2.9,1.3,70,"19,162",Matt Grimes,3-4-3,Keith Stroud,Match Report,
2022-02-19,15:00 (08:00),Championship,Matchweek 33,Sat,Away,L,0,4,Sheffield Utd,0.2,1.8,61,"26,564",Matt Grimes,3-4-3,David Webb,Match Report,
2022-02-28,20:00 (13:00),Championship,Matchweek 35,Mon,Away,W,2,0,West Brom,1.2,0.9,59,"21,357",Matt Grimes,3-4-3,Dean Whitestone,Match Report,
2022-03-05,15:00 (08:00),Championship,Matchweek 36,Sat,Home,W,3,1,Coventry City,0.9,1.7,52,"18,405",Matt Grimes,3-4-3,Geoff Eltringham,Match Report,
2022-03-08,19:45 (12:45),Championship,Matchweek 26,Tue,Home,L,1,5,Fulham,0.3,1.7,38,"17,012",Matt Grimes,4-4-1-1,Jarred Gillett,Match Report,
2022-03-12,15:00 (08:00),Championship,Matchweek 37,Sat,Away,L,0,1,Blackpool,0.5,1.4,76,"12,344",Matt Grimes,4-2-3-1,Steve Martin,Match Report,
2022-03-16,19:45 (12:45),Championship,Matchweek 38,Wed,Away,W,3,2,P'borough Utd,2.6,1.1,70,"6,832",Matt Grimes,3-1-4-2,Oliver Langford,Match Report,
2022-03-19,15:00 (08:00),Championship,Matchweek 39,Sat,Home,D,0,0,Birmingham City,0.6,2.7,64,"18,620",Matt Grimes,3-1-4-2,Jeremy Simpson,Match Report,
2022-04-02,15:00 (07:00),Championship,Matchweek 40,Sat,Away,W,4,0,Cardiff City,1.7,0.6,58,"27,280",Matt Grimes,3-4-3,Joshua Smith,Match Report,
2022-04-05,19:45 (11:45),Championship,Matchweek 24,Tue,Away,W,1,0,Millwall,1.4,1.3,68,"11,670",Matt Grimes,3-4-3,Andrew Davies,Match Report,
2022-04-09,15:00 (07:00),Championship,Matchweek 41,Sat,Home,W,2,1,Derby County,0.9,1.4,54,"18,374",Matt Grimes,3-4-3,Tim Robinson,Match Report,
2022-04-15,15:00 (07:00),Championship,Matchweek 42,Fri,Home,D,1,1,Barnsley,1.5,1.6,74,"17,923",Matt Grimes,3-4-3,Andy Woolmer,Match Report,
2022-04-18,15:00 (07:00),Championship,Matchweek 43,Mon,Away,D,4,4,Reading,1.6,2.7,63,"14,145",Matt Grimes,3-4-3,Kevin Friend,Match Report,
2022-04-23,15:00 (07:00),Championship,Matchweek 44,Sat,Home,D,1,1,Middlesbrough,1.5,1.6,74,"18,246",Matt Grimes,3-4-3,David Webb,Match Report,
2022-04-26,19:45 (11:45),Championship,Matchweek 34,Tue,Home,D,3,3,Bournemouth,0.6,3.8,48,"17,780",Matt Grimes,4-2-3-1,Darren Bond,Match Report,
2022-04-30,15:00 (07:00),Championship,Matchweek 45,Sat,Away,L,1,5,Nott'ham Forest,1.1,4.1,70,"28,659",Matt Grimes,4-2-3-1,Graham Scott,Match Report,
2022-05-07,12:30 (04:30),Championship,Matchweek 46,Sat,Home,L,0,1,QPR,1.2,1.2,60,"18,608",Matt Grimes,4-2-3-1,Steve Martin,Match Report,
2022-07-30,15:00 (07:00),Championship,Matchweek 1,Sat,Away,D,1,1,Rotherham Utd,0.6,0.6,73,"10,454",Matt Grimes,3-4-3,Matt Donohue,Match Report,
2022-08-06,15:00 (07:00),Championship,Matchweek 2,Sat,Home,L,0,3,Blackburn,0.4,0.5,71,"16,632",Matt Grimes,3-4-3,Steve Martin,Match Report,
2022-08-09,19:45 (11:45),EFL Cup,First round,Tue,Away,D,2 (3),2 (5),Oxford United,,,61,"4,373",Ben Cabango,4-2-3-1,Thomas Bramall,Match Report,Oxford United won on penalty kicks following normal time
2022-08-13,15:00 (07:00),Championship,Matchweek 3,Sat,Away,W,1,0,Blackpool,1.5,1.2,63,"11,519",Matt Grimes,4-1-3-2,Andy Woolmer,Match Report,
2022-08-16,19:45 (11:45),Championship,Matchweek 4,Tue,Home,D,2,2,Millwall,1.5,1.5,60,"16,068",Matt Grimes,3-4-3,Gavin Ward,Match Report,
2022-08-20,15:00 (07:00),Championship,Matchweek 5,Sat,Home,L,0,2,Luton Town,1.4,0.5,74,"16,323",Matt Grimes,3-4-3,John Busby,Match Report,
2022-08-27,15:00 (07:00),Championship,Matchweek 6,Sat,Away,L,1,2,Middlesbrough,1.2,0.9,60,"23,672",Matt Grimes,4-3-3,Robert Madley,Match Report,
2022-08-31,19:45 (11:45),Championship,Matchweek 7,Wed,Away,D,1,1,Stoke City,1.0,2.2,51,"18,697",Matt Grimes,4-3-3,David Webb,Match Report,
2022-09-03,15:00 (07:00),Championship,Matchweek 8,Sat,Home,W,1,0,QPR,2.1,0.5,46,"15,935",Matt Grimes,4-4-2,Oliver Langford,Match Report,
2022-09-13,19:45 (11:45),Championship,Matchweek 10,Tue,Home,L,0,1,Sheffield Utd,1.3,1.0,50,"15,458",Matt Grimes,3-4-3,Darren Bond,Match Report,
2022-09-17,12:30 (04:30),Championship,Matchweek 11,Sat,Home,W,3,0,Hull City,2.4,0.3,60,"15,207",Matt Grimes,3-4-3,Keith Stroud,Match Report,
2022-10-01,15:00 (07:00),Championship,Matchweek 12,Sat,Away,W,3,2,West Brom,1.1,2.2,56,"22,369",Matt Grimes,3-4-3,Graham Scott,Match Report,
2022-10-05,19:45 (11:45),Championship,Matchweek 13,Wed,Away,W,2,1,Watford,0.6,1.4,52,"17,231",Matt Grimes,3-4-3,Tim Robinson,Match Report,
2022-10-08,15:00 (07:00),Championship,Matchweek 14,Sat,Home,W,2,1,Sunderland,1.0,0.5,50,"18,008",Matt Grimes,3-4-3,Gavin Ward,Match Report,
2022-10-15,15:00 (07:00),Championship,Matchweek 15,Sat,Away,L,0,4,Burnley,0.5,2.0,48,"18,728",Matt Grimes,3-4-3,Steve Martin,Match Report,
2022-10-18,19:45 (11:45),Championship,Matchweek 16,Tue,Home,W,3,2,Reading,0.8,0.7,73,"15,717",Matt Grimes,3-4-3,Andrew Davies,Match Report,
2022-10-23,12:00 (04:00),Championship,Matchweek 17,Sun,Home,W,2,0,Cardiff City,1.5,0.2,81,"19,814",Matt Grimes,3-4-3,Darren Bond,Match Report,
2022-10-29,12:00 (04:00),Championship,Matchweek 18,Sat,Away,D,1,1,Bristol City,0.9,0.8,71,"21,007",Matt Grimes,3-4-3,Andre Marriner,Match Report,
2022-11-01,19:45 (12:45),Championship,Matchweek 19,Tue,Away,L,0,1,Preston,1.1,1.1,71,"13,631",Matt Grimes,3-4-3,John Busby,Match Report,
2022-11-05,15:00 (08:00),Championship,Matchweek 20,Sat,Home,D,2,2,Wigan Athletic,2.0,0.5,76,"16,644",Joël Latibeaudière,3-4-3,Craig Pawson,Match Report,
2022-11-08,19:45 (12:45),Championship,Matchweek 9,Tue,Away,D,2,2,Birmingham City,0.6,1.6,62,"15,491",Matt Grimes,3-5-2,Andy Woolmer,Match Report,
2022-11-12,15:00 (08:00),Championship,Matchweek 21,Sat,Away,D,0,0,Huddersfield,0.9,1.0,75,"17,852",Matt Grimes,3-4-3,Ben Toner,Match Report,
2022-12-10,15:00 (08:00),Championship,Matchweek 22,Sat,Home,L,0,1,Norwich City,1.7,0.7,64,"16,362",Matt Grimes,4-2-3-1,Steve Martin,Match Report,
2022-12-17,15:00 (08:00),Championship,Matchweek 23,Sat,Away,D,3,3,Coventry City,2.7,1.2,70,"17,985",Matt Grimes,4-2-3-1,Robert Jones,Match Report,
2022-12-27,17:15 (10:15),Championship,Matchweek 24,Tue,Away,L,1,2,Reading,2.6,1.3,75,"15,452",Matt Grimes,3-4-3,James Linington,Match Report,
2022-12-30,19:45 (12:45),Championship,Matchweek 25,Fri,Home,W,4,0,Watford,1.5,0.6,63,"17,339",Matt Grimes,4-1-2-1-2◆,John Busby,Match Report,
2023-01-02,15:00 (08:00),Championship,Matchweek 26,Mon,Home,L,1,2,Burnley,1.0,0.5,56,"17,699",Matt Grimes,4-2-3-1,Oliver Langford,Match Report,
2023-01-08,12:30 (05:30),FA Cup,Third round proper,Sun,Away,D,1,1,Bristol City,,,56,"12,145",Matt Grimes,4-2-3-1,Craig Pawson,Match Report,
2023-01-14,15:00 (08:00),Championship,Matchweek 27,Sat,Away,W,3,1,Sunderland,1.9,0.8,67,"41,030",Matt Grimes,4-2-3-1,Keith Stroud,Match Report,
2023-01-17,19:45 (12:45),FA Cup,Third round proper,Tue,Home,L,1,2,Bristol City,,,61,"10,030",Matt Grimes,4-3-3,Graham Scott,Match Report,Required Extra Time
,,,,,,,,,,,,,,,,,,
2023-01-21,15:00 (08:00),Championship,Matchweek 28,Sat,Away,D,1,1,QPR,1.2,1.4,66,"16,110",Matt Grimes,4-2-3-1,John Busby,Match Report,
2023-02-04,15:00 (08:00),Championship,Matchweek 30,Sat,Home,L,3,4,Birmingham City,2.5,2.2,71,"17,247",Matt Grimes,4-2-3-1,Jeremy Simpson,Match Report,
2023-02-11,15:00 (08:00),Championship,Matchweek 31,Sat,Away,L,0,3,Sheffield Utd,0.7,2.1,57,"27,800",Matt Grimes,4-2-3-1,Matt Donohue,Match Report,
2023-02-15,19:45 (12:45),Championship,Matchweek 32,Wed,Home,W,2,1,Blackpool,1.4,0.8,75,"15,345",Matt Grimes,3-4-1-2,Geoff Eltringham,Match Report,
2023-02-18,15:00 (08:00),Championship,Matchweek 33,Sat,Away,L,0,1,Blackburn,1.1,0.7,49,"12,584",Matt Grimes,3-4-3,Thomas Bramall,Match Report,
2023-02-21,19:45 (12:45),Championship,Matchweek 29,Tue,Home,L,1,3,Stoke City,1.0,2.6,61,"15,817",Matt Grimes,3-4-3,Andy Woolmer,Match Report,
2023-02-27,20:00 (13:00),Championship,Matchweek 34,Mon,Home,D,1,1,Rotherham Utd,0.7,1.8,64,"15,144",Matt Grimes,4-4-2,Gavin Ward,Match Report,
2023-03-04,15:00 (08:00),Championship,Matchweek 35,Sat,Away,L,0,1,Luton Town,0.5,2.7,58,"10,072",Joe Allen,3-4-3,Dean Whitestone,Match Report,
2023-03-11,15:00 (08:00),Championship,Matchweek 36,Sat,Home,L,1,3,Middlesbrough,1.2,2.0,50,"17,021",Matt Grimes,3-4-3,Peter Bankes,Match Report,
2023-03-14,19:45 (12:45),Championship,Matchweek 37,Tue,Away,L,1,2,Millwall,1.5,0.7,75,"12,470",Matt Grimes,4-3-3,David Webb,Match Report,
2023-03-19,12:30 (05:30),Championship,Matchweek 38,Sun,Home,W,2,0,Bristol City,1.1,0.4,57,"16,730",Matt Grimes,4-1-3-2,Jeremy Simpson,Match Report,
2023-04-01,15:00 (07:00),Championship,Matchweek 39,Sat,Away,W,3,2,Cardiff City,1.7,1.2,59,"28,232",Matt Grimes,4-1-3-2,Keith Stroud,Match Report,
2023-04-07,15:00 (07:00),Championship,Matchweek 40,Fri,Home,D,0,0,Coventry City,1.3,1.1,65,"19,960",Matt Grimes,4-1-3-2,John Busby,Match Report,
2023-04-10,15:00 (07:00),Championship,Matchweek 41,Mon,Away,W,2,0,Wigan Athletic,2.0,0.9,58,"11,634",Matt Grimes,4-3-3,Samuel Allison,Match Report,
2023-04-15,15:00 (07:00),Championship,Matchweek 42,Sat,Home,W,1,0,Huddersfield,1.8,0.7,76,"16,686",Matt Grimes,4-2-3-1,Matt Donohue,Match Report,
2023-04-19,19:45 (11:45),Championship,Matchweek 43,Wed,Home,W,4,2,Preston,1.6,0.8,57,"15,433",Matt Grimes,4-2-3-1,Oliver Langford,Match Report,
2023-04-22,15:00 (07:00),Championship,Matchweek 44,Sat,Away,W,3,0,Norwich City,2.2,0.7,77,"26,135",Matt Grimes,4-2-3-1,David Webb,Match Report,
2023-04-29,15:00 (07:00),Championship,Matchweek 45,Sat,Away,D,1,1,Hull City,0.5,0.4,62,"23,036",Matt Grimes,4-2-3-1,Geoff Eltringham,Match Report,
2023-05-08,15:00 (07:00),Championship,Matchweek 46,Mon,Home,W,3,2,West Brom,1.4,1.9,62,"20,294",Matt Grimes,4-1-4-1,Keith Stroud,Match Report,
2023-08-05,15:00 (07:00),Championship,Matchweek 1,Sat,Home,D,1,1,Birmingham City,1.3,0.8,59,"18,051",Matt Grimes,5-3-2,James Linington,Match Report,
