date,start_time,comp,round,dayofweek,venue,result,goals_for,goals_against,opponent,xg_for,xg_against,possession,attendance,captain,formation,referee,match_report,Notes
2019-09-28,15:00 (07:00),Premier League,Matchweek 7,Sat,Away,L,1,2,Tottenham,1.5,1.0,58,"59,645",Pierre Højbjerg,3-4-1-2,Graham Scott,Match Report,
2019-10-06,14:00 (06:00),Premier League,Matchweek 8,Sun,Home,L,1,4,Chelsea,1.4,1.7,43,"31,473",Pierre Højbjerg,4-3-3,Paul Tierney,Match Report,
2019-10-19,15:00 (07:00),Premier League,Matchweek 9,Sat,Away,D,1,1,Wolves,1.4,0.9,43,"30,915",Pierre Højbjerg,3-4-3,Peter Bankes,Match Report,
2019-10-25,20:00 (12:00),Premier League,Matchweek 10,Fri,Home,L,0,9,Leicester City,0.3,4.6,28,"28,762",Pierre Højbjerg,3-5-2,Andre Marriner,Match Report,
2019-10-29,19:45 (12:45),EFL Cup,Fourth round,Tue,Away,L,1,3,Manchester City,,,23,"37,143",Pierre Højbjerg,5-3-2,Jonathan Moss,Match Report,
2019-11-02,15:00 (08:00),Premier League,Matchweek 11,Sat,Away,L,1,2,Manchester City,0.9,2.9,25,"53,922",Pierre Højbjerg,5-3-2,Lee Mason,Match Report,
2019-11-09,15:00 (08:00),Premier League,Matchweek 12,Sat,Home,L,1,2,Everton,0.9,1.8,47,"29,754",James Ward-Prowse,3-4-3,Paul Tierney,Match Report,
2019-11-23,15:00 (08:00),Premier League,Matchweek 13,Sat,Away,D,2,2,Arsenal,2.4,1.8,39,"60,295",Pierre Højbjerg,4-4-2,Stuart Attwell,Match Report,
2019-11-30,17:30 (10:30),Premier League,Matchweek 14,Sat,Home,W,2,1,Watford,2.1,0.6,63,"26,929",Pierre Højbjerg,4-4-2,Michael Oliver,Match Report,
2019-12-04,19:30 (12:30),Premier League,Matchweek 15,Wed,Home,W,2,1,Norwich City,1.7,0.9,40,"27,019",Pierre Højbjerg,4-4-2,Kevin Friend,Match Report,
2019-12-08,14:00 (07:00),Premier League,Matchweek 16,Sun,Away,L,1,2,Newcastle Utd,1.7,0.9,54,"42,303",Pierre Højbjerg,4-4-2,David Coote,Match Report,
2019-12-14,17:30 (10:30),Premier League,Matchweek 17,Sat,Home,L,0,1,West Ham,0.9,0.9,57,"27,701",Pierre Højbjerg,4-4-2,Martin Atkinson,Match Report,
2019-12-21,15:00 (08:00),Premier League,Matchweek 18,Sat,Away,W,3,1,Aston Villa,2.8,1.1,44,"41,834",Pierre Højbjerg,4-4-2,Craig Pawson,Match Report,
2019-12-26,15:00 (08:00),Premier League,Matchweek 19,Thu,Away,W,2,0,Chelsea,1.1,0.7,34,"40,651",Pierre Højbjerg,4-4-2,Jonathan Moss,Match Report,
2019-12-28,15:00 (08:00),Premier League,Matchweek 20,Sat,Home,D,1,1,Crystal Palace,1.4,0.3,59,"31,108",Pierre Højbjerg,4-4-2,Andy Madley,Match Report,
2020-01-01,15:00 (08:00),Premier League,Matchweek 21,Wed,Home,W,1,0,Tottenham,1.3,0.9,41,"30,976",Pierre Højbjerg,4-4-2,Mike Dean,Match Report,
2020-01-04,15:01 (08:01),FA Cup,Third round,Sat,Home,W,2,0,Huddersfield,,,64,"20,091",James Ward-Prowse,4-4-2,Tim Robinson,Match Report,
2020-01-11,15:00 (08:00),Premier League,Matchweek 22,Sat,Away,W,2,1,Leicester City,2.1,0.7,43,"32,115",Pierre Højbjerg,4-4-2,Lee Mason,Match Report,
2020-01-18,15:00 (08:00),Premier League,Matchweek 23,Sat,Home,L,2,3,Wolves,0.7,2.4,53,"31,152",Pierre Højbjerg,4-4-2,Darren England,Match Report,
2020-01-21,19:30 (12:30),Premier League,Matchweek 24,Tue,Away,W,2,0,Crystal Palace,1.1,0.6,55,"23,739",Pierre Højbjerg,4-4-2,Andre Marriner,Match Report,
2020-01-25,15:00 (08:00),FA Cup,Fourth round,Sat,Home,D,1,1,Tottenham,,,59,"29,282",Pierre Højbjerg,4-4-2,Peter Bankes,Match Report,
2020-02-01,15:00 (08:00),Premier League,Matchweek 25,Sat,Away,L,0,4,Liverpool,0.8,3.2,38,"53,291",Pierre Højbjerg,4-4-2,Kevin Friend,Match Report,
,,,,,,,,,,,,,,,,,,
2020-02-05,19:45 (12:45),FA Cup,Fourth round,Wed,Away,L,2,3,Tottenham,,,57,"56,046",Pierre Højbjerg,4-4-2,David Coote,Match Report,
2020-02-15,12:30 (05:30),Premier League,Matchweek 26,Sat,Home,L,1,2,Burnley,0.8,0.8,62,"26,302",Pierre Højbjerg,4-2-2-2,Simon Hooper,Match Report,
2020-02-22,15:00 (08:00),Premier League,Matchweek 27,Sat,Home,W,2,0,Aston Villa,2.6,0.5,46,"31,478",Pierre Højbjerg,4-4-2,Craig Pawson,Match Report,
2020-02-29,15:00 (08:00),Premier League,Matchweek 28,Sat,Away,L,1,3,West Ham,0.7,2.3,65,"59,962",Pierre Højbjerg,4-4-2,Anthony Taylor,Match Report,
2020-03-07,15:00 (08:00),Premier League,Matchweek 29,Sat,Home,L,0,1,Newcastle Utd,0.6,2.8,39,"30,096",Pierre Højbjerg,4-4-2,Graham Scott,Match Report,
2020-06-19,18:00 (10:00),Premier League,Matchweek 30,Fri,Away,W,3,0,Norwich City,1.7,0.6,46,,James Ward-Prowse,4-4-2,Kevin Friend,Match Report,
2020-06-25,18:00 (10:00),Premier League,Matchweek 31,Thu,Home,L,0,2,Arsenal,0.9,1.9,53,,James Ward-Prowse,4-4-2,Graham Scott,Match Report,
2020-06-28,16:30 (08:30),Premier League,Matchweek 32,Sun,Away,W,3,1,Watford,1.3,0.5,52,,James Ward-Prowse,4-4-2,Michael Oliver,Match Report,
2020-07-05,19:00 (11:00),Premier League,Matchweek 33,Sun,Home,W,1,0,Manchester City,0.6,3.2,27,,James Ward-Prowse,4-4-2,Andre Marriner,Match Report,
2020-07-09,18:00 (10:00),Premier League,Matchweek 34,Thu,Away,D,1,1,Everton,2.4,1.0,61,,James Ward-Prowse,4-4-2,Lee Mason,Match Report,
2020-07-13,20:00 (12:00),Premier League,Matchweek 35,Mon,Away,D,2,2,Manchester Utd,1.6,1.5,52,,James Ward-Prowse,4-4-2,Chris Kavanagh,Match Report,
2020-07-16,20:15 (12:15),Premier League,Matchweek 36,Thu,Home,D,1,1,Brighton,2.5,0.7,67,,James Ward-Prowse,4-4-2,Andre Marriner,Match Report,
2020-07-19,14:00 (06:00),Premier League,Matchweek 37,Sun,Away,W,2,0,Bournemouth,2.5,0.5,56,,James Ward-Prowse,4-4-2,Craig Pawson,Match Report,
2020-07-26,16:00 (08:00),Premier League,Matchweek 38,Sun,Home,W,3,1,Sheffield Utd,1.7,1.4,72,,James Ward-Prowse,4-4-2,Peter Bankes,Match Report,
2020-09-12,15:00 (07:00),Premier League,Matchweek 1,Sat,Away,L,0,1,Crystal Palace,0.9,1.1,69,,James Ward-Prowse,4-4-2,Jonathan Moss,Match Report,
2020-09-16,19:45 (11:45),EFL Cup,Second round,Wed,Home,L,0,2,Brentford,,,66,,James Ward-Prowse,4-4-2,John Brooks,Match Report,
2020-09-20,12:00 (04:00),Premier League,Matchweek 2,Sun,Home,L,2,5,Tottenham,2.0,2.1,51,,James Ward-Prowse,4-4-2,David Coote,Match Report,
2020-09-26,20:00 (12:00),Premier League,Matchweek 3,Sat,Away,W,1,0,Burnley,0.6,0.5,47,,James Ward-Prowse,4-4-2,Andre Marriner,Match Report,
2020-10-04,12:00 (04:00),Premier League,Matchweek 4,Sun,Home,W,2,0,West Brom,1.2,0.2,62,,James Ward-Prowse,4-4-2,Chris Kavanagh,Match Report,
2020-10-17,15:00 (07:00),Premier League,Matchweek 5,Sat,Away,D,3,3,Chelsea,1.9,1.8,47,,James Ward-Prowse,4-4-2,Peter Bankes,Match Report,
2020-10-25,14:00 (07:00),Premier League,Matchweek 6,Sun,Home,W,2,0,Everton,0.7,0.4,54,,James Ward-Prowse,4-4-2,Kevin Friend,Match Report,
2020-11-01,12:00 (05:00),Premier League,Matchweek 7,Sun,Away,W,4,3,Aston Villa,0.7,1.9,44,,James Ward-Prowse,4-4-2,Darren England,Match Report,
2020-11-06,20:00 (13:00),Premier League,Matchweek 8,Fri,Home,W,2,0,Newcastle Utd,0.7,0.3,61,,James Ward-Prowse,4-4-2,Peter Bankes,Match Report,
2020-11-23,20:00 (13:00),Premier League,Matchweek 9,Mon,Away,D,1,1,Wolves,1.0,1.5,54,,James Ward-Prowse,4-4-2,Andre Marriner,Match Report,
2020-11-29,14:00 (07:00),Premier League,Matchweek 10,Sun,Home,L,2,3,Manchester Utd,0.5,2.1,50,,James Ward-Prowse,4-4-2,Jonathan Moss,Match Report,
2020-12-07,20:00 (13:00),Premier League,Matchweek 11,Mon,Away,W,2,1,Brighton,1.4,1.9,52,"2,000",James Ward-Prowse,4-4-2,David Coote,Match Report,
2020-12-13,12:00 (05:00),Premier League,Matchweek 12,Sun,Home,W,3,0,Sheffield Utd,2.0,0.3,67,"2,000",James Ward-Prowse,4-4-2,Andy Madley,Match Report,
2020-12-16,18:00 (11:00),Premier League,Matchweek 13,Wed,Away,D,1,1,Arsenal,1.2,0.6,64,,James Ward-Prowse,4-4-2,Paul Tierney,Match Report,
2020-12-19,15:00 (08:00),Premier League,Matchweek 14,Sat,Home,L,0,1,Manchester City,0.7,0.9,48,,James Ward-Prowse,4-4-2,Mike Dean,Match Report,
2020-12-26,15:00 (08:00),Premier League,Matchweek 15,Sat,Away,D,0,0,Fulham,0.2,0.7,53,,James Ward-Prowse,4-4-2,Darren England,Match Report,
2020-12-29,18:00 (11:00),Premier League,Matchweek 16,Tue,Home,D,0,0,West Ham,0.6,1.2,62,,James Ward-Prowse,4-4-2,Andy Madley,Match Report,
2021-01-04,20:00 (13:00),Premier League,Matchweek 17,Mon,Home,W,1,0,Liverpool,0.4,1.5,34,,James Ward-Prowse,4-4-2,Andre Marriner,Match Report,
2021-01-16,20:00 (13:00),Premier League,Matchweek 19,Sat,Away,L,0,2,Leicester City,0.6,2.2,53,,James Ward-Prowse,4-4-2,Stuart Attwell,Match Report,
2021-01-19,20:00 (13:00),FA Cup,Third round proper,Tue,Home,W,2,0,Shrewsbury,,,74,,James Ward-Prowse,4-4-2,Simon Hooper,Match Report,
2021-01-23,12:15 (05:15),FA Cup,Fourth round proper,Sat,Home,W,1,0,Arsenal,,,38,,James Ward-Prowse,4-4-2,Peter Bankes,Match Report,
2021-01-26,20:15 (13:15),Premier League,Matchweek 20,Tue,Home,L,1,3,Arsenal,0.8,2.2,58,,James Ward-Prowse,4-4-2,Kevin Friend,Match Report,
2021-01-30,20:00 (13:00),Premier League,Matchweek 21,Sat,Home,L,0,1,Aston Villa,1.9,0.6,59,,James Ward-Prowse,4-4-2,Lee Mason,Match Report,
2021-02-02,20:15 (13:15),Premier League,Matchweek 22,Tue,Away,L,0,9,Manchester Utd,0.5,4.7,26,,James Ward-Prowse,4-4-2,Mike Dean,Match Report,
2021-02-06,15:00 (08:00),Premier League,Matchweek 23,Sat,Away,L,2,3,Newcastle Utd,1.3,0.7,73,,James Ward-Prowse,4-4-2,Craig Pawson,Match Report,
2021-02-11,17:30 (10:30),FA Cup,Fifth round proper,Thu,Away,W,2,0,Wolves,,,53,,James Ward-Prowse,4-4-2,Jonathan Moss,Match Report,
2021-02-14,12:00 (05:00),Premier League,Matchweek 24,Sun,Home,L,1,2,Wolves,0.8,1.1,51,,James Ward-Prowse,4-4-2,Graham Scott,Match Report,
2021-02-20,12:30 (05:30),Premier League,Matchweek 25,Sat,Home,D,1,1,Chelsea,0.6,1.2,30,,James Ward-Prowse,4-4-2,Anthony Taylor,Match Report,
2021-02-23,18:00 (11:00),Premier League,Matchweek 18,Tue,Away,L,0,3,Leeds United,0.9,1.3,54,,James Ward-Prowse,4-4-2,Andre Marriner,Match Report,
2021-03-01,20:00 (13:00),Premier League,Matchweek 26,Mon,Away,L,0,1,Everton,0.6,1.2,53,,James Ward-Prowse,4-4-2,Martin Atkinson,Match Report,
,,,,,,,,,,,,,,,,,,
2021-03-06,15:00 (08:00),Premier League,Matchweek 27,Sat,Away,W,2,0,Sheffield Utd,1.9,0.7,49,,James Ward-Prowse,4-4-2,Paul Tierney,Match Report,
2021-03-10,18:00 (11:00),Premier League,Matchweek 33,Wed,Away,L,2,5,Manchester City,1.6,2.6,42,,James Ward-Prowse,4-4-2,Jonathan Moss,Match Report,
2021-03-14,12:00 (05:00),Premier League,Matchweek 28,Sun,Home,L,1,2,Brighton,0.6,0.8,59,,James Ward-Prowse,4-4-2,Stuart Attwell,Match Report,
2021-03-20,12:15 (05:15),FA Cup,Quarter-finals,Sat,Away,W,3,0,Bournemouth,,,56,,James Ward-Prowse,4-4-2,Martin Atkinson,Match Report,
2021-04-04,12:00 (04:00),Premier League,Matchweek 30,Sun,Home,W,3,2,Burnley,2.2,1.5,53,,James Ward-Prowse,4-4-2,Andre Marriner,Match Report,
2021-04-12,18:00 (10:00),Premier League,Matchweek 31,Mon,Away,L,0,3,West Brom,1.5,3.0,60,,James Ward-Prowse,4-4-2,Simon Hooper,Match Report,
2021-04-18,18:30 (10:30),FA Cup,Semi-finals,Sun,Away,L,0,1,Leicester City,,,51,"4,000",James Ward-Prowse,4-4-2,Chris Kavanagh,Match Report,
2021-04-21,18:00 (10:00),Premier League,Matchweek 29,Wed,Away,L,1,2,Tottenham,0.8,1.4,38,,James Ward-Prowse,4-4-2,David Coote,Match Report,
2021-04-30,20:00 (12:00),Premier League,Matchweek 34,Fri,Home,D,1,1,Leicester City,0.9,1.9,30,,James Ward-Prowse,4-4-2,Robert Jones,Match Report,
2021-05-08,20:15 (12:15),Premier League,Matchweek 35,Sat,Away,L,0,2,Liverpool,1.1,1.7,46,,James Ward-Prowse,4-4-2,Kevin Friend,Match Report,
2021-05-11,20:15 (12:15),Premier League,Matchweek 32,Tue,Home,W,3,1,Crystal Palace,1.2,1.5,62,,James Ward-Prowse,4-4-2,Andy Madley,Match Report,
2021-05-15,15:00 (07:00),Premier League,Matchweek 36,Sat,Home,W,3,1,Fulham,1.6,0.8,47,,James Ward-Prowse,4-4-2,Craig Pawson,Match Report,
2021-05-18,18:00 (10:00),Premier League,Matchweek 37,Tue,Home,L,0,2,Leeds United,1.6,1.7,51,"8,000",James Ward-Prowse,4-4-2,Peter Bankes,Match Report,
2021-05-23,16:00 (08:00),Premier League,Matchweek 38,Sun,Away,L,0,3,West Ham,1.5,1.3,62,"10,000",James Ward-Prowse,4-4-2,Martin Atkinson,Match Report,
2021-08-14,15:00 (07:00),Premier League,Matchweek 1,Sat,Away,L,1,3,Everton,0.8,2.4,52,"38,487",James Ward-Prowse,4-4-2,Andy Madley,Match Report,
2021-08-22,14:00 (06:00),Premier League,Matchweek 2,Sun,Home,D,1,1,Manchester Utd,0.7,1.8,37,"32,000",James Ward-Prowse,4-4-2,Craig Pawson,Match Report,
2021-08-25,19:45 (11:45),EFL Cup,Second round,Wed,Away,W,8,0,Newport County,,,69,"7,002",James Ward-Prowse,4-4-2,Darren Drysdale,Match Report,
2021-08-28,15:00 (07:00),Premier League,Matchweek 3,Sat,Away,D,2,2,Newcastle Utd,3.6,1.0,63,"44,017",James Ward-Prowse,4-4-2,Paul Tierney,Match Report,
2021-09-11,15:00 (07:00),Premier League,Matchweek 4,Sat,Home,D,0,0,West Ham,0.7,0.7,42,"30,000",James Ward-Prowse,4-1-4-1,David Coote,Match Report,
2021-09-18,15:00 (07:00),Premier League,Matchweek 5,Sat,Away,D,0,0,Manchester City,0.4,1.0,36,"52,698",James Ward-Prowse,4-4-2,Jonathan Moss,Match Report,
2021-09-21,19:45 (11:45),EFL Cup,Third round,Tue,Away,D,2 (4),2 (2),Sheffield Utd,,,56,"8,934",Oriol Romeu,4-2-3-1,John Brooks,Match Report,Southampton won on penalty kicks following extra time
2021-09-26,14:00 (06:00),Premier League,Matchweek 6,Sun,Home,L,0,1,Wolves,1.0,1.0,57,"28,002",James Ward-Prowse,4-4-2,Andy Madley,Match Report,
2021-10-02,15:00 (07:00),Premier League,Matchweek 7,Sat,Away,L,1,3,Chelsea,1.3,3.3,38,"40,109",James Ward-Prowse,4-4-2,Martin Atkinson,Match Report,
2021-10-16,15:00 (07:00),Premier League,Matchweek 8,Sat,Home,W,1,0,Leeds United,1.9,0.2,46,"30,506",Oriol Romeu,4-4-2,David Coote,Match Report,
2021-10-23,15:00 (07:00),Premier League,Matchweek 9,Sat,Home,D,2,2,Burnley,1.6,0.7,61,"29,145",Oriol Romeu,4-4-2,Chris Kavanagh,Match Report,
2021-10-26,19:45 (11:45),EFL Cup,Fourth round,Tue,Away,D,1 (3),1 (4),Chelsea,,,37,"39,766",Stuart Armstrong,3-4-3,Kevin Friend,Match Report,Chelsea won on penalty kicks following extra time
2021-10-30,15:00 (07:00),Premier League,Matchweek 10,Sat,Away,W,1,0,Watford,1.8,1.0,60,"20,869",James Ward-Prowse,4-4-2,Peter Bankes,Match Report,
2021-11-05,20:00 (13:00),Premier League,Matchweek 11,Fri,Home,W,1,0,Aston Villa,0.6,0.6,56,"30,178",James Ward-Prowse,4-4-2,Andy Madley,Match Report,
2021-11-20,15:00 (08:00),Premier League,Matchweek 12,Sat,Away,L,1,2,Norwich City,1.0,0.5,62,"26,885",James Ward-Prowse,4-4-2,Martin Atkinson,Match Report,
2021-11-27,15:00 (08:00),Premier League,Matchweek 13,Sat,Away,L,0,4,Liverpool,1.0,2.9,36,"53,040",James Ward-Prowse,3-4-3,Andre Marriner,Match Report,
2021-12-01,19:30 (12:30),Premier League,Matchweek 14,Wed,Home,D,2,2,Leicester City,1.5,1.5,45,"26,951",James Ward-Prowse,4-4-2,Robert Jones,Match Report,
2021-12-04,15:00 (08:00),Premier League,Matchweek 15,Sat,Home,D,1,1,Brighton,1.6,1.6,44,"28,706",James Ward-Prowse,4-4-2,Anthony Taylor,Match Report,
2021-12-11,15:00 (08:00),Premier League,Matchweek 16,Sat,Away,L,0,3,Arsenal,0.6,1.8,39,"59,653",James Ward-Prowse,4-4-2,Jarred Gillett,Match Report,
2021-12-15,19:30 (12:30),Premier League,Matchweek 17,Wed,Away,D,2,2,Crystal Palace,0.6,1.2,41,"22,861",James Ward-Prowse,4-4-2,Simon Hooper,Match Report,
2021-12-26,15:00 (08:00),Premier League,Matchweek 19,Sun,Away,W,3,2,West Ham,1.2,1.6,44,"41,027",James Ward-Prowse,4-1-4-1,Kevin Friend,Match Report,
2021-12-28,15:00 (08:00),Premier League,Matchweek 20,Tue,Home,D,1,1,Tottenham,0.4,2.3,35,"31,304",James Ward-Prowse,5-3-2,Anthony Taylor,Match Report,
2022-01-08,17:30 (10:30),FA Cup,Third round proper,Sat,Away,W,3,2,Swansea City,,,37,,James Ward-Prowse,4-4-2,Simon Hooper,Match Report,Required Extra Time
2022-01-11,19:45 (12:45),Premier League,Matchweek 18,Tue,Home,W,4,1,Brentford,1.4,0.5,48,"27,383",James Ward-Prowse,3-5-2,Stuart Attwell,Match Report,
2022-01-15,15:00 (08:00),Premier League,Matchweek 22,Sat,Away,L,1,3,Wolves,0.8,2.5,57,"30,057",James Ward-Prowse,3-5-2,Michael Salisbury,Match Report,
2022-01-22,17:30 (10:30),Premier League,Matchweek 23,Sat,Home,D,1,1,Manchester City,0.8,1.8,26,"31,178",James Ward-Prowse,4-4-2,Simon Hooper,Match Report,
2022-02-05,15:00 (08:00),FA Cup,Fourth round proper,Sat,Home,W,2,1,Coventry City,,,69,"30,512",James Ward-Prowse,3-4-3,Tony Harrington,Match Report,Required Extra Time
2022-02-09,19:45 (12:45),Premier League,Matchweek 24,Wed,Away,W,3,2,Tottenham,2.2,1.4,52,"54,012",James Ward-Prowse,4-4-2,David Coote,Match Report,
2022-02-12,12:30 (05:30),Premier League,Matchweek 25,Sat,Away,D,1,1,Manchester Utd,0.8,2.1,47,"73,084",James Ward-Prowse,4-4-2,Stuart Attwell,Match Report,
2022-02-19,15:00 (08:00),Premier League,Matchweek 26,Sat,Home,W,2,0,Everton,2.5,0.3,55,"31,312",James Ward-Prowse,4-4-2,Andy Madley,Match Report,
,,,,,,,,,,,,,,,,,,
2022-02-25,20:00 (13:00),Premier League,Matchweek 27,Fri,Home,W,2,0,Norwich City,2.6,0.6,58,"31,182",James Ward-Prowse,4-4-2,Simon Hooper,Match Report,
2022-03-02,19:30 (12:30),FA Cup,Fifth round proper,Wed,Home,W,3,1,West Ham,,,48,"28,383",James Ward-Prowse,4-4-2,Andre Marriner,Match Report,
2022-03-05,15:00 (08:00),Premier League,Matchweek 28,Sat,Away,L,0,4,Aston Villa,1.1,2.5,62,"41,855",James Ward-Prowse,4-4-2,Peter Bankes,Match Report,
2022-03-10,19:30 (12:30),Premier League,Matchweek 21,Thu,Home,L,1,2,Newcastle Utd,1.1,0.6,67,"30,056",James Ward-Prowse,4-4-2,Kevin Friend,Match Report,
2022-03-13,14:00 (07:00),Premier League,Matchweek 29,Sun,Home,L,1,2,Watford,1.4,1.7,63,"28,863",James Ward-Prowse,4-4-2,Graham Scott,Match Report,
2022-03-20,15:00 (08:00),FA Cup,Quarter-finals,Sun,Home,L,1,4,Manchester City,,,36,"29,702",James Ward-Prowse,4-4-2,Mike Dean,Match Report,
2022-04-02,15:00 (07:00),Premier League,Matchweek 31,Sat,Away,D,1,1,Leeds United,1.4,1.2,44,"36,580",James Ward-Prowse,4-3-1-2,Anthony Taylor,Match Report,
2022-04-09,15:00 (07:00),Premier League,Matchweek 32,Sat,Home,L,0,6,Chelsea,0.5,4.2,30,"31,359",James Ward-Prowse,4-4-2,Kevin Friend,Match Report,
2022-04-16,15:00 (07:00),Premier League,Matchweek 33,Sat,Home,W,1,0,Arsenal,0.8,1.7,25,"31,465",James Ward-Prowse,3-4-3,Peter Bankes,Match Report,
2022-04-21,19:45 (11:45),Premier League,Matchweek 30,Thu,Away,L,0,2,Burnley,0.9,1.5,56,"17,384",James Ward-Prowse,3-1-4-2,Stuart Attwell,Match Report,
2022-04-24,14:00 (06:00),Premier League,Matchweek 34,Sun,Away,D,2,2,Brighton,0.9,1.7,52,"31,335",James Ward-Prowse,4-4-2,Robert Jones,Match Report,
2022-04-30,15:00 (07:00),Premier League,Matchweek 35,Sat,Home,L,1,2,Crystal Palace,0.6,1.1,38,"31,359",James Ward-Prowse,4-4-2,Jarred Gillett,Match Report,
2022-05-07,15:00 (07:00),Premier League,Matchweek 36,Sat,Away,L,0,3,Brentford,1.4,2.6,59,"17,051",James Ward-Prowse,4-4-2,Michael Salisbury,Match Report,
2022-05-17,19:45 (11:45),Premier League,Matchweek 37,Tue,Home,L,1,2,Liverpool,0.1,1.3,30,"31,588",James Ward-Prowse,5-4-1,Martin Atkinson,Match Report,
2022-05-22,16:00 (08:00),Premier League,Matchweek 38,Sun,Away,L,1,4,Leicester City,1.1,3.4,49,"32,003",James Ward-Prowse,4-4-2,Jonathan Moss,Match Report,
2022-08-06,15:00 (07:00),Premier League,Matchweek 1,Sat,Away,L,1,4,Tottenham,0.5,1.5,42,"61,732",James Ward-Prowse,5-3-2,Andre Marriner,Match Report,
2022-08-13,15:00 (07:00),Premier League,Matchweek 2,Sat,Home,D,2,2,Leeds United,1.2,1.8,43,"30,815",James Ward-Prowse,3-4-3,Tony Harrington,Match Report,
2022-08-20,15:00 (07:00),Premier League,Matchweek 3,Sat,Away,W,2,1,Leicester City,0.9,0.3,38,"30,850",James Ward-Prowse,4-2-3-1,Michael Salisbury,Match Report,
2022-08-23,19:45 (11:45),EFL Cup,Second round,Tue,Away,W,3,0,Cambridge Utd,,,62,"6,733",Oriol Romeu,4-2-3-1,David Rock,Match Report,
2022-08-27,12:30 (04:30),Premier League,Matchweek 4,Sat,Home,L,0,1,Manchester Utd,1.4,1.1,49,"31,196",James Ward-Prowse,4-2-3-1,Andy Madley,Match Report,
2022-08-30,19:45 (11:45),Premier League,Matchweek 5,Tue,Home,W,2,1,Chelsea,1.1,1.1,33,"31,542",James Ward-Prowse,4-2-3-1,Michael Oliver,Match Report,
2022-09-03,15:00 (07:00),Premier League,Matchweek 6,Sat,Away,L,0,1,Wolves,1.2,0.8,49,"30,546",James Ward-Prowse,4-2-3-1,John Brooks,Match Report,
2022-09-16,20:00 (12:00),Premier League,Matchweek 8,Fri,Away,L,0,1,Aston Villa,0.3,1.5,47,"40,758",James Ward-Prowse,4-2-3-1,Tony Harrington,Match Report,
2022-10-01,15:00 (07:00),Premier League,Matchweek 9,Sat,Home,L,1,2,Everton,1.7,2.0,55,"30,510",James Ward-Prowse,4-4-2,Andre Marriner,Match Report,
2022-10-08,15:00 (07:00),Premier League,Matchweek 10,Sat,Away,L,0,4,Manchester City,0.2,2.4,35,"53,365",James Ward-Prowse,4-4-2,Andy Madley,Match Report,
2022-10-16,14:00 (06:00),Premier League,Matchweek 11,Sun,Home,D,1,1,West Ham,0.5,1.7,39,"29,159",James Ward-Prowse,4-3-3,Peter Bankes,Match Report,
2022-10-19,19:30 (11:30),Premier League,Matchweek 12,Wed,Away,W,1,0,Bournemouth,1.0,1.0,46,"10,405",James Ward-Prowse,4-4-2,John Brooks,Match Report,
2022-10-23,14:00 (06:00),Premier League,Matchweek 13,Sun,Home,D,1,1,Arsenal,0.7,1.0,41,"31,145",James Ward-Prowse,4-4-2,Robert Jones,Match Report,
2022-10-29,15:00 (07:00),Premier League,Matchweek 14,Sat,Away,L,0,1,Crystal Palace,1.3,0.9,56,"25,130",James Ward-Prowse,3-5-2,Michael Salisbury,Match Report,
2022-11-06,14:00 (07:00),Premier League,Matchweek 15,Sun,Home,L,1,4,Newcastle Utd,1.7,0.9,55,"30,402",James Ward-Prowse,4-2-3-1,Stuart Attwell,Match Report,
2022-11-09,22:45 (12:45),EFL Cup,Third round,Wed,Home,D,1 (6),1 (5),Sheffield Weds,,,62,"20,457",James Ward-Prowse,4-2-3-1,John Brooks,Match Report,Southampton won on penalty kicks following extra time
2022-11-12,15:00 (08:00),Premier League,Matchweek 16,Sat,Away,L,1,3,Liverpool,1.1,1.9,40,"53,331",James Ward-Prowse,5-3-2,Simon Hooper,Match Report,
2022-12-20,19:45 (12:45),EFL Cup,Fourth round,Tue,Home,W,2,1,Lincoln City,,,69,"17,385",James Ward-Prowse,3-5-2,Jarred Gillett,Match Report,
2022-12-26,15:00 (08:00),Premier League,Matchweek 17,Mon,Home,L,1,3,Brighton,1.9,0.6,34,"31,010",James Ward-Prowse,4-2-3-1,Robert Jones,Match Report,
2022-12-31,15:00 (08:00),Premier League,Matchweek 18,Sat,Away,L,1,2,Fulham,0.8,1.5,38,"24,344",James Ward-Prowse,3-4-3,Graham Scott,Match Report,
2023-01-04,19:30 (12:30),Premier League,Matchweek 19,Wed,Home,L,0,1,Nott'ham Forest,0.5,1.4,63,"30,150",James Ward-Prowse,3-1-4-2,Thomas Bramall,Match Report,
2023-01-07,12:30 (05:30),FA Cup,Third round proper,Sat,Away,W,2,1,Crystal Palace,,,45,"20,320",James Ward-Prowse,4-2-3-1,Darren Bond,Match Report,
2023-01-11,20:00 (13:00),EFL Cup,Quarter-finals,Wed,Home,W,2,0,Manchester City,,,28,"22,996",James Ward-Prowse,4-2-3-1,Peter Bankes,Match Report,
2023-01-14,15:00 (08:00),Premier League,Matchweek 20,Sat,Away,W,2,1,Everton,1.2,1.4,48,"39,305",James Ward-Prowse,4-2-3-1,John Brooks,Match Report,
2023-01-21,15:00 (08:00),Premier League,Matchweek 21,Sat,Home,L,0,1,Aston Villa,0.6,1.4,37,"30,158",James Ward-Prowse,4-2-3-1,Michael Salisbury,Match Report,
2023-01-24,20:00 (13:00),EFL Cup,Semi-finals,Tue,Home,L,0,1,Newcastle Utd,,,44,"30,090",James Ward-Prowse,4-2-3-1,Stuart Attwell,Match Report,Leg 1 of 2
